         1        180.00000000          0.83848692
         2        180.00000000          0.78178974
         3        180.00000000          0.72851815
         4        180.00000000          0.67846515
         5        180.00000000          0.51130776
         6        180.00000000          0.40569093
         7        180.00000000          0.33089686
         8        180.00000000          0.27167674
         9        180.00000000          0.22293567
        10        180.00000000          0.18212434
        11        180.00000000          0.14771878
        12        180.00000000          0.11871397
        13        180.00000000          0.09440931
        14        180.00000000          0.07430556
        15        180.00000000          0.05805496
        16        180.00000000          0.04544838
        17        182.00000000          0.90816390
        18        182.00000000          0.84668519
        19        182.00000000          0.78895079
        20        182.00000000          0.73479251
        21        182.00000000          0.68397412
        22        182.00000000          0.52190641
        23        182.00000000          0.41139521
        24        182.00000000          0.33459203
        25        182.00000000          0.27416522
        26        182.00000000          0.22462021
        27        182.00000000          0.18325617
        28        182.00000000          0.14847299
        29        182.00000000          0.11922045
        30        182.00000000          0.09476782
        31        182.00000000          0.07459332
        32        182.00000000          0.05832984
        33        182.00000000          0.04574781
        34        182.00000000          0.03679006
        35        184.00000000          0.91909480
        36        184.00000000          0.85619809
        37        184.00000000          0.79729080
        38        184.00000000          0.74210947
        39        184.00000000          0.69039910
        40        184.00000000          0.53666577
        41        184.00000000          0.41913732
        42        184.00000000          0.33971704
        43        184.00000000          0.27774173
        44        184.00000000          0.22715962
        45        184.00000000          0.18506981
        46        184.00000000          0.14977523
        47        184.00000000          0.12017005
        48        184.00000000          0.09548758
        49        184.00000000          0.07518015
        50        184.00000000          0.05885912
        51        184.00000000          0.04627273
        52        184.00000000          0.03733245
        53        184.00000000          0.03715802
        54        186.00000000          1.00039927
        55        186.00000000          0.93159772
        56        186.00000000          0.86718016
        57        186.00000000          0.80694408
        58        186.00000000          0.75059527
        59        186.00000000          0.69785993
        60        186.00000000          0.55708662
        61        186.00000000          0.42919290
        62        186.00000000          0.34642659
        63        186.00000000          0.28251565
        64        186.00000000          0.23063791
        65        186.00000000          0.18763182
        66        186.00000000          0.15167868
        67        186.00000000          0.12160496
        68        186.00000000          0.09660160
