         1          0.00004484          0.00010576          0.02414484          0.00061105          0.00000000          0.97499644          0.00000056          0.00000640
         2          0.00004895          0.00011525          0.02659104          0.00063751          0.00000000          0.97250045          0.00000099          0.00000672
         3          0.00005344          0.00012561          0.02929133          0.00066604          0.00000000          0.96974591          0.00000158          0.00000707
         4          0.00005838          0.00013696          0.03227451          0.00069684          0.00000000          0.96670354          0.00000236          0.00000743
         5          0.00007879          0.00018448          0.04393087          0.00090169          0.00000000          0.95472794          0.00000441          0.00000868
         6          0.00010099          0.00023595          0.05677834          0.00110913          0.00000000          0.94154743          0.00000753          0.00001001
         7          0.00012591          0.00029351          0.07136338          0.00132826          0.00000000          0.92660092          0.00001213          0.00001145
         8          0.00015591          0.00036260          0.08907858          0.00158152          0.00000000          0.90845949          0.00001900          0.00001314
         9          0.00019313          0.00044810          0.11121789          0.00188563          0.00000000          0.88579949          0.00002926          0.00001515
        10          0.00024026          0.00055610          0.13944040          0.00226012          0.00000000          0.85692559          0.00004462          0.00001763
        11          0.00030101          0.00069494          0.17603547          0.00273073          0.00000000          0.81949940          0.00006777          0.00002071
        12          0.00038054          0.00087629          0.22422970          0.00333258          0.00000000          0.77022615          0.00010287          0.00002461
        13          0.00048608          0.00111636          0.28855042          0.00411323          0.00000000          0.70448402          0.00015653          0.00002960
        14          0.00062725          0.00143673          0.37509569          0.00513379          0.00000000          0.61604964          0.00023905          0.00003603
        15          0.00081527          0.00186227          0.49106469          0.00645988          0.00000000          0.49758023          0.00036565          0.00004424
        16          0.00105736          0.00240857          0.64145276          0.00811874          0.00000000          0.34399303          0.00055543          0.00005428
        17          0.00004033          0.00009541          0.02135405          0.00136555          0.00000000          0.97705778          0.00000013          0.00000576
        18          0.00004404          0.00010404          0.02353641          0.00142929          0.00000000          0.97479072          0.00000039          0.00000605
        19          0.00004810          0.00011347          0.02594606          0.00149792          0.00000000          0.97228930          0.00000082          0.00000635
        20          0.00005256          0.00012378          0.02860627          0.00157179          0.00000000          0.96952966          0.00000144          0.00000668
        21          0.00005745          0.00013506          0.03154573          0.00165143          0.00000000          0.96648233          0.00000230          0.00000702
        22          0.00007659          0.00017973          0.04242241          0.00211818          0.00000000          0.95503119          0.00000440          0.00000816
        23          0.00009883          0.00023145          0.05520695          0.00263189          0.00000000          0.94160657          0.00000786          0.00000943
        24          0.00012359          0.00028880          0.06960864          0.00317171          0.00000000          0.92652272          0.00001312          0.00001080
        25          0.00015336          0.00035759          0.08708763          0.00379651          0.00000000          0.90824575          0.00002116          0.00001240
        26          0.00019031          0.00044272          0.10893756          0.00454820          0.00000000          0.88542674          0.00003343          0.00001431
        27          0.00023711          0.00055029          0.13680323          0.00547546          0.00000000          0.85635499          0.00005217          0.00001666
        28          0.00029744          0.00068860          0.17294576          0.00664229          0.00000000          0.81868144          0.00008085          0.00001958
        29          0.00037640          0.00086922          0.22053924          0.00813564          0.00000000          0.76911089          0.00012502          0.00002328
        30          0.00048109          0.00110811          0.28401075          0.01007269          0.00000000          0.70305065          0.00019349          0.00002801
        31          0.00062088          0.00142631          0.36926430          0.01260239          0.00000000          0.61438149          0.00030006          0.00003408
        32          0.00080642          0.00184757          0.48314039          0.01588132          0.00000000          0.49602591          0.00046530          0.00004179
        33          0.00104414          0.00238565          0.63009855          0.01996664          0.00000000          0.34340468          0.00071531          0.00005115
        34          0.00131826          0.00300360          0.80122281          0.02449690          0.00000000          0.16586532          0.00106702          0.00006113
        35          0.00003950          0.00009358          0.02075161          0.00239828          0.00000000          0.97663139          0.00000003          0.00000543
        36          0.00004317          0.00010215          0.02289910          0.00251579          0.00000000          0.97434566          0.00000020          0.00000570
        37          0.00004719          0.00011152          0.02526933          0.00264199          0.00000000          0.97182634          0.00000058          0.00000600
        38          0.00005160          0.00012176          0.02788698          0.00277769          0.00000000          0.96904764          0.00000120          0.00000631
        39          0.00005645          0.00013297          0.03078038          0.00292387          0.00000000          0.96598000          0.00000210          0.00000664
        40          0.00007389          0.00017375          0.04064663          0.00368603          0.00000000          0.95525301          0.00000417          0.00000763
        41          0.00009624          0.00022589          0.05340475          0.00462812          0.00000000          0.94142522          0.00000789          0.00000886
        42          0.00012078          0.00028291          0.06759022          0.00560312          0.00000000          0.92612265          0.00001374          0.00001016
        43          0.00015024          0.00035118          0.08477852          0.00672942          0.00000000          0.90763504          0.00002298          0.00001168
        44          0.00018679          0.00043564          0.10626394          0.00808425          0.00000000          0.88457697          0.00003744          0.00001349
        45          0.00023309          0.00054237          0.13367160          0.00975580          0.00000000          0.85521734          0.00006000          0.00001572
        46          0.00029276          0.00067961          0.16922448          0.01185925          0.00000000          0.81719313          0.00009523          0.00001848
        47          0.00037085          0.00085875          0.21602765          0.01455012          0.00000000          0.76720832          0.00015047          0.00002198
        48          0.00047425          0.00109542          0.27837996          0.01803613          0.00000000          0.70070581          0.00023746          0.00002643
        49          0.00061198          0.00140991          0.36194347          0.02257729          0.00000000          0.61169439          0.00037481          0.00003214
        50          0.00079404          0.00182453          0.47312051          0.02843794          0.00000000          0.49342322          0.00059042          0.00003935
        51          0.00102583          0.00235080          0.61572569          0.03569202          0.00000000          0.34193718          0.00092011          0.00004804
        52          0.00129119          0.00295080          0.78062161          0.04367538          0.00000000          0.16710233          0.00138893          0.00005720
        53          0.00131712          0.00300172          0.80200947          0.04334462          0.00000000          0.14559325          0.00168991          0.00005526
        54          0.00003531          0.00008382          0.01821657          0.00349140          0.00000000          0.97809549          0.00000017          0.00000487
        55          0.00003862          0.00009160          0.02012483          0.00366320          0.00000000          0.97599705          0.00000001          0.00000511
        56          0.00004224          0.00010010          0.02223307          0.00384772          0.00000000          0.97368390          0.00000004          0.00000538
        57          0.00004622          0.00010939          0.02456101          0.00404572          0.00000000          0.97113539          0.00000031          0.00000566
        58          0.00005058          0.00011955          0.02713323          0.00425851          0.00000000          0.96832533          0.00000086          0.00000596
        59          0.00005537          0.00013068          0.02997769          0.00448757          0.00000000          0.96522398          0.00000176          0.00000627
        60          0.00007059          0.00016632          0.03856100          0.00551140          0.00000000          0.95553034          0.00000367          0.00000711
        61          0.00009322          0.00021927          0.05137748          0.00701812          0.00000000          0.94107746          0.00000751          0.00000830
        62          0.00011749          0.00027584          0.06531634          0.00853550          0.00000000          0.92547967          0.00001384          0.00000954
        63          0.00014655          0.00034335          0.08215907          0.01028109          0.00000000          0.90671898          0.00002421          0.00001097
        64          0.00018256          0.00042682          0.10320319          0.01237830          0.00000000          0.88335989          0.00004093          0.00001269
        65          0.00022818          0.00053230          0.13004912          0.01496443          0.00000000          0.85364620          0.00006774          0.00001479
        66          0.00028697          0.00066790          0.16487204          0.01821699          0.00000000          0.81519923          0.00011060          0.00001740
        67          0.00036384          0.00084480          0.21069235          0.02237376          0.00000000          0.76472354          0.00017921          0.00002069
        68          0.00046549          0.00107817          0.27165526          0.02774885          0.00000000          0.69770645          0.00028934          0.00002489
        69          0.00060051          0.00138740          0.35313917          0.03472782          0.00000000          0.60831048          0.00046618          0.00003023
        70          0.00077812          0.00179310          0.46104327          0.04368560          0.00000000          0.49017141          0.00074786          0.00003694
        71          0.00100256          0.00230422          0.59845869          0.05468250          0.00000000          0.34006385          0.00118400          0.00004495
        72          0.00125728          0.00288187          0.75602142          0.06666699          0.00000000          0.16845828          0.00181187          0.00005330
        73          0.00128803          0.00294429          0.78013644          0.06644270          0.00000000          0.14395214          0.00224975          0.00005169
        74          0.00130473          0.00297418          0.79591310          0.06551976          0.00000000          0.12850678          0.00274231          0.00004961
        75          0.00003442          0.00008177          0.01760296          0.00489438          0.00000000          0.97730929          0.00000065          0.00000458
        76          0.00003768          0.00008947          0.01947337          0.00514080          0.00000000          0.97517453          0.00000022          0.00000481
        77          0.00004126          0.00009788          0.02153923          0.00540478          0.00000000          0.97282475          0.00000001          0.00000507
        78          0.00004518          0.00010708          0.02382180          0.00568791          0.00000000          0.97023690          0.00000007          0.00000533
        79          0.00004949          0.00011715          0.02634543          0.00599205          0.00000000          0.96738447          0.00000047          0.00000562
