   MHSM          GG     GAM GAM     Z GAM         WW         ZZ       WIDTH
_______________________________________________________________________________
NaNs replaced with -1 (not all fortran compilers can currently read in NaNs)
          10.90  0.1685120      0.3734000E-04   0.000000      0.2268000E-08  0.3347440E-07  0.1346400E-03
          11.00  0.1656800      0.3710000E-04   0.000000      0.2520000E-08  0.3271600E-07  0.1416000E-03
          11.10  0.1628480      0.3686000E-04   0.000000      0.2772000E-08  0.3195760E-07  0.1485600E-03
          11.20  0.1600160      0.3662000E-04   0.000000      0.3024000E-08  0.3119920E-07  0.1555200E-03
          11.30  0.1571840      0.3638000E-04   0.000000      0.3276000E-08  0.3044080E-07  0.1624800E-03
          11.40  0.1543520      0.3614000E-04   0.000000      0.3528000E-08  0.2968240E-07  0.1694400E-03
          11.50  0.1515200      0.3590000E-04   0.000000      0.3780000E-08  0.2892400E-07  0.1764000E-03
          11.60  0.1486880      0.3566000E-04   0.000000      0.4032000E-08  0.2816560E-07  0.1833600E-03
          11.70  0.1458560      0.3542000E-04   0.000000      0.4284000E-08  0.2740720E-07  0.1903200E-03
          11.80  0.1430240      0.3518000E-04   0.000000      0.4536000E-08  0.2664880E-07  0.1972800E-03
          11.90  0.1401920      0.3494000E-04   0.000000      0.4788000E-08  0.2589040E-07  0.2042400E-03
          12.00  0.1373600      0.3470000E-04   0.000000      0.5040000E-08  0.2513200E-07  0.2112000E-03
          12.10  0.1345280      0.3446000E-04   0.000000      0.5292000E-08  0.2437360E-07  0.2181600E-03
          12.20  0.1316960      0.3422000E-04   0.000000      0.5544000E-08  0.2361520E-07  0.2251200E-03
          12.30  0.1288640      0.3398000E-04   0.000000      0.5796000E-08  0.2285680E-07  0.2320800E-03
          12.40  0.1260320      0.3374000E-04   0.000000      0.6048000E-08  0.2209840E-07  0.2390400E-03
          12.50  0.1232000      0.3350000E-04   0.000000      0.6300000E-08  0.2134000E-07  0.2460000E-03
          12.60  0.1203680      0.3326000E-04   0.000000      0.6552000E-08  0.2058160E-07  0.2529600E-03
          12.70  0.1175360      0.3302000E-04   0.000000      0.6804000E-08  0.1982320E-07  0.2599200E-03
          12.80  0.1147040      0.3278000E-04   0.000000      0.7056000E-08  0.1906480E-07  0.2668800E-03
          12.90  0.1118720      0.3254000E-04   0.000000      0.7308000E-08  0.1830640E-07  0.2738400E-03
          13.00  0.1090400      0.3230000E-04   0.000000      0.7560000E-08  0.1754800E-07  0.2808000E-03
          13.10  0.1062080      0.3206000E-04   0.000000      0.7812000E-08  0.1678960E-07  0.2877600E-03
          13.20  0.1033760      0.3182000E-04   0.000000      0.8064000E-08  0.1603120E-07  0.2947200E-03
          13.30  0.1005440      0.3158000E-04   0.000000      0.8316000E-08  0.1527280E-07  0.3016800E-03
          13.40  0.9771200E-01  0.3134000E-04   0.000000      0.8568000E-08  0.1451440E-07  0.3086400E-03
          13.50  0.9488000E-01  0.3110000E-04   0.000000      0.8820000E-08  0.1375600E-07  0.3156000E-03
          13.60  0.9204800E-01  0.3086000E-04   0.000000      0.9072000E-08  0.1299760E-07  0.3225600E-03
          13.70  0.8921600E-01  0.3062000E-04   0.000000      0.9324000E-08  0.1223920E-07  0.3295200E-03
          13.80  0.8638400E-01  0.3038000E-04   0.000000      0.9576000E-08  0.1148080E-07  0.3364800E-03
          13.90  0.8355200E-01  0.3014000E-04   0.000000      0.9828000E-08  0.1072240E-07  0.3434400E-03
          14.00  0.8072000E-01  0.2990000E-04   0.000000      0.1008000E-07  0.9964000E-08  0.3504000E-03
          14.10  0.7788800E-01  0.2966000E-04   0.000000      0.1033200E-07  0.9205600E-08  0.3573600E-03
          14.20  0.7505600E-01  0.2942000E-04   0.000000      0.1058400E-07  0.8447200E-08  0.3643200E-03
          14.30  0.7222400E-01  0.2918000E-04   0.000000      0.1083600E-07  0.7688800E-08  0.3712800E-03
          14.40  0.6939200E-01  0.2894000E-04   0.000000      0.1108800E-07  0.6930400E-08  0.3782400E-03
          14.50  0.6656000E-01  0.2870000E-04   0.000000      0.1134000E-07  0.6172000E-08  0.3852000E-03
          14.60  0.6372800E-01  0.2846000E-04   0.000000      0.1159200E-07  0.5413600E-08  0.3921600E-03
          14.70  0.6089600E-01  0.2822000E-04   0.000000      0.1184400E-07  0.4655200E-08  0.3991200E-03
          14.80  0.5806400E-01  0.2798000E-04   0.000000      0.1209600E-07  0.3896800E-08  0.4060800E-03
          14.90  0.5523200E-01  0.2774000E-04   0.000000      0.1234800E-07  0.3138400E-08  0.4130400E-03
          15.00  0.5240000E-01  0.2750000E-04   0.000000      0.1260000E-07  0.2380000E-08  0.4200000E-03
          15.10  0.5197000E-01  0.2788400E-04   0.000000      0.1351000E-07  0.2433600E-08  0.4238600E-03
          15.20  0.5154000E-01  0.2826800E-04   0.000000      0.1442000E-07  0.2487200E-08  0.4277200E-03
          15.30  0.5111000E-01  0.2865200E-04   0.000000      0.1533000E-07  0.2540800E-08  0.4315800E-03
          15.40  0.5068000E-01  0.2903600E-04   0.000000      0.1624000E-07  0.2594400E-08  0.4354400E-03
          15.50  0.5025000E-01  0.2942000E-04   0.000000      0.1715000E-07  0.2648000E-08  0.4393000E-03
          15.60  0.4982000E-01  0.2980400E-04   0.000000      0.1806000E-07  0.2701600E-08  0.4431600E-03
          15.70  0.4939000E-01  0.3018800E-04   0.000000      0.1897000E-07  0.2755200E-08  0.4470200E-03
          15.80  0.4896000E-01  0.3057200E-04   0.000000      0.1988000E-07  0.2808800E-08  0.4508800E-03
          15.90  0.4853000E-01  0.3095600E-04   0.000000      0.2079000E-07  0.2862400E-08  0.4547400E-03
          16.00  0.4810000E-01  0.3134000E-04   0.000000      0.2170000E-07  0.2916000E-08  0.4586000E-03
          16.10  0.4767000E-01  0.3172400E-04   0.000000      0.2261000E-07  0.2969600E-08  0.4624600E-03
          16.20  0.4724000E-01  0.3210800E-04   0.000000      0.2352000E-07  0.3023200E-08  0.4663200E-03
          16.30  0.4681000E-01  0.3249200E-04   0.000000      0.2443000E-07  0.3076800E-08  0.4701800E-03
          16.40  0.4638000E-01  0.3287600E-04   0.000000      0.2534000E-07  0.3130400E-08  0.4740400E-03
          16.50  0.4595000E-01  0.3326000E-04   0.000000      0.2625000E-07  0.3184000E-08  0.4779000E-03
          16.60  0.4552000E-01  0.3364400E-04   0.000000      0.2716000E-07  0.3237600E-08  0.4817600E-03
          16.70  0.4509000E-01  0.3402800E-04   0.000000      0.2807000E-07  0.3291200E-08  0.4856200E-03
          16.80  0.4466000E-01  0.3441200E-04   0.000000      0.2898000E-07  0.3344800E-08  0.4894800E-03
          16.90  0.4423000E-01  0.3479600E-04   0.000000      0.2989000E-07  0.3398400E-08  0.4933400E-03
          17.00  0.4380000E-01  0.3518000E-04   0.000000      0.3080000E-07  0.3452000E-08  0.4972000E-03
          17.10  0.4337000E-01  0.3556400E-04   0.000000      0.3171000E-07  0.3505600E-08  0.5010600E-03
          17.20  0.4294000E-01  0.3594800E-04   0.000000      0.3262000E-07  0.3559200E-08  0.5049200E-03
          17.30  0.4251000E-01  0.3633200E-04   0.000000      0.3353000E-07  0.3612800E-08  0.5087800E-03
          17.40  0.4208000E-01  0.3671600E-04   0.000000      0.3444000E-07  0.3666400E-08  0.5126400E-03
          17.50  0.4165000E-01  0.3710000E-04   0.000000      0.3535000E-07  0.3720000E-08  0.5165000E-03
          17.60  0.4122000E-01  0.3748400E-04   0.000000      0.3626000E-07  0.3773600E-08  0.5203600E-03
          17.70  0.4079000E-01  0.3786800E-04   0.000000      0.3717000E-07  0.3827200E-08  0.5242200E-03
          17.80  0.4036000E-01  0.3825200E-04   0.000000      0.3808000E-07  0.3880800E-08  0.5280800E-03
          17.90  0.3993000E-01  0.3863600E-04   0.000000      0.3899000E-07  0.3934400E-08  0.5319400E-03
          18.00  0.3950000E-01  0.3902000E-04   0.000000      0.3990000E-07  0.3988000E-08  0.5358000E-03
          18.10  0.3907000E-01  0.3940400E-04   0.000000      0.4081000E-07  0.4041600E-08  0.5396600E-03
          18.20  0.3864000E-01  0.3978800E-04   0.000000      0.4172000E-07  0.4095200E-08  0.5435200E-03
          18.30  0.3821000E-01  0.4017200E-04   0.000000      0.4263000E-07  0.4148800E-08  0.5473800E-03
