mh   ctt_W   cbb_W   cvv_W   ctv_W   cbv_W   ctb_W
90  0.0  0.0  1.64043288  0.01406564  0.0  0.0  1.65449852
91  0.0  0.0  1.58655701  0.01373788  0.0  0.0  1.60029489
92  0.0  0.0  1.53463603  0.01339506  0.0  0.0  1.54803109
93  0.0  0.0  1.48379068  0.01303953  0.0  0.0  1.49683021
94  0.0  0.0  1.43738829  0.01268337  0.0  0.0  1.45007166
95  0.0  0.0  1.39150066  0.01236212  0.0  0.0  1.40386278
96  0.0  0.0  1.34728878  0.01207666  0.0  0.0  1.35936544
97  0.0  0.0  1.30420728  0.01176338  0.0  0.0  1.31597066
98  0.0  0.0  1.2623751  0.01148198  0.0  0.0  1.27385708
99  0.0  0.0  1.22308907  0.01110403  0.0  0.0  1.2341931
100  0.0  0.0  1.1850134  0.01086909  0.0  0.0  1.19588249
101  0.0  0.0  1.14895615  0.01055686  0.0  0.0  1.15951301
102  0.0  0.0  1.11407303  0.01032364  0.0  0.0  1.12439667
103  0.0  0.0  1.08054746  0.01001836  0.0  0.0  1.09056582
104  0.0  0.0  1.04882359  0.00978223  0.0  0.0  1.05860582
105  0.0  0.0  1.01854457  0.00959252  0.0  0.0  1.02813709
106  0.0  0.0  0.988001326  0.009342783  0.0  0.0  0.997344109
107  0.0  0.0  0.958019348  0.009086161  0.0  0.0  0.967105509
108  0.0  0.0  0.929673929  0.008845211  0.0  0.0  0.93851914
109  0.0  0.0  0.902713312  0.008693406  0.0  0.0  0.911406718
110  0.0  0.0  0.876440059  0.008470511  0.0  0.0  0.88491057
111  0.0  0.0  0.850622992  0.008266882  0.0  0.0  0.858889874
112  0.0  0.0  0.825647641  0.008085781  0.0  0.0  0.833733422
113  0.0  0.0  0.801257535  0.007913382  0.0  0.0  0.809170917
114  0.0  0.0  0.778082005  0.007689594  0.0  0.0  0.785771599
115  0.0  0.0  0.755258605  0.007513914  0.0  0.0  0.762772519
116  0.0  0.0  0.734315381  0.007415784  0.0  0.0  0.741731165
117  0.0  0.0  0.713194424  0.007165317  0.0  0.0  0.720359741
118  0.0  0.0  0.693527017  0.007013866  0.0  0.0  0.700540883
119  0.0  0.0  0.674100943  0.006851815  0.0  0.0  0.680952758
120  0.0  0.0  0.655169925  0.00671511  0.0  0.0  0.661885035
121  0.0  0.0  0.638481467  0.006493007  0.0  0.0  0.644974474
122  0.0  0.0  0.620448567  0.006387424  0.0  0.0  0.626835991
123  0.0  0.0  0.603883561  0.006213538  0.0  0.0  0.610097099
124  0.0  0.0  0.588172279  0.006077777  0.0  0.0  0.594250056
125  0.0  0.0  0.572493683  0.005965526  0.0  0.0  0.578459209
126  0.0  0.0  0.557092443  0.005816067  0.0  0.0  0.56290851
127  0.0  0.0  0.542117084  0.005718193  0.0  0.0  0.547835277
128  0.0  0.0  0.527639069  0.005592941  0.0  0.0  0.53323201
129  0.0  0.0  0.513633919  0.005471998  0.0  0.0  0.519105917
130  0.0  0.0  0.500471645  0.005337778  0.0  0.0  0.505809423
131  0.0  0.0  0.487089165  0.005194604  0.0  0.0  0.492283769
132  0.0  0.0  0.474488529  0.00509873  0.0  0.0  0.479587259
133  0.0  0.0  0.46190846  0.004994248  0.0  0.0  0.466902708
134  0.0  0.0  0.450045374  0.004867132  0.0  0.0  0.454912506
135  0.0  0.0  0.438584694  0.004761323  0.0  0.0  0.443346017
136  0.0  0.0  0.427168422  0.004684914  0.0  0.0  0.431853336
137  0.0  0.0  0.41620097  0.004583463  0.0  0.0  0.420784433
138  0.0  0.0  0.405373253  0.004476767  0.0  0.0  0.40985002
139  0.0  0.0  0.395234056  0.004398008  0.0  0.0  0.399632064
140  0.0  0.0  0.385376579  0.004292553  0.0  0.0  0.389669132
141  0.0  0.0  0.375705141  0.004214212  0.0  0.0  0.379919353
142  0.0  0.0  0.36624491  0.004121802  0.0  0.0  0.370366712
143  0.0  0.0  0.357131387  0.004032531  0.0  0.0  0.361163918
144  0.0  0.0  0.348477402  0.003960444  0.0  0.0  0.352437846
145  0.0  0.0  0.339919046  0.003891408  0.0  0.0  0.343810454
146  0.0  0.0  0.331398554  0.003780474  0.0  0.0  0.335179028
147  0.0  0.0  0.323188544  0.003712435  0.0  0.0  0.326900979
148  0.0  0.0  0.315334016  0.003634246  0.0  0.0  0.318968262
149  0.0  0.0  0.307391545  0.00357811  0.0  0.0  0.310969655
150  0.0  0.0  0.299950472  0.003489486  0.0  0.0  0.303439958
151  0.0  0.0  0.292426303  0.003434662  0.0  0.0  0.295860965
152  0.0  0.0  0.284901409  0.003353074  0.0  0.0  0.288254483
153  0.0  0.0  0.277854356  0.00329753  0.0  0.0  0.281151886
154  0.0  0.0  0.271003334  0.003235801  0.0  0.0  0.274239135
155  0.0  0.0  0.264211781  0.003155553  0.0  0.0  0.267367334
156  0.0  0.0  0.256582082  0.003097209  0.0  0.0  0.259679291
157  0.0  0.0  0.249373196  0.003036877  0.0  0.0  0.252410073
158  0.0  0.0  0.242259064  0.002966766  0.0  0.0  0.24522583
159  0.0  0.0  0.235584572  0.002914892  0.0  0.0  0.238499464
160  0.0  0.0  0.228765117  0.002858983  0.0  0.0  0.2316241
161  0.0  0.0  0.224994851  0.002804088  0.0  0.0  0.227798939
162  0.0  0.0  0.221362563  0.002769165  0.0  0.0  0.224131728
163  0.0  0.0  0.217799195  0.002702919  0.0  0.0  0.220502114
164  0.0  0.0  0.214159374  0.002644973  0.0  0.0  0.216804347
165  0.0  0.0  0.210729235  0.002600921  0.0  0.0  0.213330156
166  0.0  0.0  0.205983725  0.002537157  0.0  0.0  0.208520882
167  0.0  0.0  0.201457447  0.002504984  0.0  0.0  0.203962431
168  0.0  0.0  0.197002025  0.002455213  0.0  0.0  0.199457238
169  0.0  0.0  0.192711041  0.002418566  0.0  0.0  0.195129607
170  0.0  0.0  0.188505359  0.002369498  0.0  0.0  0.190874857
171  0.0  0.0  0.184431439  0.00232607  0.0  0.0  0.186757509
172  0.0  0.0  0.180393073  0.002288322  0.0  0.0  0.182681395
173  0.0  0.0  0.176477395  0.00225129  0.0  0.0  0.178728685
174  0.0  0.0  0.172664167  0.002192137  0.0  0.0  0.174856304
175  0.0  0.0  0.16883657  0.002153226  0.0  0.0  0.170989796
176  0.0  0.0  0.165269812  0.002119453  0.0  0.0  0.167389265
177  0.0  0.0  0.161832875  0.002083956  0.0  0.0  0.163916831
178  0.0  0.0  0.15842809  0.002046904  0.0  0.0  0.160474994
179  0.0  0.0  0.155150587  0.00200109  0.0  0.0  0.157151677
180  0.0  0.0  0.151901353  0.001963649  0.0  0.0  0.153865002
181  0.0  0.0  0.14906641  0.001937494  0.0  0.0  0.151003904
182  0.0  0.0  0.146287361  0.001891978  0.0  0.0  0.148179339
183  0.0  0.0  0.143598165  0.00186475  0.0  0.0  0.145462915
184  0.0  0.0  0.140920643  0.001823264  0.0  0.0  0.142743907
185  0.0  0.0  0.138334162  0.001799552  0.0  0.0  0.140133714
186  0.0  0.0  0.135593007  0.001764203  0.0  0.0  0.13735721
187  0.0  0.0  0.132898155  0.001729524  0.0  0.0  0.134627679
188  0.0  0.0  0.130317728  0.001699737  0.0  0.0  0.132017465
189  0.0  0.0  0.127779216  0.001675807  0.0  0.0  0.129455023
190  0.0  0.0  0.125264497  0.001642225  0.0  0.0  0.126906722
191  0.0  0.0  0.122826304  0.001624798  0.0  0.0  0.124451102
192  0.0  0.0  0.12045519  0.001587207  0.0  0.0  0.122042397
193  0.0  0.0  0.118104999  0.001557511  0.0  0.0  0.11966251
194  0.0  0.0  0.115847886  0.001526202  0.0  0.0  0.117374088
195  0.0  0.0  0.113625271  0.001513378  0.0  0.0  0.115138649
196  0.0  0.0  0.111414914  0.001482459  0.0  0.0  0.112897373
197  0.0  0.0  0.109290822  0.001455689  0.0  0.0  0.110746511
198  0.0  0.0  0.107171258  0.001437939  0.0  0.0  0.108609197
199  0.0  0.0  0.105131793  0.001411017  0.0  0.0  0.10654281
200  0.0  0.0  0.103113056  0.001385913  0.0  0.0  0.104498969
201  0.0  0.0  0.10135088621  0.0013638901  0.0  0.0  0.10271477631
202  0.0  0.0  0.09958871642  0.0013418672  0.0  0.0  0.10093058362
203  0.0  0.0  0.09782654663  0.0013198443  0.0  0.0  0.09914639093
204  0.0  0.0  0.09606437684  0.0012978214  0.0  0.0  0.09736219824
205  0.0  0.0  0.09430220705  0.0012757985  0.0  0.0  0.09557800555
206  0.0  0.0  0.09254003726  0.0012537756  0.0  0.0  0.09379381286
207  0.0  0.0  0.09077786747  0.0012317527  0.0  0.0  0.09200962017
208  0.0  0.0  0.08901569768  0.0012097298  0.0  0.0  0.09022542748
209  0.0  0.0  0.08725352789  0.0011877069  0.0  0.0  0.08844123479
210  0.0  0.0  0.0854913581  0.001165684  0.0  0.0  0.0866570421
211  0.0  0.0  0.08408118081  0.00114852465  0.0  0.0  0.08522970546
212  0.0  0.0  0.08267100352  0.0011313653  0.0  0.0  0.08380236882
213  0.0  0.0  0.08126082623  0.00111420595  0.0  0.0  0.08237503218
214  0.0  0.0  0.07985064894  0.0010970466  0.0  0.0  0.08094769554
215  0.0  0.0  0.07844047165  0.00107988725  0.0  0.0  0.0795203589
216  0.0  0.0  0.07703029436  0.0010627279  0.0  0.0  0.07809302226
217  0.0  0.0  0.07562011707  0.00104556855  0.0  0.0  0.07666568562
218  0.0  0.0  0.07420993978  0.0010284092  0.0  0.0  0.07523834898
219  0.0  0.0  0.07279976249  0.00101124985  0.0  0.0  0.07381101234
220  0.0  0.0  0.0713895852  0.0009940905  0.0  0.0  0.0723836757
221  0.0  0.0  0.07024799707  0.0009798138  0.0  0.0  0.07122781087
222  0.0  0.0  0.06910640894  0.0009655371  0.0  0.0  0.07007194604
223  0.0  0.0  0.06796482081  0.0009512604  0.0  0.0  0.06891608121
224  0.0  0.0  0.06682323268  0.0009369837  0.0  0.0  0.06776021638
225  0.0  0.0  0.06568164455  0.000922707  0.0  0.0  0.06660435155
226  0.0  0.0  0.06454005642  0.0009084303  0.0  0.0  0.06544848672
227  0.0  0.0  0.06339846829  0.0008941536  0.0  0.0  0.06429262189
228  0.0  0.0  0.06225688016  0.0008798769  0.0  0.0  0.06313675706
229  0.0  0.0  0.06111529203  0.0008656002  0.0  0.0  0.06198089223
230  0.0  0.0  0.0599737039  0.0008513235  0.0  0.0  0.0608250274
231  0.0  0.0  0.059044649  0.0008388358  0.0  0.0  0.0598834848
232  0.0  0.0  0.0581155941  0.0008263481  0.0  0.0  0.0589419422
233  0.0  0.0  0.0571865392  0.0008138604  0.0  0.0  0.0580003996
234  0.0  0.0  0.0562574843  0.0008013727  0.0  0.0  0.057058857
235  0.0  0.0  0.0553284294  0.000788885  0.0  0.0  0.0561173144
236  0.0  0.0  0.0543993745  0.0007763973  0.0  0.0  0.0551757718
237  0.0  0.0  0.0534703196  0.0007639096  0.0  0.0  0.0542342292
238  0.0  0.0  0.0525412647  0.0007514219  0.0  0.0  0.0532926866
239  0.0  0.0  0.0516122098  0.0007389342  0.0  0.0  0.052351144
240  0.0  0.0  0.0506831549  0.0007264465  0.0  0.0  0.0514096014
241  0.0  0.0  0.04991822922  0.00071632019  0.0  0.0  0.05063454941
242  0.0  0.0  0.04915330354  0.00070619388  0.0  0.0  0.04985949742
243  0.0  0.0  0.04838837786  0.00069606757  0.0  0.0  0.04908444543
244  0.0  0.0  0.04762345218  0.00068594126  0.0  0.0  0.04830939344
245  0.0  0.0  0.0468585265  0.00067581495  0.0  0.0  0.04753434145
246  0.0  0.0  0.04609360082  0.00066568864  0.0  0.0  0.04675928946
247  0.0  0.0  0.04532867514  0.00065556233  0.0  0.0  0.04598423747
248  0.0  0.0  0.04456374946  0.00064543602  0.0  0.0  0.04520918548
249  0.0  0.0  0.04379882378  0.00063530971  0.0  0.0  0.04443413349
250  0.0  0.0  0.0430338981  0.0006251834  0.0  0.0  0.0436590815
251  0.0  0.0  0.04240102767  0.00061684392  0.0  0.0  0.04301787159
252  0.0  0.0  0.04176815724  0.00060850444  0.0  0.0  0.04237666168
253  0.0  0.0  0.04113528681  0.00060016496  0.0  0.0  0.04173545177
254  0.0  0.0  0.04050241638  0.00059182548  0.0  0.0  0.04109424186
255  0.0  0.0  0.03986954595  0.000583486  0.0  0.0  0.04045303195
256  0.0  0.0  0.03923667552  0.00057514652  0.0  0.0  0.03981182204
257  0.0  0.0  0.03860380509  0.00056680704  0.0  0.0  0.03917061213
258  0.0  0.0  0.03797093466  0.00055846756  0.0  0.0  0.03852940222
259  0.0  0.0  0.03733806423  0.00055012808  0.0  0.0  0.03788819231
260  0.0  0.0  0.0367051938  0.0005417886  0.0  0.0  0.0372469824
261  0.0  0.0  0.03617988761  0.0005344789  0.0  0.0  0.03671436651
262  0.0  0.0  0.03565458142  0.0005271692  0.0  0.0  0.03618175062
263  0.0  0.0  0.03512927523  0.0005198595  0.0  0.0  0.03564913473
264  0.0  0.0  0.03460396904  0.0005125498  0.0  0.0  0.03511651884
