#m0                  CPMix_htt^2         dCPMix_htt^2        CPMix_hbb^2         dCPMix_hbb^2        CPMix_htt*hbb       dCPMix_htt*hbb      CPMix_hvv^2         dCPMix_hvv^2        CPMix_hvv*htt       dCPMix_hvv*htt      CPMix_hvv*hbb       dCPMix_hvv*hbb      CPMix_att^2         dCPMix_att^2        CPMix_att*htt       dCPMix_att*htt      CPMix_att*hbb       dCPMix_att*hbb      CPMix_att*hvv       dCPMix_att*hvv      CPMix_abb^2         dCPMix_abb^2        CPMix_abb*htt       dCPMix_abb*htt      CPMix_abb*hbb       dCPMix_abb*hbb      CPMix_abb*hvv       dCPMix_abb*hvv      CPMix_abb*att       dCPMix_abb*att      CPMix_ggf_htt^2     dCPMix_ggf_htt^2    CPMix_ggf_hbb^2     dCPMix_ggf_hbb^2    CPMix_ggf_htt*hbb   dCPMix_ggf_htt*hbb  CPMix_ggf_hvv^2     dCPMix_ggf_hvv^2    CPMix_ggf_hvv*htt   dCPMix_ggf_hvv*htt  CPMix_ggf_hvv*hbb   dCPMix_ggf_hvv*hbb  CPMix_ggf_att^2     dCPMix_ggf_att^2    CPMix_ggf_att*htt   dCPMix_ggf_att*htt  CPMix_ggf_att*hbb   dCPMix_ggf_att*hbb  CPMix_ggf_att*hvv   dCPMix_ggf_att*hvv  CPMix_ggf_abb^2     dCPMix_ggf_abb^2    CPMix_ggf_abb*htt   dCPMix_ggf_abb*htt  CPMix_ggf_abb*hbb   dCPMix_ggf_abb*hbb  CPMix_ggf_abb*hvv   dCPMix_ggf_abb*hvv  CPMix_ggf_abb*att   dCPMix_ggf_abb*att  CPMix_vbf_htt^2  dCPMix_vbf_htt^2  CPMix_vbf_hbb^2  dCPMix_vbf_hbb^2  CPMix_vbf_htt*hbb  dCPMix_vbf_htt*hbb  CPMix_vbf_hvv^2     dCPMix_vbf_hvv^2    CPMix_vbf_hvv*htt  dCPMix_vbf_hvv*htt  CPMix_vbf_hvv*hbb  dCPMix_vbf_hvv*hbb  CPMix_vbf_att^2  dCPMix_vbf_att^2  CPMix_vbf_att*htt  dCPMix_vbf_att*htt  CPMix_vbf_att*hbb  dCPMix_vbf_att*hbb  CPMix_vbf_att*hvv  dCPMix_vbf_att*hvv  CPMix_vbf_abb^2  dCPMix_vbf_abb^2  CPMix_vbf_abb*htt  dCPMix_vbf_abb*htt  CPMix_vbf_abb*hbb  dCPMix_vbf_abb*hbb  CPMix_vbf_abb*hvv  dCPMix_vbf_abb*hvv  CPMix_vbf_abb*att  dCPMix_vbf_abb*att  CPMix_bb_hbb^2      dCPMix_bb_hbb^2     CPMix_bb_abb^2      dCPMix_bb_abb^2     CP0_htt^2         dCP0_htt^2          CP0_hbb^2           dCP0_hbb^2          CP0_hvv^2       dCP0_hvv^2          CP0_htt*hvv       dCP0_htt*hvv        CP0_hbb*hvv         dCP0_hbb*hvv        CP0_htt*hbb         dCP0_htt*hbb        CP0_ggf_htt^2     dCP0_ggf_htt^2      CP0_ggf_hbb^2       dCP0_ggf_hbb^2      CP0_ggf_hvv^2     dCP0_ggf_hvv^2      CP0_ggf_htt*hvv     dCP0_ggf_htt*hvv    CP0_ggf_hbb*hvv     dCP0_ggf_hbb*hvv    CP0_ggf_htt*hbb     dCP0_ggf_htt*hbb    CP0_vbf_htt^2  dCP0_vbf_htt^2     CP0_vbf_hbb^2  dCP0_vbf_hbb^2     CP0_vbf_hvv^2     dCP0_vbf_hvv^2      CP0_vbf_htt*hvv     dCP0_vbf_htt*hvv    CP0_vbf_hbb*hvv  dCP0_vbf_hbb*hvv   CP0_vbf_htt*hbb  dCP0_vbf_htt*hbb   CP0_bb_hbb^2        dCP0_bb_hbb^2
137                  0.0151620436883     1.5010423241e-05    0.000553373532878   5.47839797499e-07   0.000486712436474   4.82055097122e-07   59.8948907949       0.059295941894      -0.0918788665795    9.09542164756e-05   -0.00198950504974   5.58620120058e-06   0.017325349248      1.71520957698e-05   -0.0302555345976    2.99529792544e-05   -0.000486918821629  3.18436346943e-06   0.0919704939791     9.10550800539e-05   0.000579752539681   5.73955014232e-07   -0.000478572359392  6.96567797262e-07   -7.95419340071e-05  7.87465147698e-08   0.00198891282381    2.84920761419e-06   0.000440380173024   2.38462413296e-06   0.0151620436883     1.5010423241e-05    6.74487078782e-05   6.67742207488e-08   0.000486712436474   4.82055097122e-07   0.164899903234      0.000163250904257   -0.0918789024427    9.09542437415e-05   -0.00198950530166   5.5859145607e-06    0.017325349248      1.71520957698e-05   -0.0302555345976    2.99529792544e-05   -0.000486918821629  3.18436346943e-06   0.0919704688942     9.10550520577e-05   9.38277146813e-05   9.28894374823e-08   -0.000478572359392  6.96567797262e-07   -7.95419340071e-05  7.87465147698e-08   0.00198891297273    2.84899700243e-06   0.000440380173024   2.38462413296e-06   0.0              0.0               0.0              0.0               0.0                0.0                 59.7299908917       0.0591326909897     0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 0.000485924825      4.8106557675e-07    0.000485924825      4.8106557675e-07    0.0346884459      0.0001734422295     0.000618571185      3.092855925e-06     60.1322793      0.3006613965        0.3049074541      0.0015245372705     -0.004612171185     2.3060855925e-05    0.001042794115      5.213970575e-06     0.0346884459      0.0001734422295     0.000137857249      6.89286245e-07      0.37471636        0.0018735818        -0.2094438229       0.0010472191145     -0.004612141249     2.3060706245e-05    0.001042817851      5.214089255e-06     0.0            1e-96              0.0            1e-96              59.75756294       0.2987878147        0.514351277         0.002571756385      0.0              1e-96              0.0              1e-96              0.000480713936      2.40356968e-06
138                  0.0150722513312     1.49215288102e-05   0.000540222918014   5.34820688869e-07   0.000479122359516   3.33480614566e-06   58.3760214357       0.0577922612399     -0.0910358897495    9.01122951336e-05   -0.00194007534069   3.72918498429e-06   0.0172185299609     1.70463446721e-05   -0.03007594583      2.97751863727e-05   -0.000473390016838  7.13184216504e-06   0.0911049968429     9.01917700427e-05   0.00056558607219    5.59930211442e-07   -0.000473309407561  5.84346449707e-06   -7.75699214218e-05  7.67942222549e-08   0.00194912501507    2.36995848736e-06   0.000430880028679   4.71604778546e-06   0.0150722513312     1.49215288102e-05   6.56114080141e-05   6.49552939686e-08   0.000479122359516   3.33480614566e-06   0.162679007821      0.000161052217851   -0.091035920838     9.01122882007e-05   -0.00194007550817   3.72904175649e-06   0.0172185299609     1.70463446721e-05   -0.03007594583      2.97751863727e-05   -0.000473390016838  7.13184216504e-06   0.0911049731434     9.01917512191e-05   9.09745621898e-05   9.00648165424e-08   -0.000473309407561  5.84346449707e-06   -7.75699214218e-05  7.67942222549e-08   0.0019491252218     2.36985332914e-06   0.000430880028679   4.71604778546e-06   0.0              0.0               0.0              0.0               0.0                0.0                 58.2133424279       0.057631209022      0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 0.00047461151       4.698653949e-07     0.00047461151       4.698653949e-07     0.0344471807      0.0001722359035     0.000604145481      3.020727405e-06     58.5849644      0.292924822         0.2959571193      0.0014797855965     -0.004012645481     2.0063227405e-05    0.001050108919      5.250544595e-06     0.0344471807      0.0001722359035     0.000134752599      6.73762995e-07      0.369987636       0.00184993818       -0.2078804677       0.0010394023385     -0.004012635599     2.0063177995e-05    0.001050150401      5.250752005e-06     0.0            1e-96              0.0            1e-96              58.214976764      0.29107488382       0.503837587         0.002519187935      0.0              1e-96              0.0              1e-96              0.000469392882      2.34696441e-06
139                  0.0149824589741     1.48326343794e-05   0.00052707230315    5.21801580238e-07   0.000471532282557   6.1875571942e-06    56.8571520766       0.0562885805857     -0.0901929129195    8.92703737915e-05   -0.00189064563163   1.87216876799e-06   0.0171117106739     1.69405935744e-05   -0.0298963570623    2.9597393491e-05    -0.000459861212047  1.10793208606e-05   0.0902394997068     8.93284600315e-05   0.000551419604698   5.45905408653e-07   -0.00046804645573   1.09903611969e-05   -7.55979088366e-05  7.484192974e-08     0.00190933720633    1.89070936054e-06   0.000421379884335   7.04747143796e-06   0.0149824589741     1.48326343794e-05   6.377410815e-05     6.31363671884e-08   0.000471532282557   6.1875571942e-06    0.160458112408      0.000158853531445   -0.0901929392333    8.92703326599e-05   -0.00189064571467   1.87216895228e-06   0.0171117106739     1.69405935744e-05   -0.0298963570623    2.9597393491e-05    -0.000459861212047  1.10793208606e-05   0.0902394773927     8.93284503805e-05   8.81214096983e-05   8.72401956025e-08   -0.00046804645573   1.09903611969e-05   -7.55979088366e-05  7.484192974e-08     0.00190933747087    1.89070965584e-06   0.000421379884335   7.04747143796e-06   0.0              0.0               0.0              0.0               0.0                0.0                 56.6966939642       0.0561297270543     0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 0.000463298195      4.5866521305e-07    0.000463298195      4.5866521305e-07    0.034244644       0.00017122322       0.000589349921      2.946749605e-06     57.0872987      0.2854364935        0.287897456       0.00143948728       -0.00310544992099   1.55272496049e-05   0.001036412679      5.182063395e-06     0.034244644       0.00017122322       0.000131001538      6.5500769e-07       0.364416472       0.00182208236       -0.205702302        0.00102851151       -0.003105342538     1.552671269e-05     0.001036451762      5.18225881e-06      0.0            1e-96              0.0            1e-96              56.722882228      0.28361441114       0.493599758         0.00246799879       0.0              1e-96              0.0              1e-96              0.000458348383      2.291741915e-06
140                  0.0148858641011     1.473700546e-05     0.000514595401193   5.09449447314e-07   0.000464614529503   3.36102226281e-06   55.4287995638       0.0548745115763     -0.0893132658063    8.84058758219e-05   -0.00184228229801   1.82446630617e-06   0.0170039375383     1.68338981679e-05   -0.0297085556023    2.94114700505e-05   -0.000451945295021  6.10021404866e-06   0.0893403519187     8.84497350749e-05   0.000538015460938   5.32635306413e-07   -0.000459548784743  6.57535113466e-06   -7.3696361664e-05   7.29593979081e-08   0.00186215628634    5.6053675739e-06    0.000412079645407   3.92546925458e-06   0.0148858641011     1.473700546e-05     6.20336201926e-05   6.14132841244e-08   0.000464614529503   3.36102226281e-06   0.158272996512      0.000156690266581   -0.0893132735278    8.84058645583e-05   -0.00184228260181   1.82446655778e-06   0.0170039375383     1.68338981679e-05   -0.0297085556023    2.94114700505e-05   -0.000451945295021  6.10021404866e-06   0.0893403191917     8.84497362685e-05   8.54536799382e-05   8.45991432234e-08   -0.000459548784743  6.57535113466e-06   -7.3696361664e-05   7.29593979081e-08   0.00186215670421    5.60504559552e-06   0.000412079645407   3.92546925458e-06   0.0              0.0               0.0              0.0               0.0                0.0                 55.2705265673       0.0547178213097     0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 0.000452561781      4.4803616319e-07    0.000452561781      4.4803616319e-07    0.0340438236      0.000170219118      0.000574992368      2.87496184e-06      55.6339899      0.2781699495        0.2803986764      0.001401993382      -0.003664592368     1.832296184e-05     0.000995934832      4.97967416e-06      0.0340438236      0.000170219118      0.000127407774      6.3703887e-07       0.358931304       0.00179465652       -0.2031156706       0.001015578353      -0.003664541774     1.832270887e-05     0.000995976826      4.97988413e-06      0.0            1e-96              0.0            1e-96              55.275058596      0.27637529298       0.483514347         0.002417571735      0.0              1e-96              0.0              1e-96              0.000447584594      2.23792297e-06
141                  0.0147892692282     1.46413765407e-05   0.000502118499235   4.9709731439e-07    0.000457696776449   5.34487331412e-07   54.0004470511       0.0534604425668     -0.0884336186931    8.75413778524e-05   -0.00179391896438   1.77676384435e-06   0.0168961644026     1.67272027614e-05   -0.0295207541423    2.92255466101e-05   -0.000444029377995  1.12110723669e-06   0.0884412041306     8.75710101183e-05   0.000524611317178   5.19365204174e-07   -0.000451051113755  2.16034107244e-06   -7.17948144914e-05  7.10768660761e-08   0.00181497536635    9.32002578725e-06   0.000402779406479   8.03467071192e-07   0.0147892692282     1.46413765407e-05   6.02931322351e-05   5.96902010605e-08   0.000457696776449   5.34487331412e-07   0.156087880616      0.000154527001716   -0.0884336078223    8.75413964567e-05   -0.00179391948895   1.77676416328e-06   0.0168961644026     1.67272027614e-05   -0.0295207541423    2.92255466101e-05   -0.000444029377995  1.12110723669e-06   0.0884411609906     8.75710221564e-05   8.27859501781e-05   8.19580908442e-08   -0.000451051113755  2.16034107244e-06   -7.17948144914e-05  7.10768660761e-08   0.00181497593755    9.31938153519e-06   0.000402779406479   8.03467071192e-07   0.0              0.0               0.0              0.0               0.0                0.0                 53.8443591704       0.0533059155651     0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 0.000441825367      4.3740711333e-07    0.000441825367      4.3740711333e-07    0.0338265158      0.000169132579      0.000560919723      2.804598615e-06     54.2243772      0.271121886         0.2712286842      0.001356143421      -0.004563519723     2.2817598615e-05    0.000962359977      4.811799885e-06     0.0338265158      0.000169132579      0.000123842374      6.1921187e-07       0.355166169       0.001775830845      -0.2023659278       0.001011829639      -0.004563445374     2.281722687e-05     0.000962390426      4.81195213e-06      0.0            1e-96              0.0            1e-96              53.869211031      0.269346055155      0.473594612         0.00236797306       0.0              1e-96              0.0              1e-96              0.000437077349      2.185386745e-06
142                  0.0146994205991     1.45524263949e-05   0.000490346963416   4.85443493817e-07   0.000446903618298   2.04854593541e-06   52.6551456473       0.052128594226      -0.0875920192788    8.67135066762e-05   -0.00175691178322   2.69793260327e-06   0.0167861195335     1.6618258345e-05    -0.0293378933348    2.90445144114e-05   -0.000437283654023  4.20489737751e-06   0.0875997562953     8.6733240168e-05    0.000511952130617   5.06832609408e-07   -0.000441844710146  2.12327616521e-06   -6.9638343063e-05   6.89419594875e-08   0.00176308677901    6.71652774568e-06   0.000392602359605   2.16204483669e-06   0.0146994205991     1.45524263949e-05   5.87190969159e-05   5.81319059819e-08   0.000446903618298   2.04854593541e-06   0.153928921824      0.000152389632579   -0.0875919624104    8.67134146395e-05   -0.00175691175781   2.69872939984e-06   0.0167861195335     1.6618258345e-05    -0.0293378933348    2.90445144114e-05   -0.000437283654023  4.20489737751e-06   0.0875997785108     8.67333806252e-05   8.03242641168e-05   7.95210215731e-08   -0.000441844710146  2.12327616521e-06   -6.9638343063e-05   6.89419594875e-08   0.00176308689195    6.71578606845e-06   0.000392602359605   2.16204483669e-06   0.0              0.0               0.0              0.0               0.0                0.0                 52.5012167255       0.0519762045934     0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0004316278665     4.27311587835e-07   0.0004316278665     4.27311587835e-07   0.0335903449      0.0001679517245     0.000547631173      2.738155865e-06     52.8581359      0.2642906795        0.2630380551      0.0013151902755     -0.003963731173     1.9818655865e-05    0.000986806527      4.934032635e-06     0.0335903449      0.0001679517245     0.000120743529      6.03717645e-07      0.349995596       0.00174997798       -0.2003356239       0.0010016781195     -0.003963726529     1.9818632645e-05    0.000986857471      4.934287355e-06     0.0            1e-96              0.0            1e-96              52.508140304      0.26254070152       0.463373679         0.002316868395      0.0              1e-96              0.0              1e-96              0.000426887644      2.13443822e-06
143                  0.01460957197       1.44634762492e-05   0.000478575427597   4.73789673243e-07   0.000436110460147   3.56260453941e-06   51.3098442435       0.0507967458851     -0.0867504198645    8.58856355001e-05   -0.00171990460206   3.61910136218e-06   0.0166760746643     1.65093139286e-05   -0.0291550325273    2.88634822127e-05   -0.000430537930051  7.28868751833e-06   0.08675830846       8.58954702177e-05   0.000499292944055   4.94300014642e-07   -0.000432638306537  2.08621125797e-06   -6.74818716346e-05  6.6807052899e-08    0.00171119819166    4.11302970411e-06   0.000382425312731   3.52062260218e-06   0.01460957197       1.44634762492e-05   5.71450615966e-05   5.65736109033e-08   0.000436110460147   3.56260453941e-06   0.151769963032      0.000150252263441   -0.0867503169985    8.58854328222e-05   -0.00171990402667   3.62069463639e-06   0.0166760746643     1.65093139286e-05   -0.0291550325273    2.88634822127e-05   -0.000430537930051  7.28868751833e-06   0.0867583960311     8.58957390939e-05   7.78625780555e-05   7.70839523019e-08   -0.000432638306537  2.08621125797e-06   -6.74818716346e-05  6.6807052899e-08    0.00171119784635    4.11219060171e-06   0.000382425312731   3.52062260218e-06   0.0              0.0               0.0              0.0               0.0                0.0                 51.1580742805       0.0506464936217     0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 0.000421430366      4.1721606234e-07    0.000421430366      4.1721606234e-07    0.0333643135      0.0001668215675     0.000534463008      2.67231504e-06      51.5268077      0.2576340385        0.2562623865      0.0012813119325     -0.00387826300801   1.93913150401e-05   0.000983095892      4.91547946e-06      0.0333643135      0.0001668215675     0.000117539449      5.87697245e-07      0.345076407       0.001725382035      -0.1980559705       0.0009902798525     -0.003878292449     1.9391462245e-05    0.000983144351      4.915721755e-06     0.0            1e-96              0.0            1e-96              51.181731293      0.255908656465      0.454318357         0.002271591785      0.0              1e-96              0.0              1e-96              0.000416923559      2.084617795e-06
144                  0.0145254205688     1.43741414006e-05   0.00046761837977    4.62672882334e-07   0.00042723717727    5.98155233321e-06   50.0436995812       0.0495431927277     -0.0856674861366    0.000494088173624   -0.00168841156447   1.62892785125e-05   0.0165735762613     1.64025983187e-05   -0.0289856505081    2.86834487204e-05   -0.000423239419427  9.14994595152e-06   0.0859410708192     0.000436654844361   0.00048723520051    4.82391764672e-07   -0.000424584035191  3.33123317905e-06   -6.63828412179e-05  3.44354157354e-07   0.0016758024021     8.19637113158e-06   0.000376854674045   5.49633988898e-06   0.0145254205688     1.43741414006e-05   5.58761282701e-05   1.71661285127e-07   0.00042723717727    5.98155233321e-06   0.149756965987      0.000148189474216   -0.0856674353135    0.000494074057215   -0.00168841162551   1.62896422521e-05   0.0165735762613     1.64025983187e-05   -0.0289856505081    2.86834487204e-05   -0.000423239419427  9.14994595152e-06   0.0859411583684     0.000436767709481   7.549294901e-05     7.47669356868e-08   -0.000424584035191  3.33123317905e-06   -6.63828412179e-05  3.44354157354e-07   0.00167580174563    8.19543117918e-06   0.000376854674045   5.49633988898e-06   0.0              0.0               0.0              0.0               0.0                0.0                 49.8939426152       0.0493950032535     0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0004117422515     4.07624828985e-07   0.0004117422515     4.07624828985e-07   0.0331507619      0.0001657538095     0.000521709625      2.608548125e-06     50.2394123      0.2511970615        0.2495191381      0.0012475956905     -0.003910709625     1.9553548125e-05    0.000957501775      4.787508875e-06     0.0331507619      0.0001657538095     0.000114488506      5.7244253e-07       0.340373683       0.001701868415      -0.1957976929       0.0009789884645     -0.003910653506     1.955326753e-05     0.000957546494      4.78773247e-06      0.0            1e-96              0.0            1e-96              49.899038617      0.249495193085      0.445316831         0.002226584155      0.0              1e-96              0.0              1e-96              0.000407221119      2.036105595e-06
145                  0.0144412691675     1.4284806552e-05    0.000456661331943   4.51556091425e-07   0.000418363894393   8.40050012702e-06   48.7775549188       0.0482896395702     -0.0845845524087    0.000902290711748   -0.00165691852688   2.89594556628e-05   0.0164710778583     1.62958827089e-05   -0.028816268489     2.85034152282e-05   -0.000415940908803  1.10112043847e-05   0.0851238331784     0.000787414218505   0.000475177456965   4.70483514702e-07   -0.000416529763845  4.57625510012e-06   -6.52838108012e-05  6.21901261809e-07   0.00164040661254    1.22797125591e-05   0.00037128403536    7.47205717578e-06   0.0144412691675     1.4284806552e-05    5.46071949435e-05   2.86748959351e-07   0.000418363894393   8.40050012702e-06   0.147743968941      0.00014612668499    -0.0845845536285    0.000902262681608   -0.00165691922435   2.89585898679e-05   0.0164710778583     1.62958827089e-05   -0.028816268489     2.85034152282e-05   -0.000415940908803  1.10112043847e-05   0.0851239207056     0.000787639679868   7.31233199645e-05   7.24499190716e-08   -0.000416529763845  4.57625510012e-06   -6.52838108012e-05  6.21901261809e-07   0.00164040564492    1.22786717566e-05   0.00037128403536    7.47205717578e-06   0.0              0.0               0.0              0.0               0.0                0.0                 48.6298109499       0.0481435128852     0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 0.000402054137      3.9803359563e-07    0.000402054137      3.9803359563e-07    0.0329843166      0.000164921583      0.000508906295      2.544531475e-06     48.987721       0.244938605         0.2430465834      0.001215232917      -0.003581906295     1.7909531475e-05    0.000902344605      4.511723025e-06     0.0329843166      0.000164921583      0.000111162336      5.5581168e-07       0.335403382       0.00167701691       -0.1939988036       0.000969994018      -0.003581953336     1.790976668e-05     0.000902373764      4.51186882e-06      0.0            1e-96              0.0            1e-96              48.652317618      0.24326158809       0.437045387         0.002185226935      0.0              1e-96              0.0              1e-96              0.000397743959      1.988719795e-06
146                  0.0143152195926     1.41720673825e-05   0.000445204794879   4.407527469e-07     0.000411199403758   8.37402889722e-06   47.556141625        0.0470805801523     -0.0842532841183    0.000381545639348   -0.00162111899247   3.58464869728e-05   0.0163567395731     1.61931721697e-05   -0.0285914632643    2.83055486107e-05   -0.000408759009865  1.21787669535e-05   0.084121624204      0.00017305215666    0.000464235431647   4.5959307734e-07    -0.000409346864136  5.24949818622e-06   -6.32898970397e-05  6.26569980395e-08   0.0016049851444     1.55599085775e-05   0.000364928657092   7.96056844618e-06   0.0143152195926     1.41720673825e-05   5.24699678791e-05   5.19452681701e-08   0.000411199403758   8.37402889722e-06   0.14548010111       0.000144025300077   -0.0842531787563    0.000381358610954   -0.00162111987754   3.58450587207e-05   0.0163567395731     1.61931721697e-05   -0.0285914632643    2.83055486107e-05   -0.000408759009865  1.21787669535e-05   0.084121686516      0.000173106457257   7.1500604647e-05    7.07855986098e-08   -0.000409346864136  5.24949818622e-06   -6.32898970397e-05  6.26569980395e-08   0.00160498397382    1.5558877116e-05    0.000364928657092   7.96056844618e-06   0.0              0.0               0.0              0.0               0.0                0.0                 47.4106615239       0.0469365548522     0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 0.000392734827      3.8880747873e-07    0.000392734827      3.8880747873e-07    0.0327420904      0.000163710452      0.000496334055      2.481670275e-06     47.7625652      0.238812826         0.2366363096      0.001183181548      -0.003408234055     1.7041170275e-05    0.000916402545      4.582012725e-06     0.0327420904      0.000163710452      0.000107822201      5.39111005e-07      0.329988415       0.001649942075      -0.1912424074       0.000956212037      -0.003408220201     1.7041101005e-05    0.000916422399      4.582111995e-06     0.0            1e-96              0.0            1e-96              47.432576785      0.237162883925      0.427878717         0.002139393585      0.0              1e-96              0.0              1e-96              0.000388511854      1.94255927e-06
147                  0.0142381196578     1.41060792953e-05   0.000435375397203   4.30477402537e-07   0.000404111076931   8.34636479342e-06   46.3768487759       0.0459129383213     -0.0833033898392    8.3091210252e-05    -0.00158313980381   3.9568991908e-05    0.016257858195      1.60894072544e-05   -0.0284292729214    2.81512581446e-05   -0.000401654307094  1.29530575248e-05   0.0831183002834     0.00022805085562    0.000452770459586   4.48011767153e-07   -0.000402241086206  5.87244574538e-06   -6.11958474867e-05  2.7277085546e-07    0.00156967487113    1.84872880964e-05   0.000358633186346   8.41331925063e-06   0.0142381196578     1.41060792953e-05   5.17278802035e-05   2.89737406925e-07   0.000404111076931   8.34636479342e-06   0.143576139156      0.000141998387319   -0.0833034406292    8.30947734175e-05   -0.00158314066879   3.95673727423e-05   0.016257858195      1.60894072544e-05   -0.0284292729214    2.81512581446e-05   -0.000401654307094  1.29530575248e-05   0.0831182342466     0.000228012831734   6.91229425857e-05   1.22970992332e-07   -0.000402241086206  5.87244574538e-06   -6.11958474867e-05  2.7277085546e-07    0.00156967353508    1.84862714829e-05   0.000358633186346   8.41331925063e-06   0.0              0.0               0.0              0.0               0.0                0.0                 46.2332726367       0.045770939934      0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 0.000383647517      3.7981104183e-07    0.000383647517      3.7981104183e-07    0.0325616301      0.0001628081505     0.000485050533      2.425252665e-06     46.5806411      0.2329032055        0.2296839699      0.0011484198495     -0.003088750533     1.5443752665e-05    0.000865683367      4.328416835e-06     0.0325616301      0.0001628081505     0.000105516526      5.2758263e-07       0.325972595       0.001629862975      -0.1901819291       0.0009509096455     -0.003088709526     1.544354763e-05     0.000865714074      4.32857037e-06      0.0            1e-96              0.0            1e-96              46.254668505      0.231273342525      0.419865899         0.002099329495      0.0              1e-96              0.0              1e-96              0.000379534007      1.897670035e-06
148                  0.01415265201       1.40111254805e-05   0.000425130559378   4.20879253891e-07   0.00039709851596    8.31752449299e-06   45.2309409113       0.0447786315214     -0.0825659237275    0.000136571973255   -0.00154347404571   4.06227700978e-05   0.0161690302569     1.60073399521e-05   -0.0282733801772    2.79906463623e-05   -0.000394626391772  1.33859700324e-05   0.0823617972794     0.000435537821853   0.000442296852302   4.37873883891e-07   -0.000395212021561  6.44662531291e-06   -5.97764049958e-05  5.91786405985e-08   0.00153449892168    2.10756296638e-05   0.000352397404612   8.83135947959e-06   0.01415265201       1.40111254805e-05   5.03294703778e-05   4.98261757806e-08   0.00039709851596    8.31752449299e-06   0.141583654765      0.000140167818491   -0.0825659209101    0.000136579371153   -0.00154347473131   4.0621257219e-05    0.0161690302569     1.60073399521e-05   -0.0282733801772    2.79906463623e-05   -0.000394626391772  1.33859700324e-05   0.0823617535161     0.000435461249448   6.74957633019e-05   6.68208057808e-08   -0.000395212021561  6.44662531291e-06   -5.97764049958e-05  5.91786405985e-08   0.00153449745561    2.10746329981e-05   0.000352397404612   8.83135947959e-06   0.0              0.0               0.0              0.0               0.0                0.0                 45.0893572566       0.0446384637029     0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 0.000374801089      3.7105307811e-07    0.000374801089      3.7105307811e-07    0.0323260404      0.000161630202      0.000473641616      2.36820808e-06      45.4318263      0.2271591315        0.2228178596      0.001114089298      -0.003494341616     1.747170808e-05     0.000854507484      4.27253742e-06      0.0323260404      0.000161630202      0.000102861607      5.14308035e-07      0.321597085       0.001607985425      -0.1884517804       0.000942258902      -0.003494278607     1.7471393035e-05    0.000854538693      4.272693465e-06     0.0            1e-96              0.0            1e-96              45.110229215      0.225551146075      0.41126964          0.0020563482        0.0              1e-96              0.0              1e-96              0.000370780009      1.853900045e-06
