mh   ctt_Z   cbb_Z   cvv_Z   ctv_Z   cbv_Z   ctb_Z
199  1.10010683e-05  1.33484677e-07  0.0  0  0  9.7796617e-08  1.1232349594e-05
200  1.09258199e-05  1.30641374e-07  0.0  0  0  9.5430901e-08  1.1151892175e-05
201  1.08257345e-05  1.279397574e-07  0.0  0.0  0.0  9.2895615e-08  1.10465698724e-05
202  1.07256491e-05  1.252381408e-07  0.0  0.0  0.0  9.0360329e-08  1.09412475698e-05
203  1.06255637e-05  1.225365242e-07  0.0  0.0  0.0  8.7825043e-08  1.08359252672e-05
204  1.05254783e-05  1.198349076e-07  0.0  0.0  0.0  8.5289757e-08  1.07306029646e-05
205  1.04253929e-05  1.17133291e-07  0.0  0  0  8.2754471e-08  1.0625280662e-05
206  1.0336507712e-05  1.147407556e-07  0.0  0.0  0.0  8.036806288e-08  1.05316165305e-05
207  1.0247622524e-05  1.123482202e-07  0.0  0.0  0.0  7.798165476e-08  1.0437952399e-05
208  1.0158737336e-05  1.099556848e-07  0.0  0.0  0.0  7.559524664e-08  1.03442882674e-05
209  1.0069852148e-05  1.075631494e-07  0.0  0.0  0.0  7.320883852e-08  1.02506241359e-05
210  9.98096696e-06  1.05170614e-07  0.0  0  0  7.08224304e-08  1.01569600044e-05
211  9.891595776e-06  1.0302724234e-07  0.0  0.0  0.0  6.858353224e-08  1.00632065506e-05
212  9.802224592e-06  1.0088387068e-07  0.0  0.0  0.0  6.634463408e-08  9.96945309676e-06
213  9.712853408e-06  9.874049902e-08  0.0  0.0  0.0  6.410573592e-08  9.87569964294e-06
214  9.623482224e-06  9.659712736e-08  0.0  0.0  0.0  6.186683776e-08  9.78194618912e-06
215  9.53411104e-06  9.44537557e-08  0.0  0  0  5.96279396e-08  9.6881927353e-06
216  9.446048336e-06  9.255545736e-08  0.0  0.0  0.0  5.658878864e-08  9.595192582e-06
217  9.357985632e-06  9.065715902e-08  0.0  0.0  0.0  5.354963768e-08  9.5021924287e-06
218  9.269922928e-06  8.875886068e-08  0.0  0.0  0.0  5.051048672e-08  9.4091922754e-06
219  9.181860224e-06  8.686056234e-08  0.0  0.0  0.0  4.747133576e-08  9.3161921221e-06
220  9.09379752e-06  8.4962264e-08  0.0  0  0  4.44321848e-08  9.2231919688e-06
221  9.007062374e-06  8.325730416e-08  0.0  0.0  0.0  4.236844426e-08  9.13268812242e-06
222  8.920327228e-06  8.155234432e-08  0.0  0.0  0.0  4.030470372e-08  9.04218427604e-06
223  8.833592082e-06  7.984738448e-08  0.0  0.0  0.0  3.824096318e-08  8.95168042966e-06
224  8.746856936e-06  7.814242464e-08  0.0  0.0  0.0  3.617722264e-08  8.86117658328e-06
225  8.66012179e-06  7.64374648e-08  0.0  0  0  3.41134821e-08  8.7706727369e-06
226  8.575135364e-06  7.491157212e-08  0.0  0.0  0.0  3.181528636e-08  8.68186222248e-06
227  8.490148938e-06  7.338567944e-08  0.0  0.0  0.0  2.951709062e-08  8.59305170806e-06
228  8.405162512e-06  7.185978676e-08  0.0  0.0  0.0  2.721889488e-08  8.50424119364e-06
229  8.320176086e-06  7.033389408e-08  0.0  0.0  0.0  2.492069914e-08  8.41543067922e-06
230  8.23518966e-06  6.88080014e-08  0.0  0  0  2.26225034e-08  8.3266201648e-06
231  8.149678156e-06  6.744903142e-08  0.0  0.0  0.0  2.088186844e-08  8.23800905586e-06
232  8.064166652e-06  6.609006144e-08  0.0  0.0  0.0  1.914123348e-08  8.14939794692e-06
233  7.978655148e-06  6.473109146e-08  0.0  0.0  0.0  1.740059852e-08  8.06078683798e-06
234  7.893143644e-06  6.337212148e-08  0.0  0.0  0.0  1.565996356e-08  7.97217572904e-06
235  7.80763214e-06  6.20131515e-08  0.0  0  0  1.39193286e-08  7.8835646201e-06
236  7.725263062e-06  6.079352432e-08  0.0  0.0  0.0  1.229526538e-08  7.7983518517e-06
237  7.642893984e-06  5.957389714e-08  0.0  0.0  0.0  1.067120216e-08  7.7131390833e-06
238  7.560524906e-06  5.835426996e-08  0.0  0.0  0.0  9.04713894e-09  7.6279263149e-06
239  7.478155828e-06  5.713464278e-08  0.0  0.0  0.0  7.42307572e-09  7.5427135465e-06
240  7.39578675e-06  5.59150156e-08  0.0  0  0  5.7990125e-09  7.4575007781e-06
241  7.315087416e-06  5.482543392e-08  0.0  0.0  0.0  4.09433184e-09  7.37400718176e-06
242  7.234388082e-06  5.373585224e-08  0.0  0.0  0.0  2.38965118e-09  7.29051358542e-06
243  7.153688748e-06  5.264627056e-08  0.0  0.0  0.0  6.8497052e-10  7.20701998908e-06
244  7.072989414e-06  5.155668888e-08  0.0  0.0  0.0  -1.01971014e-09  7.12352639274e-06
245  6.99229008e-06  5.04671072e-08  0.0  0  0  -2.7243908e-09  7.0400327964e-06
246  6.916306406e-06  4.948858508e-08  0.0  0.0  0.0  -4.23590206e-09  6.96155908902e-06
247  6.840322732e-06  4.851006296e-08  0.0  0.0  0.0  -5.74741332e-09  6.88308538164e-06
248  6.764339058e-06  4.753154084e-08  0.0  0.0  0.0  -7.25892458e-09  6.80461167426e-06
249  6.688355384e-06  4.655301872e-08  0.0  0.0  0.0  -8.77043584e-09  6.72613796688e-06
250  6.61237171e-06  4.55744966e-08  0.0  0  0  -1.02819471e-08  6.6476642595e-06
251  6.538640322e-06  4.469398762e-08  0.0  0.0  0.0  -1.164457322e-08  6.5716897364e-06
252  6.464908934e-06  4.381347864e-08  0.0  0.0  0.0  -1.300719934e-08  6.4957152133e-06
253  6.391177546e-06  4.293296966e-08  0.0  0.0  0.0  -1.436982546e-08  6.4197406902e-06
254  6.317446158e-06  4.205246068e-08  0.0  0.0  0.0  -1.573245158e-08  6.3437661671e-06
255  6.24371477e-06  4.11719517e-08  0.0  0  0  -1.70950777e-08  6.267791644e-06
256  6.172728456e-06  4.03794275e-08  0.0  0.0  0.0  -1.756214656e-08  6.19554573694e-06
257  6.101742142e-06  3.95869033e-08  0.0  0.0  0.0  -1.802921542e-08  6.12329982988e-06
258  6.030755828e-06  3.87943791e-08  0.0  0.0  0.0  -1.849628428e-08  6.05105392282e-06
259  5.959769514e-06  3.80018549e-08  0.0  0.0  0.0  -1.896335314e-08  5.97880801576e-06
260  5.8887832e-06  3.72093307e-08  0.0  0  0  -1.9430422e-08  5.9065621087e-06
261  5.819783842e-06  3.649848946e-08  0.0  0.0  0.0  -2.008574842e-08  5.83619658304e-06
262  5.750784484e-06  3.578764822e-08  0.0  0.0  0.0  -2.074107484e-08  5.76583105738e-06
263  5.681785126e-06  3.507680698e-08  0.0  0.0  0.0  -2.139640126e-08  5.69546553172e-06
264  5.612785768e-06  3.436596574e-08  0.0  0.0  0.0  -2.205172768e-08  5.62510000606e-06
265  5.54378641e-06  3.36551245e-08  0.0  0  0  -2.27070541e-08  5.5547344804e-06
266  5.477169978e-06  3.301599104e-08  0.0  0.0  0.0  -2.308452778e-08  5.48710144126e-06
267  5.410553546e-06  3.237685758e-08  0.0  0.0  0.0  -2.346200146e-08  5.41946840212e-06
268  5.343937114e-06  3.173772412e-08  0.0  0.0  0.0  -2.383947514e-08  5.35183536298e-06
269  5.277320682e-06  3.109859066e-08  0.0  0.0  0.0  -2.421694882e-08  5.28420232384e-06
270  5.21070425e-06  3.04594572e-08  0.0  0  0  -2.45944225e-08  5.2165692847e-06
271  5.147760678e-06  2.98832378e-08  0.0  0.0  0.0  -2.531142078e-08  5.15233249502e-06
272  5.084817106e-06  2.93070184e-08  0.0  0.0  0.0  -2.602841906e-08  5.08809570534e-06
273  5.021873534e-06  2.8730799e-08  0.0  0.0  0.0  -2.674541734e-08  5.02385891566e-06
274  4.958929962e-06  2.81545796e-08  0.0  0.0  0.0  -2.746241562e-08  4.95962212598e-06
275  4.89598639e-06  2.75783602e-08  0.0  0  0  -2.81794139e-08  4.8953853363e-06
276  4.836610074e-06  2.70605735e-08  0.0  0.0  0.0  -2.873716474e-08  4.83493348276e-06
277  4.777233758e-06  2.65427868e-08  0.0  0.0  0.0  -2.929491558e-08  4.77448162922e-06
278  4.717857442e-06  2.60250001e-08  0.0  0.0  0.0  -2.985266642e-08  4.71402977568e-06
279  4.658481126e-06  2.55072134e-08  0.0  0.0  0.0  -3.041041726e-08  4.65357792214e-06
280  4.59910481e-06  2.49894267e-08  0.0  0  0  -3.09681681e-08  4.5931260686e-06
281  4.542907306e-06  2.452102492e-08  0.0  0.0  0.0  -3.098900506e-08  4.53643932586e-06
282  4.486709802e-06  2.405262314e-08  0.0  0.0  0.0  -3.100984202e-08  4.47975258312e-06
283  4.430512298e-06  2.358422136e-08  0.0  0.0  0.0  -3.103067898e-08  4.42306584038e-06
284  4.374314794e-06  2.311581958e-08  0.0  0.0  0.0  -3.105151594e-08  4.36637909764e-06
285  4.31811729e-06  2.26474178e-08  0.0  0  0  -3.10723529e-08  4.3096923549e-06
286  4.263754858e-06  2.222515272e-08  0.0  0.0  0.0  -3.125468058e-08  4.25472533014e-06
287  4.209392426e-06  2.180288764e-08  0.0  0.0  0.0  -3.143700826e-08  4.19975830538e-06
