89.88764044943818 7.164383561643845
99.99999999999997 7.363013698630148
119.50240770465487 5.078767123287683
131.05939004815409 4.333904109589049
140.44943820224717 4.333904109589049
160.67415730337078 5.376712328767134
198.95666131621184 7.909246575342472
253.13001605136432 9.74657534246576
298.63563402889247 10.789383561643845
350.6420545746388 12.875000000000007
399.03691813804176 16.69863013698631
498.7158908507222 21.068493150684937
604.1733547351524 27.57363013698631
699.5184590690208 34.82363013698631
805.6982343499196 45.40068493150686
900.3210272873193 56.176369863013704
910.4333868378811 59.85102739726028
