90.7367280606718 5.978052126200268
106.17551462621896 6.017832647462271
116.4680390032504 5.699588477366248
123.67280606717236 5.30178326474622
133.9653304442038 5.262002743484217
147.3456121343445 5.421124828532228
157.63813651137593 5.699588477366248
159.6966413867824 5.978052126200268
166.90140845070437 6.137174211248279
188.51570964247026 6.256515775034288
212.18851570964262 7.012345679012341
227.62730227518978 7.370370370370367
247.18309859154942 7.449931412894372
320.2600216684725 8.086419753086417
379.9566630552547 9.478737997256516
400.5417118093176 10.552812071330578
419.068255687974 11.069958847736615
460.23835319609975 12.54183813443072
494.20368364030355 13.377229080932779
558.0173347778982 14.769547325102877
611.5384615384617 15.64471879286694
651.6793066088842 16.44032921810699
679.469122426869 17.076817558299034
725.7854821235103 17.474622770919062
780.335861321777 18.628257887517144
808.1256771397618 19.5034293552812
868.8515709642472 20.816186556927292
946.0455037919826 23.083676268861446
972.8060671722644 24.038408779149513
1026.3271939328276 25.231824417009598
1121.018418201517 28.931412894375853
1187.919826652221 31.556927297668032
1306.2838569880826 37.88203017832647
1348.483206933911 40.30864197530864
1381.419284940412 42.894375857338815
1419.501625135428 44.48559670781893
1430.8234019501626 45.241426611796975
1449.349945828819 47.11111111111111
1504.9295774647887 50.134430727023314
1532.7193932827738 52.00411522633745
1538.8949079089928 52.91906721536351
1613.0010834236189 58.6076817558299
1618.1473456121346 59.84087791495199
