90.36402569593146 5.98853868194842
99.99999999999999 6.254441260744983
119.75374732334045 3.8280802292263587
129.87152034261243 3.794842406876789
139.50749464668093 2.8641833810888215
160.22483940042827 3.2962750716332394
168.89721627408994 3.9942693409742134
179.0149892933619 4.559312320916902
201.17773019271948 5.224068767908307
249.35760171306208 5.98853868194842
350.05353319057815 12.968481375358166
399.67880085653104 18.618911174785097
447.3768736616702 18.9512893982808
498.4475374732334 19.616045845272204
599.6252676659528 24.601719197707737
698.3940042826553 31.48194842406877
789.9357601713061 38.594842406876786
899.3040685224839 46.67163323782235
999.9999999999999 58.60401146131805

92.7730192719486 0.4378223495701974
110.59957173447536 0.6372492836676145
126.98072805139186 1.0028653295128862
139.50749464668093 1.5346704871060126
156.37044967880087 0.6704871060171911
