-100	110	140
260	1090.5	1090.5
280	1327.6	1327.6
300	905.3	905.3
320	752.8	752.8
340	600.3	600.3
360	447.79999999999995	447.79999999999995
380	295.29999999999995	295.29999999999995
400	142.79999999999995	142.79999999999995
420	124.60000000000001	124.60000000000001
440	106.4	106.4
460	88.2	88.2
480	70.0	70.0
500	51.8	51.8
520	47.68	47.68
540	43.559999999999995	43.559999999999995
560	39.44	39.44
580	35.31999999999999	35.31999999999999
600	31.2	31.2
620	27.6	27.6
640	24.0	24.0
660	20.4	20.4
680	16.8	16.8
700	13.2	13.2
720	13.34	13.34
740	13.48	13.48
760	13.62	13.62
780	13.76	13.76
800	13.9	13.9
820	11.98	11.98
840	10.059999999999999	10.059999999999999
860	8.14	8.14
880	6.219999999999999	6.219999999999999
900	4.299999999999999	4.299999999999999
920	4.18	4.18
940	4.06	4.06
960	3.94	3.94
980	3.8200000000000003	3.8200000000000003
1000	3.7	3.7
