mh   ctt_Z   cbb_Z   cvv_Z   ctv_Z   cbv_Z   ctb_Z
63  0.0141304452  0.000368495512  2.95478327  -0.0529759852  -0.001431165512  0.000262327488  2.91513738749
64  0.0140942002  0.000361526107  2.84404824  -0.0531365502  -0.001438666107  0.000253127593  2.80418187759
65  0.0140657737  0.000354667739  2.7397806  -0.0535601437  -0.001346297739  0.000243158061  2.69953775806
66  0.0140467434  0.000347839825  2.63660053  -0.0537388534  -0.001413999825  0.000227133075  2.59606939308
67  0.0140026096  0.000341147975  2.54173486  -0.0538769096  -0.001343357975  0.000242805125  2.50110115512
68  0.0139732064  0.000334755811  2.45085311  -0.0542478864  -0.001311375811  0.000236769589  2.40983857959
69  0.0139254986  0.000328388256  2.36562153  -0.0542515386  -0.001329698256  0.000231188244  2.32452536824
70  0.01389873035  0.0003223837015  2.28366992  -0.05428322535  -0.0013121537015  0.0002300242485  2.24252567925
71  0.0138719621  0.000316379147  2.20171831  -0.0543149121  -0.001294609147  0.000228860253  2.16052599025
72  0.0138418627  0.000310543259  2.12810236  -0.0546669427  -0.001222803259  0.000212747441  2.08657776744
73  0.0138062869  0.00030472279  2.05249305  -0.0547757469  -0.00124205279  0.00023360631  2.01081986631
74  0.0137993458  0.000299166049  1.98367562  -0.0548449058  -0.001184276049  0.000205165551  1.94195011555
75  0.0137661108  0.000293772192  1.91703032  -0.0550194908  -0.001071722192  0.000219243108  1.87521823311
76  0.0137122991  0.000288356258  1.85533177  -0.0549176591  -0.001170796258  0.000210744742  1.81345471474
77  0.0136691536  0.000283101799  1.79148245  -0.0549384236  -0.001106231799  0.000205777701  1.7495958277
78  0.0136536996  0.000278021877  1.73439526  -0.0551551496  -0.001120751877  0.000205374423  1.69225645442
79  0.0136117431  0.000273114742  1.67678486  -0.0551484131  -0.001059574742  0.000202026258  1.63466375626
80  0.0135740341  0.00026831493  1.62242385  -0.0548893641  -0.00105984493  0.00020669877  1.58052368877
81  0.0135538854  0.000263524965  1.50290032  -0.0551925254  -0.001088954965  0.000196852435  1.46063310244
82  0.0135201636  0.000259058708  1.45489465  -0.0552774136  -0.000988558708  0.000194464192  1.41260236419
83  0.0134804049  0.000254377091  1.40900847  -0.0552059549  -0.000968767091  0.000197315709  1.36676584571
84  0.0134661574  0.00025001293  1.36446523  -0.0554441374  -0.00096473293  0.00019447337  1.32196700337
85  0.0134379372  0.000245722403  1.32287283  -0.0550462272  -0.000959662403  0.000188881297  1.2807394813
86  0.0133967672  0.000241397999  1.28135296  -0.0550232272  -0.000935807999  0.000179860001  1.23921195
87  0.0133720944  0.000237184787  1.24362868  -0.0552204944  -0.000918524787  0.000191278513  1.20129021851
88  0.0133122034  0.000233215829  1.20554622  -0.0551115634  -0.000961855829  0.000186162771  1.16320438277
89  0.0132978347  0.000229230728  1.16877717  -0.0550073047  -0.000869420728  0.000187849472  1.12661535947
90  0.0132728018  0.000225361318  1.13506472  -0.0550276318  -0.000923621318  0.000185755882  1.09279738588
91  0.0132227477  0.000221567032  1.10149574  -0.0549464277  -0.000857067032  0.000182073368  1.05931863337
92  0.0132073673  0.000217905341  1.07003563  -0.0549718073  -0.000861315341  0.000170661459  1.02779844146
93  0.0131835111  0.000214168006  1.03941876  -0.0551324051  -0.000975408006  0.000175712894  0.996884338894
94  0.0131443615  0.000210719169  1.00985969  -0.0548090505  -0.000758679169  0.000176936631  0.967823977631
95  0.0131147331  0.000207196134  0.981309931  -0.0548295641  -0.000834345134  0.000165189366  0.939133140366
96  0.0130993373  0.000203841936  0.95360928  -0.0547946883  -0.000791666936  0.000168855364  0.911494959364
97  0.0130706807  0.000200615309  0.926812041  -0.0545621737  -0.000755158309  0.000169116791  0.884935121791
98  0.013026151  0.000197203043  0.901310795  -0.054432985  -0.000705320043  0.000159490257  0.859555334257
99  0.0129925518  0.000194041235  0.876636918  -0.0543229688  -0.000724508235  0.000159768265  0.834935802265
100  0.0129633768  0.000190866381  0.852836763  -0.0544118688  -0.000682324381  0.000149053019  0.811045866019
101  0.0129528767  0.000187815724  0.829497316  -0.0542135237  -0.000712106724  0.000163002976  0.787875380976
102  0.0129058041  0.000184829195  0.807257019  -0.0541671231  -0.000764543195  0.000153374705  0.765569360705
103  0.0128657877  0.000181831857  0.785362954  -0.0539801397  -0.000700841857  0.000157601443  0.743887193443
104  0.0128237293  0.000179012595  0.76451882  -0.0537454433  -0.000666446595  0.000150840605  0.723260512605
105  0.0128222893  0.000176160033  0.744345889  -0.0537715583  -0.000684031033  0.000147159967  0.703035908967
106  0.012776888  0.000173417557  0.725256182  -0.053573426  -0.000673753557  0.000159872443  0.684119180443
107  0.0127313193  0.000170658508  0.706665284  -0.0534542933  -0.000630442508  0.000144950192  0.665627476192
108  0.0127046088  0.000167929661  0.688417462  -0.0532660278  -0.000612146661  0.000141922839  0.647553748839
109  0.0126817816  0.000165338294  0.671007592  -0.0533180306  -0.000650739294  0.000137830506  0.630023772506
110  0.0126581479  0.000162813082  0.653937184  -0.0532547709  -0.000623536082  0.000141375418  0.613021213418
111  0.0125927498  0.000160218106  0.636853809  -0.0529795338  -0.000598649106  0.000135555294  0.596164149294
112  0.0125746722  0.00015782346  0.621365516  -0.0528727222  -0.00056561646  0.00013602404  0.58079569704
113  0.0125484528  0.000155365058  0.605701182  -0.0526911928  -0.000563894058  0.000130674442  0.565280587442
114  0.0125050844  0.000153004813  0.590732546  -0.0525086174  -0.000553530813  0.000132438987  0.550460925987
115  0.0124740267  0.000150705801  0.576345757  -0.0523018287  -0.000538328801  0.000128235199  0.536258567199
116  0.0124386349  0.000148386074  0.562689826  -0.0521837939  -0.000512278074  0.000118396426  0.522699171426
117  0.0124084132  0.000146208457  0.548833854  -0.0521057832  -0.000514006457  0.000129326443  0.508898012443
118  0.0123787795  0.000143988924  0.535762294  -0.0517822515  -0.000515543924  0.000123870876  0.496111137876
119  0.0123510423  0.000141804672  0.522941813  -0.0515457113  -0.000469646672  0.000120716228  0.483540018228
120  0.0123027954  0.000139727246  0.510461324  -0.0512505104  -0.000469888246  0.000117480454  0.471300928454
121  0.0122493662  0.000137602069  0.498415959  -0.0511579542  -0.000527878069  0.000116880331  0.459233975331
122  0.0122251143  0.000135562788  0.486944203  -0.0508881803  -0.000467524788  0.000111326012  0.448060501012
123  0.012199977  0.000133624908  0.475753397  -0.050950829  -0.000462699908  0.000107127492  0.436780597492
124  0.012154838  0.000131655716  0.464938418  -0.050610127  -0.000425141716  0.000111816084  0.426301459084
125  0.0121315633  0.000129707617  0.454314308  -0.0504972413  -0.000464990617  0.000111388083  0.415724735083
126  0.0120975487  0.00012780393  0.443673859  -0.0502872497  -0.00043867793  0.00011611507  0.40528939907
127  0.012065894  0.000125931642  0.433590968  -0.050081475  -0.000460795642  0.000102743758  0.395343266758
128  0.01203308  0.000124107254  0.423801993  -0.049878109  -0.000470281254  0.000108493446  0.385719283446
129  0.0119980647  0.000122340224  0.414419886  -0.0497411277  -0.000429033224  0.000108071476  0.376478201476
130  0.0119802635  0.000120577316  0.404903515  -0.0493740455  -0.000357368316  0.000100400084  0.367373342084
131  0.0119335272  0.000118841344  0.3960823  -0.0492352352  -0.000378842344  9.6105156e-05  0.358616696156
132  0.0119010981  0.000117120247  0.387462356  -0.0490705951  -0.000377166247  9.6233753e-05  0.350129046753
133  0.0118598093  0.00011548788  0.379242346  -0.0489438333  -0.00037485488  9.069162e-05  0.34198964662
134  0.0118131361  0.000113815903  0.370933867  -0.0484400671  -0.000370229903  9.5810897e-05  0.334146332897
135  0.0117922132  0.000112229536  0.362971411  -0.0483863102  -0.000366896536  9.9629264e-05  0.326222276264
136  0.0117552818  0.000110661559  0.355260986  -0.0481400818  -0.000348434559  9.0385541e-05  0.318728798541
137  0.0117173865  0.000109133316  0.347547092  -0.0479452475  -0.000358727316  8.8948984e-05  0.311158585984
138  0.01167702  0.000107564103  0.340263572  -0.047751795  -0.000346134103  8.8530497e-05  0.304038757497
139  0.0116441251  0.000106065649  0.332940821  -0.0475958391  -0.000354297649  8.3880851e-05  0.296824755851
140  0.0116042796  0.000104610666  0.325966785  -0.0473069806  -0.000333257666  8.6528134e-05  0.290121965134
141  0.0115814507  0.000103143744  0.318984791  -0.0471308517  -0.000314090744  8.6354156e-05  0.283310797156
142  0.0115331904  0.000101715201  0.312553624  -0.0469021254  -0.000317266201  8.5216899e-05  0.277054354899
143  0.0115193208  0.000100321584  0.305939072  -0.0466697608  -0.000307345584  7.8602716e-05  0.270660210716
144  0.011484241  9.89583789e-05  0.299650561  -0.046479262  -0.0002990213789  7.86560211e-05  0.264534133021
145  0.0114285575  9.7582504e-05  0.293403842  -0.0461505985  -0.000277548504  7.6955696e-05  0.258578790696
146  0.0114134028  9.62817034e-05  0.287656189  -0.0461240138  -0.0002791117034  7.11626966e-05  0.252833910697
147  0.0113796966  9.49821992e-05  0.281563736  -0.0458382486  -0.0002318681992  6.71689008e-05  0.247035466901
148  0.0113221171  9.36790391e-05  0.275895611  -0.0455286751  -0.0002476540391  7.58764609e-05  0.241610954461
149  0.0113047224  9.24364857e-05  0.270370758  -0.0453233674  -0.0002783794857  6.75318143e-05  0.236233701814
150  0.011243384  9.11910392e-05  0.264957849  -0.045074068  -0.0002460740392  6.93530608e-05  0.231041635061
151  0.0112156124  8.99684916e-05  0.259544646  -0.0447605814  -0.0002369014916  6.89696084e-05  0.225921713608
152  0.0111758675  8.87568042e-05  0.254366994  -0.0446037095  -0.0002218128042  6.75376958e-05  0.220873633696
153  0.0111476439  8.75801839e-05  0.249151216  -0.0443607799  -0.0002247021839  6.33124161e-05  0.215864270416
154  0.0110965988  8.64154971e-05  0.244164934  -0.0441285568  -0.0002347534971  6.38800029e-05  0.211048518003
155  0.011073996  8.52966059e-05  0.239349097  -0.0439585  -0.0002157276059  6.22313941e-05  0.206396393394
156  0.0110334166  8.41200392e-05  0.233897764  -0.0436474466  -0.0001904190392  6.21302608e-05  0.201239565261
157  0.0110020246  8.3017304e-05  0.228662495  -0.0434133616  -0.000189922304  5.8374296e-05  0.196202627296
158  0.0109722213  8.19214836e-05  0.223522046  -0.0432139893  -0.0001962964836  6.28370164e-05  0.191228740016
159  0.0109265756  8.08574962e-05  0.218582838  -0.0429026216  -0.0001862384962  5.17137038e-05  0.186553124704
160  0.0108844477  7.97959649e-05  0.213778873  -0.0427453547  -0.0002103819649  5.77495351e-05  0.181845129535
161  0.0108462455  7.87711272e-05  0.21088404  -0.0425008355  -0.0001327001272  5.26849728e-05  0.179228205973
162  0.0108058338  7.77596325e-05  0.207958043  -0.0422915498  -0.0001700936325  5.25619675e-05  0.176432554968
163  0.0107691959  7.6742805e-05  0.205116604  -0.0420233109  -0.000168875805  4.8458395e-05  0.173818814395
164  0.0107342817  7.57628288e-05  0.202226156  -0.0418691037  -0.0001041058288  5.10411712e-05  0.171114032171
165  0.0107019234  7.47866605e-05  0.199413751  -0.0415579994  -0.0001621756605  5.21365395e-05  0.168522422539
166  0.0106604686  7.38300139e-05  0.195828154  -0.0413107156  -0.0001444950139  4.78161861e-05  0.165155058186
167  0.0106162682  7.28965044e-05  0.192076799  -0.0410143862  -0.0001291415044  4.41647956e-05  0.161666600796
168  0.0105731481  7.19546957e-05  0.188595748  -0.0407628741  -0.0001512776957  4.69674043e-05  0.158373666404
169  0.0105351183  7.10395688e-05  0.185259189  -0.0405657813  -0.0001401115688  4.39225312e-05  0.155203376531
170  0.0104987916  7.01482956e-05  0.181843591  -0.0403207456  -0.0001226232956  4.33414044e-05  0.152012503404
171  0.0104671856  6.92462938e-05  0.178401788  -0.0399557676  -6.46492938e-05  3.73591062e-05  0.148955162106
172  0.0104277575  6.83872049e-05  0.175336189  -0.0398973575  -0.0001044622049  3.66870951e-05  0.145867201095
173  0.0103888611  6.75151196e-05  0.172081533  -0.0396505571  -0.0001377531196  3.95476804e-05  0.14278914668
174  0.0103473631  6.6686308e-05  0.168897252  -0.0392586631  -0.000104268308  3.7901392e-05  0.139986271392
175  0.0103134894  6.5855334e-05  0.165832764  -0.0390356714  -0.000123268334  3.9341166e-05  0.137092510166
176  0.0102839874  6.50247657e-05  0.162712493  -0.0387982074  -0.0001053897657  3.58620343e-05  0.134193770034
177  0.010236283  6.42171435e-05  0.159715921  -0.038596034  -8.87251435e-05  3.57064565e-05  0.131367368456
178  0.0101978603  6.3430454e-05  0.15674025  -0.0383333263  -9.7173454e-05  3.5242646e-05  0.128606283646
179  0.0101646869  6.26487295e-05  0.153836902  -0.0381290239  -9.79347295e-05  3.26012705e-05  0.125869880271
180  0.0101208487  6.18624728e-05  0.150873484  -0.0377925837  -8.46584728e-05  2.78808272e-05  0.123206833827
181  0.0100800484  6.11080345e-05  0.148506953  -0.0376182424  -6.72550345e-05  2.78736655e-05  0.120990485666
182  0.0100583011  6.03652994e-05  0.146115285  -0.0373476201  -8.10172994e-05  2.68768006e-05  0.118832190801
183  0.00999422102  5.96192461e-05  0.143957733  -0.03727353702  -8.09212461e-05  3.15472339e-05  0.116688662234
184  0.00996749514  5.8890555e-05  0.141614724  -0.03695618914  -3.9200555e-05  2.7250005e-05  0.114672970005
185  0.00993291877  5.81764316e-05  0.139463349  -0.03684893177  -7.47104316e-05  2.75261984e-05  0.112558328198
186  0.00988491605  5.74795623e-05  0.136978908  -0.03647407005  -6.96595623e-05  2.40642277e-05  0.110401638228
187  0.00985478515  5.67840072e-05  0.134736537  -0.03628350415  -7.97570072e-05  2.45923628e-05  0.108309437363
188  0.00980328696  5.60946336e-05  0.132519656  -0.03604406696  -6.32146336e-05  2.34246064e-05  0.106295180606
189  0.00977565864  5.54324345e-05  0.130317318  -0.03582068964  -5.00934345e-05  2.01478255e-05  0.104297773826
190  0.00973550885  5.47529024e-05  0.128100384  -0.03555452885  -4.70589024e-05  2.08250076e-05  0.102309883008
191  0.00967747751  5.41103493e-05  0.126050393  -0.03529653351  -5.16003493e-05  1.87623507e-05  0.100452609351
192  0.00964617162  5.34597147e-05  0.123901451  -0.03497879682  -4.20947147e-05  1.92727353e-05  0.0985994635353
193  0.00962786276  5.28157761e-05  0.121964831  -0.03486288096  -3.89977761e-05  1.36531739e-05  0.0967572839739
194  0.00957943335  5.21961499e-05  0.11998942  -0.03460183805  -5.54311499e-05  1.54877901e-05  0.0949792680901
195  0.00955329921  5.15805615e-05  0.11807498  -0.03440413841  -3.48415615e-05  1.79602585e-05  0.0932588400585
196  0.00949845235  5.09658471e-05  0.116214058  -0.03419391165  -3.32798471e-05  1.24180829e-05  0.0915487027829
197  0.00946954658  5.03688368e-05  0.114291034  -0.03391827208  -4.66578368e-05  1.21860932e-05  0.0898582055932
198  0.00942797881  4.97696081e-05  0.112444968  -0.03366793751  -2.83246081e-05  1.02448019e-05  0.0882366991019
199  0.0093758779  4.9187361e-05  0.11063408  -0.0334703233  -2.6933361e-05  1.3602719e-05  0.086575491319
200  0.00934564314  4.86216863e-05  0.108874714  -0.03325409134  -1.49186863e-05  8.6591037e-06  0.0850086279037
201  0.00930626182  4.808875755e-05  0.10726773967  -0.03302621479  -1.319460755e-05  7.46971345e-06  0.0835901505634
202  0.0092668805  4.75558288e-05  0.10566076534  -0.03279833824  -1.14705288e-05  6.2803232e-06  0.0821716732232
203  0.00922749918  4.702290005e-05  0.10405379101  -0.03257046169  -9.74645005e-06  5.09093295e-06  0.0807531958829
204  0.00918811786  4.64899713e-05  0.10244681668  -0.03234258514  -8.0223713e-06  3.9015427e-06  0.0793347185427
205  0.00914873654  4.595704255e-05  0.10083984235  -0.03211470859  -6.29829255e-06  2.71215245e-06  0.0779162412024
206  0.00910935522  4.54241138e-05  0.09923286802  -0.03188683204  -4.5742138e-06  1.5227622e-06  0.0764977638622
207  0.0090699739  4.489118505e-05  0.09762589369  -0.03165895549  -2.85013505e-06  3.3337195e-07  0.0750792865219
208  0.00903059258  4.43582563e-05  0.09601891936  -0.03143107894  -1.1260563e-06  -8.560183e-07  0.0736608091817
209  0.00899121126  4.382532755e-05  0.09441194503  -0.03120320239  5.98022450005e-07  -2.04540855e-06  0.0722423318414
210  0.00895182994  4.32923988e-05  0.0928049707  -0.03097532584  2.32210120001e-06  -3.2347988e-06  0.0708238545012
211  0.00891124816  4.282870507e-05  0.09146777568  -0.03074536031  4.79548493e-06  -3.55877907e-06  0.0696777289409
212  0.00887066638  4.236501134e-05  0.09013058066  -0.03051539478  7.26886866e-06  -3.88275934e-06  0.0685316033807
213  0.0088300846  4.190131761e-05  0.08879338564  -0.03028542925  9.74225239e-06  -4.20673961e-06  0.0673854778204
214  0.00878950282  4.143762388e-05  0.08745619062  -0.03005546372  1.221563612e-05  -4.53071988e-06  0.0662393522601
215  0.00874892104  4.097393015e-05  0.0861189956  -0.02982549819  1.468901985e-05  -4.85470015e-06  0.0650932266998
216  0.00870833926  4.051023642e-05  0.08478180058  -0.02959553266  1.716240358e-05  -5.17868042e-06  0.0639471011396
217  0.00866775748  4.004654269e-05  0.08344460556  -0.02936556713  1.963578731e-05  -5.50266069e-06  0.0628009755793
218  0.0086271757  3.958284896e-05  0.08210741054  -0.0291356016  2.210917104e-05  -5.82664096e-06  0.061654850019
219  0.00858659392  3.911915523e-05  0.08077021552  -0.02890563607  2.458255477e-05  -6.15062123e-06  0.0605087244588
220  0.00854601214  3.86554615e-05  0.0794330205  -0.02867567054  2.70559385e-05  -6.4746015e-06  0.0593625988985
221  0.008505160399  3.825023403e-05  0.07829996902  -0.028458590789  2.788761597e-05  -7.40492403e-06  0.058405271556
222  0.008464308658  3.784500656e-05  0.07716691754  -0.028241511038  2.871929344e-05  -8.33524656e-06  0.0574479442134
223  0.008423456917  3.743977909e-05  0.07603386606  -0.028024431287  2.955097091e-05  -9.26556909e-06  0.0564906168709
224  0.008382605176  3.703455162e-05  0.07490081458  -0.027807351536  3.038264838e-05  -1.019589162e-05  0.0555332895284
225  0.008341753435  3.662932415e-05  0.0737677631  -0.027590271785  3.121432585e-05  -1.112621415e-05  0.0545759621859
226  0.008300901694  3.622409668e-05  0.07263471162  -0.027373192034  3.204600332e-05  -1.205653668e-05  0.0536186348433
227  0.008260049953  3.581886921e-05  0.07150166014  -0.027156112283  3.287768079e-05  -1.298685921e-05  0.0526613075008
228  0.008219198212  3.541364174e-05  0.07036860866  -0.026939032532  3.370935826e-05  -1.391718174e-05  0.0517039801583
229  0.008178346471  3.500841427e-05  0.06923555718  -0.026721952781  3.454103573e-05  -1.484750427e-05  0.0507466528157
230  0.00813749473  3.46031868e-05  0.0681025057  -0.02650487303  3.53727132e-05  -1.57778268e-05  0.0497893254732
231  0.008098369351  3.4247765e-05  0.06715953494  -0.026304549131  3.7038945e-05  -1.6410677e-05  0.049008231193
232  0.008059243972  3.38923432e-05  0.06621656418  -0.026104225232  3.87051768e-05  -1.70435272e-05  0.0482271369128
233  0.008020118593  3.35369214e-05  0.06527359342  -0.025903901333  4.03714086e-05  -1.76763774e-05  0.0474460426326
234  0.007980993214  3.31814996e-05  0.06433062266  -0.025703577434  4.20376404e-05  -1.83092276e-05  0.0466649483524
235  0.007941867835  3.28260778e-05  0.0633876519  -0.025503253535  4.37038722e-05  -1.89420778e-05  0.0458838540722
236  0.007902742456  3.2470656e-05  0.06244468114  -0.025302929636  4.5370104e-05  -1.9574928e-05  0.045102759792
237  0.007863617077  3.21152342e-05  0.06150171038  -0.025102605737  4.70363358e-05  -2.02077782e-05  0.0443216655118
238  0.007824491698  3.17598124e-05  0.06055873962  -0.024902281838  4.87025676e-05  -2.08406284e-05  0.0435405712316
239  0.007785366319  3.14043906e-05  0.05961576886  -0.024701957939  5.03687994e-05  -2.14734786e-05  0.0427594769514
240  0.00774624094  3.10489688e-05  0.0586727981  -0.02450163404  5.20350312e-05  -2.21063288e-05  0.0419783826712
241  0.007705525833  3.073646319e-05  0.05786375988  -0.024300658253  5.255952681e-05  -2.274115019e-05  0.0413291822998
242  0.007664810726  3.042395758e-05  0.05705472166  -0.024099682466  5.308402242e-05  -2.337597158e-05  0.0406799819284
243  0.007624095619  3.011145197e-05  0.05624568344  -0.023898706679  5.360851803e-05  -2.401079297e-05  0.040030781557
244  0.007583380512  2.979894636e-05  0.05543664522  -0.023697730892  5.413301364e-05  -2.464561436e-05  0.0393815811856
245  0.007542665405  2.948644075e-05  0.054627607  -0.023496755105  5.465750925e-05  -2.528043575e-05  0.0387323808143
246  0.007501950298  2.917393514e-05  0.05381856878  -0.023295779318  5.518200486e-05  -2.591525714e-05  0.0380831804429
247  0.007461235191  2.886142953e-05  0.05300953056  -0.023094803531  5.570650047e-05  -2.655007853e-05  0.0374339800715
248  0.007420520084  2.854892392e-05  0.05220049234  -0.022893827744  5.623099608e-05  -2.718489992e-05  0.0367847797001
249  0.007379804977  2.823641831e-05  0.05139145412  -0.022692851957  5.675549169e-05  -2.781972131e-05  0.0361355793287
250  0.00733908987  2.79239127e-05  0.0505824159  -0.02249187617  5.72799873e-05  -2.84545427e-05  0.0354863789573
251  0.007301187226  2.764788674e-05  0.04989899248  -0.022309362556  5.758734326e-05  -2.890625574e-05  0.0349471461243
252  0.007263284582  2.737186078e-05  0.04921556906  -0.022126848942  5.789469922e-05  -2.935796878e-05  0.0344079132912
