mh   ctt_W   cbb_W   cvv_W   ctv_W   cbv_W   ctb_W
89  0.0  0.0  0.424781129  0.001942061  0.0  0.0  0.42672319
90  0.0  0.0  0.410211222  0.001886691  0.0  0.0  0.412097913
91  0.0  0.0  0.39619527  0.001821939  0.0  0.0  0.398017209
92  0.0  0.0  0.382741724  0.001771049  0.0  0.0  0.384512773
93  0.0  0.0  0.369789269  0.001719298  0.0  0.0  0.371508567
94  0.0  0.0  0.357432978  0.001660637  0.0  0.0  0.359093615
95  0.0  0.0  0.345503137  0.001611701  0.0  0.0  0.347114838
96  0.0  0.0  0.334063936  0.001565562  0.0  0.0  0.335629498
97  0.0  0.0  0.323024195  0.001519748  0.0  0.0  0.324543943
98  0.0  0.0  0.312431847  0.001469939  0.0  0.0  0.313901786
99  0.0  0.0  0.302226742  0.001429126  0.0  0.0  0.303655868
100  0.0  0.0  0.292499151  0.00138808  0.0  0.0  0.293887231
101  0.0  0.0  0.283047682  0.001342121  0.0  0.0  0.284389803
102  0.0  0.0  0.274010409  0.001304871  0.0  0.0  0.27531528
103  0.0  0.0  0.265275876  0.00126634  0.0  0.0  0.266542216
104  0.0  0.0  0.256930013  0.00122803  0.0  0.0  0.258158043
105  0.0  0.0  0.248797556  0.001190781  0.0  0.0  0.249988337
106  0.0  0.0  0.24099662  0.00115824  0.0  0.0  0.24215486
107  0.0  0.0  0.233486134  0.001124803  0.0  0.0  0.234610937
108  0.0  0.0  0.226249914  0.001093347  0.0  0.0  0.227343261
109  0.0  0.0  0.219210022  0.001062524  0.0  0.0  0.220272546
110  0.0  0.0  0.212419735  0.001031061  0.0  0.0  0.213450796
111  0.0  0.0  0.205938484  0.001002702  0.0  0.0  0.206941186
112  0.0  0.0  0.199674454  0.000973875  0.0  0.0  0.200648329
113  0.0  0.0  0.193600228  0.000946204  0.0  0.0  0.194546432
114  0.0  0.0  0.187768436  0.000917577  0.0  0.0  0.188686013
115  0.0  0.0  0.182166803  0.000891679  0.0  0.0  0.183058482
116  0.0  0.0  0.176734831  0.000868065  0.0  0.0  0.177602896
117  0.0  0.0  0.171500955  0.000842379  0.0  0.0  0.172343334
118  0.0  0.0  0.166416271  0.000823201  0.0  0.0  0.167239472
119  0.0  0.0  0.161551602  0.000796632  0.0  0.0  0.162348234
120  0.0  0.0  0.15680396  0.000772627  0.0  0.0  0.157576587
121  0.0  0.0  0.152224785  0.000752494  0.0  0.0  0.152977279
122  0.0  0.0  0.147803602  0.000733443  0.0  0.0  0.148537045
123  0.0  0.0  0.143518916  0.000712817  0.0  0.0  0.144231733
124  0.0  0.0  0.139400395  0.000693984  0.0  0.0  0.140094379
125  0.0  0.0  0.135387574  0.000675186  0.0  0.0  0.13606276
126  0.0  0.0  0.13154886  0.000658574  0.0  0.0  0.132207434
127  0.0  0.0  0.127795302  0.00063797  0.0  0.0  0.128433272
