mh   ctt_Z   cbb_Z   cvv_Z   ctv_Z   cbv_Z   ctb_Z
1  0.00775955013  0.00293864121  0.0  0  0  0.0001682744987  0.0108664658387
2  0.00775540868  0.00250187813  0.0  0  0  0.0002394109132  0.0104966977232
3  0.00776237832  0.00224729848  0.0  0  0  9.72002168e-05  0.0101068770168
4  0.00776821912  0.00206535848  0.0  0  0  0.0001848658088  0.0100184434088
5  0.00775796187  0.00192465674  0.0  0  0  0.0001258293813  0.0098084479913
6  0.00776455632  0.00180868019  0.0  0  0  0.0001424034368  0.0097156399468
7  0.0077585581  0.00171179335  0.0  0  0  5.2051419e-05  0.009522402869
8  0.00775174006  0.00163013646  0.0  0  0  0.0001204985994  0.0095023751194
9  0.00776207555  0.00156503342  0.0  0  0  7.26992445e-05  0.0093998082145
10  0.00774891853  0.00155205778  0.0  0  0  0.0001158568147  0.0094168331247
11  0.00776390064  0.00150871624  0.0  0  0  4.22619936e-05  0.0093148788736
12  0.00774661522  0.00146111656  0.0  0  0  1.13738478e-05  0.0092191056278
13  0.00775286999  0.00141277467  0.0  0  0  0.0001347723001  0.0093004169601
14  0.00773589876  0.00136173723  0.0  0  0  0.0002235770124  0.0093212130024
15  0.0077372518  0.00131715426  0.0  0  0  -1.9326518e-05  0.009035079542
16  0.00774292074  0.00127521089  0.0  0  0  8.91737926e-05  0.0091073054226
17  0.00773409749  0.00123226151  0.0  0  0  0.0001313510251  0.0090977100251
18  0.00772993107  0.00119368838  0.0  0  0  6.4926893e-06  0.0089301121393
19  0.00772405566  0.001153446  0.0  0  0  6.63664434e-05  0.0089438681034
20  0.00772374894  0.00111772751  0.0  0  0  5.67695106e-05  0.0088982459606
21  0.00772493089  0.00108191374  0.0  0  0  6.15636911e-05  0.0088684083211
22  0.00770950408  0.00104639641  0.0  0  0  0.0001001639592  0.0088560644492
23  0.00771716819  0.00101498601  0.0  0  0  3.4163181e-06  0.0087355705181
24  0.00770776378  0.000982763849  0.0  0  0  0.0001436946622  0.0088342222912
25  0.00770575919  0.000955096501  0.0  0  0  -6.34629919e-05  0.0085973926991
26  0.00768766534  0.000924302988  0.0  0  0  0.0001866982466  0.0087986665746
27  0.00767828063  0.000899137603  0.0  0  0  7.99081937e-05  0.0086573264267
28  0.00768209797  0.000871464063  0.0  0  0  8.08488203e-05  0.0086344108533
29  0.00768308136  0.000845800946  0.0  0  0  6.04182864e-05  0.0085893005924
30  0.00768086819  0.000821865842  0.0  0  0  7.68797181e-05  0.0085796137501
31  0.00768407693  0.000798835981  0.0  0  0  0.0001006765307  0.0085835894417
32  0.00765499628  0.000776059405  0.0  0  0  0.0002143387372  0.0086453944222
33  0.00764470625  0.000754675932  0.0  0  0  6.41071375e-05  0.0084634893195
34  0.00764303195  0.00073373699  0.0  0  0  8.18334805e-05  0.0084586024205
35  0.00764732518  0.000713305112  0.0  0  0  0.0001491436482  0.0085097739402
36  0.00763391176  0.000694844144  0.0  0  0  0.0001512950824  0.0084800509864
37  0.00764037333  0.000677028144  0.0  0  0  0.0001363035667  0.0084537050407
38  0.00762190712  0.000658666144  0.0  0  0  4.20846288e-05  0.0083226578928
39  0.00760729607  0.000641411658  0.0  0  0  0.0001053795393  0.0083540872673
40  0.00760837529  0.00062583082  0.0  0  0  6.54618471e-05  0.0082996679571
