mh   ctt_Z   cbb_Z   cvv_Z   ctv_Z   cbv_Z   ctb_Z
1  0.00516031169  0.00221889756  0.0  0  0  5.81408831e-05  0.0074373501331
2  0.00515172213  0.00188615056  0.0  0  0  0.0001957517787  0.0072336244687
3  0.00514519608  0.00169224184  0.0  0  0  8.10820392e-05  0.0069185199592
4  0.00515179775  0.00155332314  0.0  0  0  2.23380225e-05  0.0067274589125
5  0.00514730733  0.00144516282  0.0  0  0  6.79069267e-05  0.0066603770767
6  0.00514695768  0.00135769077  0.0  0  0  7.46934232e-05  0.0065793418732
7  0.00514521529  0.00128373981  0.0  0  0  8.43878471e-05  0.0065133429471
8  0.00514623664  0.00122186719  0.0  0  0  3.67556336e-05  0.0064048594636
9  0.00512788539  0.00117147347  0.0  0  0  6.35651461e-05  0.0063629240061
10  0.00514191009  0.00116315068  0.0  0  0  7.60678991e-05  0.0063811286691
11  0.00513894323  0.00113050646  0.0  0  0  3.13815677e-05  0.0063008312577
12  0.00514135663  0.00109355224  0.0  0  0  0.0001190614337  0.0063539703037
13  0.00513882739  0.00105736555  0.0  0  0  9.13877261e-05  0.0062875806661
14  0.005131357  0.00102028761  0.0  0  0  0.00011542843  0.00626707304
15  0.00514053472  0.000984564845  0.0  0  0  0.0002027392528  0.0063278388178
16  0.00513133378  0.000951439601  0.0  0  0  0.0001800236622  0.0062627970432
17  0.00512672552  0.000920579818  0.0  0  0  -7.04004552e-05  0.0059769048828
18  0.00512139688  0.000889797299  0.0  0  0  2.98369312e-05  0.0060410311102
19  0.00512239268  0.000860721158  0.0  0  0  -4.20802268e-05  0.0059410336112
20  0.00512487183  0.000831651184  0.0  0  0  0.0002030391817  0.0061595621957
21  0.00511940585  0.000803075083  0.0  0  0  0.0001584043415  0.0060808852745
22  0.0051101027  0.000778318331  0.0  0  0  7.2652073e-05  0.005961073104
23  0.00511618668  0.000753596952  0.0  0  0  0.0001706002332  0.0060403838652
24  0.0051077919  0.000730243124  0.0  0  0  0.000183582881  0.006021617905
25  0.00511202334  0.000706291645  0.0  0  0  5.61958666e-05  0.0058745108516
26  0.00511110786  0.00068520653  0.0  0  0  6.44387214e-05  0.0058607531114
27  0.00510062813  0.00066473498  0.0  0  0  4.03855187e-05  0.0058057486287
28  0.00509444209  0.000643711077  0.0  0  0  0.0001785424791  0.0059166956461
29  0.00509998806  0.000625593801  0.0  0  0  3.23819194e-05  0.0057579637804
30  0.00508049399  0.000606739587  0.0  0  0  7.46214601e-05  0.0057618550371
31  0.00508809665  0.000589250754  0.0  0  0  5.06071335e-05  0.0057279545375
32  0.00507826299  0.000572781834  0.0  0  0  7.18199701e-05  0.0057228647941
33  0.00506702078  0.000555386031  0.0  0  0  -1.76525078e-05  0.0056047543032
34  0.00506608923  0.000539694858  0.0  0  0  3.04605077e-05  0.0056362445957
35  0.00505818805  0.00052462554  0.0  0  0  0.0001183283195  0.0057011419095
36  0.00506483043  0.000510359146  0.0  0  0  0.0001245995957  0.0056997891717
37  0.00505248625  0.000496648643  0.0  0  0  0.0001044659375  0.0056536008305
38  0.00504867285  0.000483054091  0.0  0  0  0.0001023796715  0.0056341066125
39  0.00504142449  0.000470204217  0.0  0  0  9.58045551e-05  0.0056074332621
40  0.00503902417  0.000457129613  0.0  0  0  0.0001273276583  0.0056234814413
41  0.00503282483  0.000445154246  0.0  0  0  0.0001504845517  0.0056284636277
42  0.00502453886  0.000432888543  0.0  0  0  9.17000114e-05  0.0055491274144
43  0.00502479185  0.000423043771  0.0  0  0  7.29877815e-05  0.0055208234025
44  0.00501742281  0.000412510122  0.0  0  0  9.66886719e-05  0.0055266216039
45  0.00501177582  0.000401579123  0.0  0  0  7.54475418e-05  0.0054888024848
46  0.00500830077  0.000391472029  0.0  0  0  4.08967923e-05  0.0054406695913
47  0.00500818105  0.000381860237  0.0  0  0  8.95294895e-05  0.0054795707765
48  0.00498950743  0.000372470495  0.0  0  0  8.88963257e-05  0.0054508742507
49  0.00498435105  0.000362900753  0.0  0  0  0.0001094802895  0.0054567320925
50  0.00497722426  0.000353977906  0.0  0  0  5.50000574e-05  0.0053862022234
51  0.00497484409  0.000344949781  0.0  0  0  0.0001224506591  0.0054422445301
52  0.00497656213  0.000337352025  0.0  0  0  0.0001210537787  0.0054349679337
53  0.00496117142  0.000330072415  0.0  0  0  5.89279858e-05  0.0053501718208
54  0.00495259288  0.000322372138  0.0  0  0  5.20239712e-05  0.0053269889892
55  0.00494941516  0.000314515894  0.0  0  0  8.06508484e-05  0.0053445819024
56  0.00493874944  0.000307559361  0.0  0  0  7.15002056e-05  0.0053178090066
57  0.0049294467  0.000300694628  0.0  0  0  6.9428533e-05  0.005299569861
58  0.00492692186  0.000293759844  0.0  0  0  6.11420814e-05  0.0052818237854
59  0.00491695885  0.000287076363  0.0  0  0  5.86468115e-05  0.0052626820245
60  0.00491455766  0.000280819583  0.0  0  0  5.98337234e-05  0.0052552109664
61  0.00489812116  0.000274611939  0.0  0  0  5.30729884e-05  0.0052258060874
62  0.00489818439  0.000268673545  0.0  0  0  6.80550561e-05  0.0052349129911
63  0.00489293659  0.000262802196  0.0  0  0  6.48657341e-05  0.0052206045201
64  0.00487574469  0.000257064104  0.0  0  0  7.20272531e-05  0.0052048360471
65  0.00487316181  0.000251742692  0.0  0  0  6.60229819e-05  0.0051909274839
66  0.00486525108  0.00024625076  0.0  0  0  6.88573892e-05  0.0051803592292
67  0.00485359923  0.000241154917  0.0  0  0  5.25341077e-05  0.0051472882547
68  0.00485189604  0.000236149961  0.0  0  0  5.43397396e-05  0.0051423857406
69  0.00484043844  0.0002311411  0.0  0  0  7.35261156e-05  0.0051451056556
70  0.00483265468  0.000226462317  0.0  0  0  5.14607532e-05  0.0051105777502
71  0.0048238184  0.00022187326  0.0  0  0  6.1271316e-05  0.005106962976
72  0.00481428999  0.000217364663  0.0  0  0  6.19445001e-05  0.0050935991531
73  0.00480226231  0.000212899173  0.0  0  0  4.71784769e-05  0.0050623399599
74  0.00479411907  0.000208856758  0.0  0  0  4.09729093e-05  0.0050439487373
75  0.00477957898  0.000204477442  0.0  0  0  7.31423102e-05  0.0050571987322
76  0.00477442611  0.00020052474  0.0  0  0  5.56303389e-05  0.0050305811889
77  0.0047630215  0.000196628952  0.0  0  0  5.6985285e-05  0.005016635737
78  0.0047519416  0.00019277053  0.0  0  0  6.4273984e-05  0.005008986114
79  0.0047519559  0.000188979161  0.0  0  0  5.7194641e-05  0.004998129702
80  0.00474335782  0.000185358356  0.0  0  0  5.39147218e-05  0.0049826308978
81  0.00472648086  0.000181840204  0.0  0  0  4.60961914e-05  0.0049544172554
82  0.00471997  0.000178481665  0.0  0  0  3.39735e-05  0.004932425165
83  0.0047163781  0.000174855665  0.0  0  0  6.7107419e-05  0.004958341184
84  0.0046994094  0.000171759627  0.0  0  0  5.3837406e-05  0.004925006433
85  0.00468551006  0.000168496574  0.0  0  0  5.77262994e-05  0.0049117329334
86  0.00468395314  0.000165375185  0.0  0  0  4.99114686e-05  0.0048992397936
87  0.00467329152  0.000162338937  0.0  0  0  5.13520848e-05  0.0048869825418
88  0.00466406696  0.000159295516  0.0  0  0  5.34597304e-05  0.0048768222064
89  0.0046537549  0.000156376062  0.0  0  0  5.5767151e-05  0.004865898113
90  0.00465060114  0.00015359765  0.0  0  0  4.83859886e-05  0.0048525847786
91  0.00462510984  0.000150850164  0.0  0  0  4.75593016e-05  0.0048235193056
92  0.00461747357  0.00014807872  0.0  0  0  5.53572643e-05  0.0048209095543
93  0.00460552655  0.000145455549  0.0  0  0  4.53850345e-05  0.0047963671335
94  0.00459712983  0.000142890695  0.0  0  0  4.69659017e-05  0.0047869864267
95  0.0045890385  0.000140362212  0.0  0  0  5.0229915e-05  0.004779630627
96  0.00457842252  0.000137906033  0.0  0  0  4.86651748e-05  0.0047649937278
97  0.00456524997  0.000135442875  0.0  0  0  4.88783003e-05  0.0047495711453
98  0.00455078164  0.000133192198  0.0  0  0  3.95813836e-05  0.0047235552216
99  0.00454780953  0.000130825675  0.0  0  0  4.99883047e-05  0.0047286235097
100  0.00452984308  0.000128580589  0.0  0  0  4.55638692e-05  0.0047039875382
101  0.00451774908  0.000126397071  0.0  0  0  4.31245092e-05  0.0046872706602
102  0.00450269273  0.000124256324  0.0  0  0  4.82807727e-05  0.0046752298267
103  0.00449627226  0.000122125972  0.0  0  0  4.72445774e-05  0.0046656428094
104  0.00448567093  0.000120052048  0.0  0  0  4.39976907e-05  0.0046497206687
105  0.00447911421  0.000118073636  0.0  0  0  4.06888579e-05  0.0046378767039
106  0.00446227182  0.000116103248  0.0  0  0  3.89258818e-05  0.0046173009498
107  0.00445564872  0.00011417424  0.0  0  0  4.08363128e-05  0.0046106592728
108  0.00444721981  0.000112280589  0.0  0  0  3.86055019e-05  0.0045981059009
109  0.00443362422  0.000110448997  0.0  0  0  3.89878578e-05  0.0045830610748
110  0.00442223131  0.000108653348  0.0  0  0  3.90381869e-05  0.0045699228449
111  0.00441141676  0.000106844684  0.0  0  0  3.77138324e-05  0.0045559752764
112  0.00440644494  0.000105152626  0.0  0  0  3.33956506e-05  0.0045449932166
113  0.00439053096  0.000103402229  0.0  0  0  3.96615904e-05  0.0045335947794
114  0.00437994926  0.000101737601  0.0  0  0  4.15169074e-05  0.0045232037684
115  0.00436426381  0.000100151598  0.0  0  0  3.62604619e-05  0.0045006758699
116  0.00435045906  9.85249051e-05  0.0  0  0  3.58460394e-05  0.0044848300045
117  0.00434226149  9.69320237e-05  0.0  0  0  3.80908851e-05  0.0044772843988
118  0.00433079672  9.54172779e-05  0.0  0  0  3.72234028e-05  0.0044634374007
119  0.00431903586  9.39454372e-05  0.0  0  0  3.28134814e-05  0.0044457947786
120  0.00430903315  9.24395863e-05  0.0  0  0  3.61279385e-05  0.0044376006748
121  0.00429422432  9.10344405e-05  0.0  0  0  3.35081468e-05  0.0044187669073
122  0.00428076375  8.96028735e-05  0.0  0  0  3.14676225e-05  0.004401834246
123  0.0042705441  8.82252164e-05  0.0  0  0  3.0465079e-05  0.0043892343954
124  0.0042568085  8.68379592e-05  0.0  0  0  3.3544055e-05  0.0043771905142
125  0.00425044743  8.55256538e-05  0.0  0  0  3.15051657e-05  0.0043674782495
126  0.00423242903  8.42011391e-05  0.0  0  0  3.13942697e-05  0.0043480244388
127  0.00422098634  8.29395222e-05  0.0  0  0  2.99775066e-05  0.0043339033688
128  0.00422033735  8.16640946e-05  0.0  0  0  2.90916565e-05  0.0043310931011
129  0.00418951623  8.04414673e-05  0.0  0  0  2.82305577e-05  0.004298188255
130  0.00417785455  7.92154915e-05  0.0  0  0  2.69679145e-05  0.004284037956
131  0.00416728045  7.80346341e-05  0.0  0  0  2.76239955e-05  0.0042729390796
132  0.00415603834  7.68611455e-05  0.0  0  0  2.74597666e-05  0.0042603592521
133  0.00414016118  7.57266095e-05  0.0  0  0  2.96801982e-05  0.0042455679877
134  0.00412819391  7.46203039e-05  0.0  0  0  2.15725409e-05  0.0042243867548
135  0.00412027132  7.34966969e-05  0.0  0  0  2.38418268e-05  0.0042176098437
136  0.00410652857  7.2439462e-05  0.0  0  0  2.42897643e-05  0.0042032577963
137  0.00409437379  7.13613989e-05  0.0  0  0  2.29923521e-05  0.004188727541
