mh   ctt_W   cbb_W   cvv_W   ctv_W   cbv_W   ctb_W
838  0.0  0.0  0.00020314485712  3.34577012e-06  0.0  0.0  0.00020649062724
839  0.0  0.0  0.00020174121836  3.32235436e-06  0.0  0.0  0.00020506357272
840  0.0  0.0  0.0002003375796  3.2989386e-06  0.0  0.0  0.0002036365182
841  0.0  0.0  0.00019893394084  3.27552284e-06  0.0  0.0  0.00020220946368
842  0.0  0.0  0.00019753030208  3.25210708e-06  0.0  0.0  0.00020078240916
843  0.0  0.0  0.00019612666332  3.22869132e-06  0.0  0.0  0.00019935535464
844  0.0  0.0  0.00019472302456  3.20527556e-06  0.0  0.0  0.00019792830012
845  0.0  0.0  0.0001933193858  3.1818598e-06  0.0  0.0  0.0001965012456
846  0.0  0.0  0.00019191574704  3.15844404e-06  0.0  0.0  0.00019507419108
847  0.0  0.0  0.00019051210828  3.13502828e-06  0.0  0.0  0.00019364713656
848  0.0  0.0  0.00018910846952  3.11161252e-06  0.0  0.0  0.00019222008204
849  0.0  0.0  0.00018770483076  3.08819676e-06  0.0  0.0  0.00019079302752
850  0.0  0.0  0.000186301192  3.064781e-06  0.0  0.0  0.000189365973
851  0.0  0.0  0.00018513576448  3.04521672e-06  0.0  0.0  0.0001881809812
852  0.0  0.0  0.00018397033696  3.02565244e-06  0.0  0.0  0.0001869959894
853  0.0  0.0  0.00018280490944  3.00608816e-06  0.0  0.0  0.0001858109976
854  0.0  0.0  0.00018163948192  2.98652388e-06  0.0  0.0  0.0001846260058
855  0.0  0.0  0.0001804740544  2.9669596e-06  0.0  0.0  0.000183441014
856  0.0  0.0  0.00017930862688  2.94739532e-06  0.0  0.0  0.0001822560222
857  0.0  0.0  0.00017814319936  2.92783104e-06  0.0  0.0  0.0001810710304
858  0.0  0.0  0.00017697777184  2.90826676e-06  0.0  0.0  0.0001798860386
859  0.0  0.0  0.00017581234432  2.88870248e-06  0.0  0.0  0.0001787010468
860  0.0  0.0  0.0001746469168  2.8691382e-06  0.0  0.0  0.000177516055
861  0.0  0.0  0.00017348148928  2.84957392e-06  0.0  0.0  0.0001763310632
862  0.0  0.0  0.00017231606176  2.83000964e-06  0.0  0.0  0.0001751460714
863  0.0  0.0  0.00017115063424  2.81044536e-06  0.0  0.0  0.0001739610796
864  0.0  0.0  0.00016998520672  2.79088108e-06  0.0  0.0  0.0001727760878
865  0.0  0.0  0.0001688197792  2.7713168e-06  0.0  0.0  0.000171591096
866  0.0  0.0  0.00016765435168  2.75175252e-06  0.0  0.0  0.0001704061042
867  0.0  0.0  0.00016648892416  2.73218824e-06  0.0  0.0  0.0001692211124
868  0.0  0.0  0.00016532349664  2.71262396e-06  0.0  0.0  0.0001680361206
869  0.0  0.0  0.00016415806912  2.69305968e-06  0.0  0.0  0.0001668511288
870  0.0  0.0  0.0001629926416  2.6734954e-06  0.0  0.0  0.000165666137
871  0.0  0.0  0.00016182721408  2.65393112e-06  0.0  0.0  0.0001644811452
872  0.0  0.0  0.00016066178656  2.63436684e-06  0.0  0.0  0.0001632961534
873  0.0  0.0  0.00015949635904  2.61480256e-06  0.0  0.0  0.0001621111616
874  0.0  0.0  0.00015833093152  2.59523828e-06  0.0  0.0  0.0001609261698
875  0.0  0.0  0.000157165504  2.575674e-06  0.0  0.0  0.000159741178
876  0.0  0.0  0.00015619488528  2.55889288e-06  0.0  0.0  0.00015875377816
877  0.0  0.0  0.00015522426656  2.54211176e-06  0.0  0.0  0.00015776637832
878  0.0  0.0  0.00015425364784  2.52533064e-06  0.0  0.0  0.00015677897848
879  0.0  0.0  0.00015328302912  2.50854952e-06  0.0  0.0  0.00015579157864
880  0.0  0.0  0.0001523124104  2.4917684e-06  0.0  0.0  0.0001548041788
881  0.0  0.0  0.00015134179168  2.47498728e-06  0.0  0.0  0.00015381677896
882  0.0  0.0  0.00015037117296  2.45820616e-06  0.0  0.0  0.00015282937912
883  0.0  0.0  0.00014940055424  2.44142504e-06  0.0  0.0  0.00015184197928
884  0.0  0.0  0.00014842993552  2.42464392e-06  0.0  0.0  0.00015085457944
885  0.0  0.0  0.0001474593168  2.4078628e-06  0.0  0.0  0.0001498671796
886  0.0  0.0  0.00014648869808  2.39108168e-06  0.0  0.0  0.00014887977976
887  0.0  0.0  0.00014551807936  2.37430056e-06  0.0  0.0  0.00014789237992
888  0.0  0.0  0.00014454746064  2.35751944e-06  0.0  0.0  0.00014690498008
889  0.0  0.0  0.00014357684192  2.34073832e-06  0.0  0.0  0.00014591758024
890  0.0  0.0  0.0001426062232  2.3239572e-06  0.0  0.0  0.0001449301804
891  0.0  0.0  0.00014163560448  2.30717608e-06  0.0  0.0  0.00014394278056
892  0.0  0.0  0.00014066498576  2.29039496e-06  0.0  0.0  0.00014295538072
893  0.0  0.0  0.00013969436704  2.27361384e-06  0.0  0.0  0.00014196798088
894  0.0  0.0  0.00013872374832  2.25683272e-06  0.0  0.0  0.00014098058104
895  0.0  0.0  0.0001377531296  2.2400516e-06  0.0  0.0  0.0001399931812
896  0.0  0.0  0.00013678251088  2.22327048e-06  0.0  0.0  0.00013900578136
897  0.0  0.0  0.00013581189216  2.20648936e-06  0.0  0.0  0.00013801838152
898  0.0  0.0  0.00013484127344  2.18970824e-06  0.0  0.0  0.00013703098168
899  0.0  0.0  0.00013387065472  2.17292712e-06  0.0  0.0  0.00013604358184
900  0.0  0.0  0.000132900036  2.156146e-06  0.0  0.0  0.000135056182
901  0.0  0.0  0.00013208942152  2.14320896e-06  0.0  0.0  0.00013423263048
902  0.0  0.0  0.00013127880704  2.13027192e-06  0.0  0.0  0.00013340907896
903  0.0  0.0  0.00013046819256  2.11733488e-06  0.0  0.0  0.00013258552744
904  0.0  0.0  0.00012965757808  2.10439784e-06  0.0  0.0  0.00013176197592
905  0.0  0.0  0.0001288469636  2.0914608e-06  0.0  0.0  0.0001309384244
906  0.0  0.0  0.00012803634912  2.07852376e-06  0.0  0.0  0.00013011487288
907  0.0  0.0  0.00012722573464  2.06558672e-06  0.0  0.0  0.00012929132136
908  0.0  0.0  0.00012641512016  2.05264968e-06  0.0  0.0  0.00012846776984
909  0.0  0.0  0.00012560450568  2.03971264e-06  0.0  0.0  0.00012764421832
910  0.0  0.0  0.0001247938912  2.0267756e-06  0.0  0.0  0.0001268206668
911  0.0  0.0  0.00012398327672  2.01383856e-06  0.0  0.0  0.00012599711528
912  0.0  0.0  0.00012317266224  2.00090152e-06  0.0  0.0  0.00012517356376
913  0.0  0.0  0.00012236204776  1.98796448e-06  0.0  0.0  0.00012435001224
914  0.0  0.0  0.00012155143328  1.97502744e-06  0.0  0.0  0.00012352646072
915  0.0  0.0  0.0001207408188  1.9620904e-06  0.0  0.0  0.0001227029092
916  0.0  0.0  0.00011993020432  1.94915336e-06  0.0  0.0  0.00012187935768
917  0.0  0.0  0.00011911958984  1.93621632e-06  0.0  0.0  0.00012105580616
918  0.0  0.0  0.00011830897536  1.92327928e-06  0.0  0.0  0.00012023225464
919  0.0  0.0  0.00011749836088  1.91034224e-06  0.0  0.0  0.00011940870312
920  0.0  0.0  0.0001166877464  1.8974052e-06  0.0  0.0  0.0001185851516
921  0.0  0.0  0.00011587713192  1.88446816e-06  0.0  0.0  0.00011776160008
922  0.0  0.0  0.00011506651744  1.87153112e-06  0.0  0.0  0.00011693804856
923  0.0  0.0  0.00011425590296  1.85859408e-06  0.0  0.0  0.00011611449704
924  0.0  0.0  0.00011344528848  1.84565704e-06  0.0  0.0  0.00011529094552
925  0.0  0.0  0.000112634674  1.83272e-06  0.0  0.0  0.000114467394
926  0.0  0.0  0.000111956011624  1.821432392e-06  0.0  0.0  0.000113777444016
927  0.0  0.0  0.000111277349248  1.810144784e-06  0.0  0.0  0.000113087494032
928  0.0  0.0  0.000110598686872  1.798857176e-06  0.0  0.0  0.000112397544048
929  0.0  0.0  0.000109920024496  1.787569568e-06  0.0  0.0  0.000111707594064
930  0.0  0.0  0.00010924136212  1.77628196e-06  0.0  0.0  0.00011101764408
931  0.0  0.0  0.000108562699744  1.764994352e-06  0.0  0.0  0.000110327694096
932  0.0  0.0  0.000107884037368  1.753706744e-06  0.0  0.0  0.000109637744112
933  0.0  0.0  0.000107205374992  1.742419136e-06  0.0  0.0  0.000108947794128
934  0.0  0.0  0.000106526712616  1.731131528e-06  0.0  0.0  0.000108257844144
935  0.0  0.0  0.00010584805024  1.71984392e-06  0.0  0.0  0.00010756789416
936  0.0  0.0  0.000105169387864  1.708556312e-06  0.0  0.0  0.000106877944176
937  0.0  0.0  0.000104490725488  1.697268704e-06  0.0  0.0  0.000106187994192
938  0.0  0.0  0.000103812063112  1.685981096e-06  0.0  0.0  0.000105498044208
939  0.0  0.0  0.000103133400736  1.674693488e-06  0.0  0.0  0.000104808094224
940  0.0  0.0  0.00010245473836  1.66340588e-06  0.0  0.0  0.00010411814424
941  0.0  0.0  0.000101776075984  1.652118272e-06  0.0  0.0  0.000103428194256
942  0.0  0.0  0.000101097413608  1.640830664e-06  0.0  0.0  0.000102738244272
943  0.0  0.0  0.000100418751232  1.629543056e-06  0.0  0.0  0.000102048294288
944  0.0  0.0  9.9740088856e-05  1.618255448e-06  0.0  0.0  0.000101358344304
945  0.0  0.0  9.906142648e-05  1.60696784e-06  0.0  0.0  0.00010066839432
946  0.0  0.0  9.8382764104e-05  1.595680232e-06  0.0  0.0  9.9978444336e-05
947  0.0  0.0  9.7704101728e-05  1.584392624e-06  0.0  0.0  9.9288494352e-05
948  0.0  0.0  9.7025439352e-05  1.573105016e-06  0.0  0.0  9.8598544368e-05
949  0.0  0.0  9.6346776976e-05  1.561817408e-06  0.0  0.0  9.7908594384e-05
950  0.0  0.0  9.56681146e-05  1.5505298e-06  0.0  0.0  9.72186444e-05
951  0.0  0.0  9.509761346e-05  1.540823908e-06  0.0  0.0  9.6638437368e-05
952  0.0  0.0  9.452711232e-05  1.531118016e-06  0.0  0.0  9.6058230336e-05
953  0.0  0.0  9.395661118e-05  1.521412124e-06  0.0  0.0  9.5478023304e-05
954  0.0  0.0  9.338611004e-05  1.511706232e-06  0.0  0.0  9.4897816272e-05
955  0.0  0.0  9.28156089e-05  1.50200034e-06  0.0  0.0  9.431760924e-05
956  0.0  0.0  9.224510776e-05  1.492294448e-06  0.0  0.0  9.3737402208e-05
957  0.0  0.0  9.167460662e-05  1.482588556e-06  0.0  0.0  9.3157195176e-05
958  0.0  0.0  9.110410548e-05  1.472882664e-06  0.0  0.0  9.2576988144e-05
959  0.0  0.0  9.053360434e-05  1.463176772e-06  0.0  0.0  9.1996781112e-05
960  0.0  0.0  8.99631032e-05  1.45347088e-06  0.0  0.0  9.141657408e-05
961  0.0  0.0  8.939260206e-05  1.443764988e-06  0.0  0.0  9.0836367048e-05
962  0.0  0.0  8.882210092e-05  1.434059096e-06  0.0  0.0  9.0256160016e-05
963  0.0  0.0  8.825159978e-05  1.424353204e-06  0.0  0.0  8.9675952984e-05
964  0.0  0.0  8.768109864e-05  1.414647312e-06  0.0  0.0  8.9095745952e-05
965  0.0  0.0  8.71105975e-05  1.40494142e-06  0.0  0.0  8.851553892e-05
966  0.0  0.0  8.654009636e-05  1.395235528e-06  0.0  0.0  8.7935331888e-05
967  0.0  0.0  8.596959522e-05  1.385529636e-06  0.0  0.0  8.7355124856e-05
968  0.0  0.0  8.539909408e-05  1.375823744e-06  0.0  0.0  8.6774917824e-05
969  0.0  0.0  8.482859294e-05  1.366117852e-06  0.0  0.0  8.6194710792e-05
970  0.0  0.0  8.42580918e-05  1.35641196e-06  0.0  0.0  8.561450376e-05
971  0.0  0.0  8.368759066e-05  1.346706068e-06  0.0  0.0  8.5034296728e-05
972  0.0  0.0  8.311708952e-05  1.337000176e-06  0.0  0.0  8.4454089696e-05
973  0.0  0.0  8.254658838e-05  1.327294284e-06  0.0  0.0  8.3873882664e-05
974  0.0  0.0  8.197608724e-05  1.317588392e-06  0.0  0.0  8.3293675632e-05
975  0.0  0.0  8.14055861e-05  1.3078825e-06  0.0  0.0  8.27134686e-05
976  0.0  0.0  8.0925661232e-05  1.300095544e-06  0.0  0.0  8.2225756776e-05
977  0.0  0.0  8.0445736364e-05  1.292308588e-06  0.0  0.0  8.1738044952e-05
978  0.0  0.0  7.9965811496e-05  1.284521632e-06  0.0  0.0  8.1250333128e-05
979  0.0  0.0  7.9485886628e-05  1.276734676e-06  0.0  0.0  8.0762621304e-05
980  0.0  0.0  7.900596176e-05  1.26894772e-06  0.0  0.0  8.027490948e-05
981  0.0  0.0  7.8526036892e-05  1.261160764e-06  0.0  0.0  7.9787197656e-05
982  0.0  0.0  7.8046112024e-05  1.253373808e-06  0.0  0.0  7.9299485832e-05
983  0.0  0.0  7.7566187156e-05  1.245586852e-06  0.0  0.0  7.8811774008e-05
984  0.0  0.0  7.7086262288e-05  1.237799896e-06  0.0  0.0  7.8324062184e-05
985  0.0  0.0  7.660633742e-05  1.23001294e-06  0.0  0.0  7.783635036e-05
986  0.0  0.0  7.6126412552e-05  1.222225984e-06  0.0  0.0  7.7348638536e-05
987  0.0  0.0  7.5646487684e-05  1.214439028e-06  0.0  0.0  7.6860926712e-05
988  0.0  0.0  7.5166562816e-05  1.206652072e-06  0.0  0.0  7.6373214888e-05
989  0.0  0.0  7.4686637948e-05  1.198865116e-06  0.0  0.0  7.5885503064e-05
990  0.0  0.0  7.420671308e-05  1.19107816e-06  0.0  0.0  7.539779124e-05
991  0.0  0.0  7.3726788212e-05  1.183291204e-06  0.0  0.0  7.4910079416e-05
992  0.0  0.0  7.3246863344e-05  1.175504248e-06  0.0  0.0  7.4422367592e-05
993  0.0  0.0  7.2766938476e-05  1.167717292e-06  0.0  0.0  7.3934655768e-05
994  0.0  0.0  7.2287013608e-05  1.159930336e-06  0.0  0.0  7.3446943944e-05
995  0.0  0.0  7.180708874e-05  1.15214338e-06  0.0  0.0  7.295923212e-05
996  0.0  0.0  7.1327163872e-05  1.144356424e-06  0.0  0.0  7.2471520296e-05
997  0.0  0.0  7.0847239004e-05  1.136569468e-06  0.0  0.0  7.1983808472e-05
998  0.0  0.0  7.0367314136e-05  1.128782512e-06  0.0  0.0  7.1496096648e-05
999  0.0  0.0  6.9887389268e-05  1.120995556e-06  0.0  0.0  7.1008384824e-05
1000  0.0  0.0  6.94074644e-05  1.1132086e-06  0.0  0.0  7.0520673e-05
1001  0.0  0.0  6.9033478932e-05  1.107081966e-06  0.0  0.0  7.0140560898e-05
1002  0.0  0.0  6.8659493464e-05  1.100955332e-06  0.0  0.0  6.9760448796e-05
1003  0.0  0.0  6.8285507996e-05  1.094828698e-06  0.0  0.0  6.9380336694e-05
1004  0.0  0.0  6.7911522528e-05  1.088702064e-06  0.0  0.0  6.9000224592e-05
1005  0.0  0.0  6.753753706e-05  1.08257543e-06  0.0  0.0  6.862011249e-05
1006  0.0  0.0  6.7163551592e-05  1.076448796e-06  0.0  0.0  6.8240000388e-05
1007  0.0  0.0  6.6789566124e-05  1.070322162e-06  0.0  0.0  6.7859888286e-05
1008  0.0  0.0  6.6415580656e-05  1.064195528e-06  0.0  0.0  6.7479776184e-05
1009  0.0  0.0  6.6041595188e-05  1.058068894e-06  0.0  0.0  6.7099664082e-05
1010  0.0  0.0  6.566760972e-05  1.05194226e-06  0.0  0.0  6.671955198e-05
1011  0.0  0.0  6.5293624252e-05  1.045815626e-06  0.0  0.0  6.6339439878e-05
1012  0.0  0.0  6.4919638784e-05  1.039688992e-06  0.0  0.0  6.5959327776e-05
1013  0.0  0.0  6.4545653316e-05  1.033562358e-06  0.0  0.0  6.5579215674e-05
1014  0.0  0.0  6.4171667848e-05  1.027435724e-06  0.0  0.0  6.5199103572e-05
1015  0.0  0.0  6.379768238e-05  1.02130909e-06  0.0  0.0  6.481899147e-05
1016  0.0  0.0  6.3423696912e-05  1.015182456e-06  0.0  0.0  6.4438879368e-05
1017  0.0  0.0  6.3049711444e-05  1.009055822e-06  0.0  0.0  6.4058767266e-05
1018  0.0  0.0  6.2675725976e-05  1.002929188e-06  0.0  0.0  6.3678655164e-05
1019  0.0  0.0  6.2301740508e-05  9.96802554e-07  0.0  0.0  6.3298543062e-05
1020  0.0  0.0  6.192775504e-05  9.9067592e-07  0.0  0.0  6.291843096e-05
1021  0.0  0.0  6.1553769572e-05  9.84549286e-07  0.0  0.0  6.2538318858e-05
1022  0.0  0.0  6.1179784104e-05  9.78422652e-07  0.0  0.0  6.2158206756e-05
1023  0.0  0.0  6.0805798636e-05  9.72296018e-07  0.0  0.0  6.1778094654e-05
1024  0.0  0.0  6.0431813168e-05  9.66169384e-07  0.0  0.0  6.1397982552e-05
1025  0.0  0.0  6.00578277e-05  9.6004275e-07  0.0  0.0  6.101787045e-05
1026  0.0  0.0  5.9683842232e-05  9.53916116e-07  0.0  0.0  6.0637758348e-05
1027  0.0  0.0  5.9309856764e-05  9.47789482e-07  0.0  0.0  6.0257646246e-05
1028  0.0  0.0  5.8935871296e-05  9.41662848e-07  0.0  0.0  5.9877534144e-05
1029  0.0  0.0  5.8561885828e-05  9.35536214e-07  0.0  0.0  5.9497422042e-05
1030  0.0  0.0  5.818790036e-05  9.2940958e-07  0.0  0.0  5.911730994e-05
1031  0.0  0.0  5.7813914892e-05  9.23282946e-07  0.0  0.0  5.8737197838e-05
1032  0.0  0.0  5.7439929424e-05  9.17156312e-07  0.0  0.0  5.8357085736e-05
1033  0.0  0.0  5.7065943956e-05  9.11029678e-07  0.0  0.0  5.7976973634e-05
1034  0.0  0.0  5.6691958488e-05  9.04903044e-07  0.0  0.0  5.7596861532e-05
1035  0.0  0.0  5.631797302e-05  8.9877641e-07  0.0  0.0  5.721674943e-05
1036  0.0  0.0  5.5943987552e-05  8.92649776e-07  0.0  0.0  5.6836637328e-05
1037  0.0  0.0  5.5570002084e-05  8.86523142e-07  0.0  0.0  5.6456525226e-05
1038  0.0  0.0  5.5196016616e-05  8.80396508e-07  0.0  0.0  5.6076413124e-05
1039  0.0  0.0  5.4822031148e-05  8.74269874e-07  0.0  0.0  5.5696301022e-05
1040  0.0  0.0  5.444804568e-05  8.6814324e-07  0.0  0.0  5.531618892e-05
1041  0.0  0.0  5.4074060212e-05  8.62016606e-07  0.0  0.0  5.4936076818e-05
1042  0.0  0.0  5.3700074744e-05  8.55889972e-07  0.0  0.0  5.4555964716e-05
1043  0.0  0.0  5.3326089276e-05  8.49763338e-07  0.0  0.0  5.4175852614e-05
1044  0.0  0.0  5.2952103808e-05  8.43636704e-07  0.0  0.0  5.3795740512e-05
1045  0.0  0.0  5.257811834e-05  8.3751007e-07  0.0  0.0  5.341562841e-05
1046  0.0  0.0  5.2204132872e-05  8.31383436e-07  0.0  0.0  5.3035516308e-05
1047  0.0  0.0  5.1830147404e-05  8.25256802e-07  0.0  0.0  5.2655404206e-05
1048  0.0  0.0  5.1456161936e-05  8.19130168e-07  0.0  0.0  5.2275292104e-05
1049  0.0  0.0  5.1082176468e-05  8.13003534e-07  0.0  0.0  5.1895180002e-05
1050  0.0  0.0  5.0708191e-05  8.068769e-07  0.0  0.0  5.15150679e-05
1051  0.0  0.0  5.0439340706e-05  8.025189e-07  0.0  0.0  5.1241859606e-05
1052  0.0  0.0  5.0170490412e-05  7.981609e-07  0.0  0.0  5.0968651312e-05
1053  0.0  0.0  4.9901640118e-05  7.938029e-07  0.0  0.0  5.0695443018e-05
1054  0.0  0.0  4.9632789824e-05  7.894449e-07  0.0  0.0  5.0422234724e-05
1055  0.0  0.0  4.936393953e-05  7.850869e-07  0.0  0.0  5.014902643e-05
1056  0.0  0.0  4.9095089236e-05  7.807289e-07  0.0  0.0  4.9875818136e-05
1057  0.0  0.0  4.8826238942e-05  7.763709e-07  0.0  0.0  4.9602609842e-05
1058  0.0  0.0  4.8557388648e-05  7.720129e-07  0.0  0.0  4.9329401548e-05
1059  0.0  0.0  4.8288538354e-05  7.676549e-07  0.0  0.0  4.9056193254e-05
1060  0.0  0.0  4.801968806e-05  7.632969e-07  0.0  0.0  4.878298496e-05
1061  0.0  0.0  4.7750837766e-05  7.589389e-07  0.0  0.0  4.8509776666e-05
1062  0.0  0.0  4.7481987472e-05  7.545809e-07  0.0  0.0  4.8236568372e-05
1063  0.0  0.0  4.7213137178e-05  7.502229e-07  0.0  0.0  4.7963360078e-05
1064  0.0  0.0  4.6944286884e-05  7.458649e-07  0.0  0.0  4.7690151784e-05
1065  0.0  0.0  4.667543659e-05  7.415069e-07  0.0  0.0  4.741694349e-05
1066  0.0  0.0  4.6406586296e-05  7.371489e-07  0.0  0.0  4.7143735196e-05
1067  0.0  0.0  4.6137736002e-05  7.327909e-07  0.0  0.0  4.6870526902e-05
1068  0.0  0.0  4.5868885708e-05  7.284329e-07  0.0  0.0  4.6597318608e-05
1069  0.0  0.0  4.5600035414e-05  7.240749e-07  0.0  0.0  4.6324110314e-05
1070  0.0  0.0  4.533118512e-05  7.197169e-07  0.0  0.0  4.605090202e-05
1071  0.0  0.0  4.5062334826e-05  7.153589e-07  0.0  0.0  4.5777693726e-05
1072  0.0  0.0  4.4793484532e-05  7.110009e-07  0.0  0.0  4.5504485432e-05
1073  0.0  0.0  4.4524634238e-05  7.066429e-07  0.0  0.0  4.5231277138e-05
1074  0.0  0.0  4.4255783944e-05  7.022849e-07  0.0  0.0  4.4958068844e-05
1075  0.0  0.0  4.398693365e-05  6.979269e-07  0.0  0.0  4.468486055e-05
1076  0.0  0.0  4.3718083356e-05  6.935689e-07  0.0  0.0  4.4411652256e-05
1077  0.0  0.0  4.3449233062e-05  6.892109e-07  0.0  0.0  4.4138443962e-05
1078  0.0  0.0  4.3180382768e-05  6.848529e-07  0.0  0.0  4.3865235668e-05
1079  0.0  0.0  4.2911532474e-05  6.804949e-07  0.0  0.0  4.3592027374e-05
1080  0.0  0.0  4.264268218e-05  6.761369e-07  0.0  0.0  4.331881908e-05
1081  0.0  0.0  4.2373831886e-05  6.717789e-07  0.0  0.0  4.3045610786e-05
1082  0.0  0.0  4.2104981592e-05  6.674209e-07  0.0  0.0  4.2772402492e-05
1083  0.0  0.0  4.1836131298e-05  6.630629e-07  0.0  0.0  4.2499194198e-05
1084  0.0  0.0  4.1567281004e-05  6.587049e-07  0.0  0.0  4.2225985904e-05
1085  0.0  0.0  4.129843071e-05  6.543469e-07  0.0  0.0  4.195277761e-05
1086  0.0  0.0  4.1029580416e-05  6.499889e-07  0.0  0.0  4.1679569316e-05
1087  0.0  0.0  4.0760730122e-05  6.456309e-07  0.0  0.0  4.1406361022e-05
1088  0.0  0.0  4.0491879828e-05  6.412729e-07  0.0  0.0  4.1133152728e-05
1089  0.0  0.0  4.0223029534e-05  6.369149e-07  0.0  0.0  4.0859944434e-05
1090  0.0  0.0  3.995417924e-05  6.325569e-07  0.0  0.0  4.058673614e-05
1091  0.0  0.0  3.9685328946e-05  6.281989e-07  0.0  0.0  4.0313527846e-05
1092  0.0  0.0  3.9416478652e-05  6.238409e-07  0.0  0.0  4.0040319552e-05
1093  0.0  0.0  3.9147628358e-05  6.194829e-07  0.0  0.0  3.9767111258e-05
1094  0.0  0.0  3.8878778064e-05  6.151249e-07  0.0  0.0  3.9493902964e-05
1095  0.0  0.0  3.860992777e-05  6.107669e-07  0.0  0.0  3.922069467e-05
1096  0.0  0.0  3.8341077476e-05  6.064089e-07  0.0  0.0  3.8947486376e-05
1097  0.0  0.0  3.8072227182e-05  6.020509e-07  0.0  0.0  3.8674278082e-05
1098  0.0  0.0  3.7803376888e-05  5.976929e-07  0.0  0.0  3.8401069788e-05
1099  0.0  0.0  3.7534526594e-05  5.933349e-07  0.0  0.0  3.8127861494e-05
1100  0.0  0.0  3.72656763e-05  5.889769e-07  0.0  0.0  3.78546532e-05
1101  0.0  0.0  3.707111291e-05  5.8577701e-07  0.0  0.0  3.765688992e-05
1102  0.0  0.0  3.687654952e-05  5.8257712e-07  0.0  0.0  3.745912664e-05
1103  0.0  0.0  3.668198613e-05  5.7937723e-07  0.0  0.0  3.726136336e-05
1104  0.0  0.0  3.648742274e-05  5.7617734e-07  0.0  0.0  3.706360008e-05
1105  0.0  0.0  3.629285935e-05  5.7297745e-07  0.0  0.0  3.68658368e-05
1106  0.0  0.0  3.609829596e-05  5.6977756e-07  0.0  0.0  3.666807352e-05
1107  0.0  0.0  3.590373257e-05  5.6657767e-07  0.0  0.0  3.647031024e-05
1108  0.0  0.0  3.570916918e-05  5.6337778e-07  0.0  0.0  3.627254696e-05
1109  0.0  0.0  3.551460579e-05  5.6017789e-07  0.0  0.0  3.607478368e-05
1110  0.0  0.0  3.53200424e-05  5.56978e-07  0.0  0.0  3.58770204e-05
1111  0.0  0.0  3.512547901e-05  5.5377811e-07  0.0  0.0  3.567925712e-05
1112  0.0  0.0  3.493091562e-05  5.5057822e-07  0.0  0.0  3.548149384e-05
1113  0.0  0.0  3.473635223e-05  5.4737833e-07  0.0  0.0  3.528373056e-05
1114  0.0  0.0  3.454178884e-05  5.4417844e-07  0.0  0.0  3.508596728e-05
1115  0.0  0.0  3.434722545e-05  5.4097855e-07  0.0  0.0  3.4888204e-05
1116  0.0  0.0  3.415266206e-05  5.3777866e-07  0.0  0.0  3.469044072e-05
1117  0.0  0.0  3.395809867e-05  5.3457877e-07  0.0  0.0  3.449267744e-05
1118  0.0  0.0  3.376353528e-05  5.3137888e-07  0.0  0.0  3.429491416e-05
1119  0.0  0.0  3.356897189e-05  5.2817899e-07  0.0  0.0  3.409715088e-05
1120  0.0  0.0  3.33744085e-05  5.249791e-07  0.0  0.0  3.38993876e-05
1121  0.0  0.0  3.317984511e-05  5.2177921e-07  0.0  0.0  3.370162432e-05
1122  0.0  0.0  3.298528172e-05  5.1857932e-07  0.0  0.0  3.350386104e-05
1123  0.0  0.0  3.279071833e-05  5.1537943e-07  0.0  0.0  3.330609776e-05
1124  0.0  0.0  3.259615494e-05  5.1217954e-07  0.0  0.0  3.310833448e-05
1125  0.0  0.0  3.240159155e-05  5.0897965e-07  0.0  0.0  3.29105712e-05
1126  0.0  0.0  3.220702816e-05  5.0577976e-07  0.0  0.0  3.271280792e-05
1127  0.0  0.0  3.201246477e-05  5.0257987e-07  0.0  0.0  3.251504464e-05
1128  0.0  0.0  3.181790138e-05  4.9937998e-07  0.0  0.0  3.231728136e-05
1129  0.0  0.0  3.162333799e-05  4.9618009e-07  0.0  0.0  3.211951808e-05
1130  0.0  0.0  3.14287746e-05  4.929802e-07  0.0  0.0  3.19217548e-05
1131  0.0  0.0  3.123421121e-05  4.8978031e-07  0.0  0.0  3.172399152e-05
1132  0.0  0.0  3.103964782e-05  4.8658042e-07  0.0  0.0  3.152622824e-05
1133  0.0  0.0  3.084508443e-05  4.8338053e-07  0.0  0.0  3.132846496e-05
1134  0.0  0.0  3.065052104e-05  4.8018064e-07  0.0  0.0  3.113070168e-05
1135  0.0  0.0  3.045595765e-05  4.7698075e-07  0.0  0.0  3.09329384e-05
1136  0.0  0.0  3.026139426e-05  4.7378086e-07  0.0  0.0  3.073517512e-05
1137  0.0  0.0  3.006683087e-05  4.7058097e-07  0.0  0.0  3.053741184e-05
1138  0.0  0.0  2.987226748e-05  4.6738108e-07  0.0  0.0  3.033964856e-05
1139  0.0  0.0  2.967770409e-05  4.6418119e-07  0.0  0.0  3.014188528e-05
1140  0.0  0.0  2.94831407e-05  4.609813e-07  0.0  0.0  2.9944122e-05
1141  0.0  0.0  2.928857731e-05  4.5778141e-07  0.0  0.0  2.974635872e-05
1142  0.0  0.0  2.909401392e-05  4.5458152e-07  0.0  0.0  2.954859544e-05
1143  0.0  0.0  2.889945053e-05  4.5138163e-07  0.0  0.0  2.935083216e-05
1144  0.0  0.0  2.870488714e-05  4.4818174e-07  0.0  0.0  2.915306888e-05
1145  0.0  0.0  2.851032375e-05  4.4498185e-07  0.0  0.0  2.89553056e-05
