         1         65.23692628        153.38394102         90.00000000          0.00381181          0.00909803          0.00437719
         2         68.10969645        145.55278661         90.00000000          0.00597420          0.00705138          0.00759059
         3         71.96343439        140.53129114         90.00000000          0.00912828          0.00671585          0.01175789
         4         75.27172838        137.03592388         90.00000000          0.01326146          0.00720352          0.01684995
         5         77.88308029        134.49723504         90.00000000          0.01837473          0.00782453          0.02285130
         6         79.91421386        132.59821255         90.00000000          0.02446659          0.00846765          0.02975076
         7         81.50185686        131.15603546         90.00000000          0.03153028          0.00908541          0.03753888
         8         82.75655233        130.02601645         90.00000000          0.03955474          0.00966873          0.04620699
         9         83.76063549        129.12817849         90.00000000          0.04852634          0.01020186          0.05574680
        10         84.57424196        128.40442161         90.00000000          0.05843020          0.01068528          0.06615028
        11         85.24132907        127.81339504         90.00000000          0.06925114          0.01112173          0.07740958
        12         85.79430009        127.32515108         90.00000000          0.08097424          0.01151518          0.08951696
        13         86.25731124        126.91762085         90.00000000          0.09358515          0.01186998          0.10246478
        14         86.64858922        126.57428118         90.00000000          0.10707021          0.01219043          0.11624551
        15         86.98205274        126.28258137         90.00000000          0.12141649          0.01248058          0.13085167
        16         87.26845430        126.03286231         90.00000000          0.13661175          0.01274408          0.14627590
        17         87.51619188        125.81760076         90.00000000          0.15264441          0.01298417          0.16251088
        18         87.73189233        125.63087236         90.00000000          0.16950346          0.01320373          0.17954939
        19         87.92083556        125.46796444         90.00000000          0.18717843          0.01340524          0.19738425
        20         88.08726634        125.32509307         90.00000000          0.20565926          0.01359087          0.21600837
        21         88.23462496        125.19919364         90.00000000          0.22493632          0.01376251          0.23541474
        22         88.36572556        125.08776413         90.00000000          0.24500030          0.01392177          0.25559637
        23         88.48288204        124.98874650         90.00000000          0.26584221          0.01407008          0.27654639
        24         88.58801308        124.90043603         90.00000000          0.28745331          0.01420865          0.29825795
        25         88.68271929        124.82141147         90.00000000          0.30982510          0.01433855          0.32072430
        26         88.76834409        124.75048057         90.00000000          0.33294926          0.01446070          0.34393872
        27         88.84602142        124.68663748         90.00000000          0.35681768          0.01457591          0.36789457
        28         88.91671362        124.62902895         90.00000000          0.38142239          0.01468488          0.39258528
        29         68.53602135        158.12274509        100.00000000          0.00381365          0.01739348          0.00483796
        30         72.53202809        149.91577681        100.00000000          0.00595127          0.01233587          0.00831368
        31         77.22145561        144.47375975        100.00000000          0.00905055          0.00849029          0.01284340
        32         81.17062809        140.57525997        100.00000000          0.01310988          0.00928698          0.01838777
        33         84.29395694        137.66878947        100.00000000          0.01814968          0.01041824          0.02492697
        34         86.74605881        135.45560252        100.00000000          0.02419074          0.01165433          0.03244756
        35         88.68649054        133.72752308        100.00000000          0.03124808          0.01297012          0.04093863
        36         90.24067730        132.34734000        100.00000000          0.03932993          0.01426384          0.05039042
        37         91.50137267        131.22928161        100.00000000          0.04843845          0.01551620          0.06079382
        38         92.53642119        130.31162787        100.00000000          0.05857095          0.01671212          0.07214004
        39         93.39571689        129.54970575        100.00000000          0.06972092          0.01784339          0.08442050
        40         94.11636395        128.91058819        100.00000000          0.08187928          0.01890657          0.09762683
        41         94.72631299        128.36958109        100.00000000          0.09503508          0.01990131          0.11175076
        42         95.24689470        127.90787315        100.00000000          0.10917627          0.02082929          0.12678413
        43         95.69459173        127.51093264        100.00000000          0.12429010          0.02169343          0.14271888
        44         96.08228943        127.16739222        100.00000000          0.14036354          0.02249737          0.15954704
        45         96.42017230        126.86825883        100.00000000          0.15738353          0.02324509          0.17726073
        46         96.71636864        126.60634462        100.00000000          0.17533713          0.02394069          0.19585215
        47         96.97742710        126.37585076        100.00000000          0.19421163          0.02458821          0.21531357
        48         97.20866855        126.17205890        100.00000000          0.21399465          0.02519153          0.23563733
        49         97.41445050        125.99109963        100.00000000          0.23467413          0.02575432          0.25681586
        50         97.59836774        125.82977643        100.00000000          0.25623838          0.02628000          0.27884166
        51         97.76340614        125.68543105        100.00000000          0.27867606          0.02677174          0.30170729
        52         97.91206157        125.55583883        100.00000000          0.30197470          0.02722945          0.32540539
        53         98.04643276        125.43912706        100.00000000          0.32612651          0.02766160          0.34992866
