         1          0.76071561          0.24997040          0.00000000
         2          0.65699284          0.35257797          0.00000000
         3          0.56422815          0.44562214          0.00000000
         4          0.48592399          0.52411437          0.00000000
         5          0.42069436          0.58950340          0.00000000
         6          0.36637477          0.64396105          0.00000000
         7          0.32097658          0.68866263          0.00000000
         8          0.28284809          0.72691581          0.00000000
         9          0.25065400          0.75915647          0.00000000
        10          0.22332183          0.78651297          0.00000000
        11          0.19999029          0.80985907          0.00000000
        12          0.17996613          0.82989257          0.00000000
        13          0.16268957          0.84717536          0.00000000
        14          0.14770695          0.86216224          0.00000000
        15          0.13464907          0.87522304          0.00000000
        16          0.12321425          0.88665986          0.00000000
        17          0.11315482          0.89672064          0.00000000
        18          0.10426655          0.90560978          0.00000000
        19          0.09638024          0.91349663          0.00000000
        20          0.08935505          0.92052208          0.00000000
        21          0.08307325          0.92680396          0.00000000
        22          0.07743591          0.93244123          0.00000000
        23          0.07235959          0.93751737          0.00000000
        24          0.06777358          0.94210312          0.00000000
        25          0.06361771          0.94625866          0.00000000
        26          0.05984054          0.95003545          0.00000000
        27          0.05639799          0.95347759          0.00000000
        28          0.05325205          0.95662308          0.00000000
        29          0.79528290          0.21282650          0.00000000
        30          0.70707812          0.30276653          0.00000000
        31          0.62740049          0.38269331          0.00000000
        32          0.55896242          0.45134232          0.00000000
        33          0.50050550          0.51000297          0.00000000
        34          0.45029694          0.55885121          0.00000000
        35          0.40685273          0.60285079          0.00000000
        36          0.36900451          0.64081079          0.00000000
        37          0.33584039          0.67402467          0.00000000
        38          0.30663947          0.70325332          0.00000000
        39          0.28082154          0.72908841          0.00000000
        40          0.25791169          0.75200955          0.00000000
        41          0.23751564          0.77241328          0.00000000
        42          0.21930247          0.79063181          0.00000000
        43          0.20299203          0.80694605          0.00000000
        44          0.18834562          0.82159517          0.00000000
        45          0.17515880          0.83478390          0.00000000
        46          0.16325582          0.84668824          0.00000000
        47          0.15248503          0.85745997          0.00000000
        48          0.14271522          0.86723041          0.00000000
        49          0.13383254          0.87611349          0.00000000
        50          0.12573801          0.88420825          0.00000000
        51          0.11834529          0.89160107          0.00000000
        52          0.11158489          0.89837707          0.00000000
        53          0.10537889          0.90458277          0.00000000
        54          0.09967531          0.91028601          0.00000000
        55          0.09442316          0.91553779          0.00000000
        56          0.08957750          0.92038306          0.00000000
        57          0.82753781          0.18194322          0.00000000
        58          0.75526894          0.25481521          0.00000000
        59          0.69077029          0.31951081          0.00000000
        60          0.63583697          0.37462383          0.00000000
        61          0.58897965          0.42163902          0.00000000
        62          0.54847383          0.46074980          0.00000000
        63          0.51293727          0.49678730          0.00000000
        64          0.48134573          0.52849782          0.00000000
        65          0.45295087          0.55694717          0.00000000
        66          0.42720164          0.58272704          0.00000000
        67          0.40368550          0.60626221          0.00000000
        68          0.38208734          0.62787289          0.00000000
        69          0.36216126          0.64780750          0.00000000
        70          0.34371127          0.66626345          0.00000000
        71          0.32657788          0.68340110          0.00000000
        72          0.31062879          0.69935326          0.00000000
        73          0.29575233          0.71423196          0.00000000
        74          0.28185280          0.72813317          0.00000000
        75          0.26884701          0.74114025          0.00000000
        76          0.25666184          0.75332645          0.00000000
        77          0.24523240          0.76475676          0.00000000
        78          0.23450060          0.77548933          0.00000000
        79          0.22442596          0.78559345          0.00000000
        80          0.21493753          0.79508281          0.00000000
        81          0.20600389          0.80401741          0.00000000
        82          0.19758568          0.81243664          0.00000000
        83          0.18964683          0.82037660          0.00000000
        84          0.18215425          0.82787039          0.00000000
        85          0.85661523          0.15309447          0.00000000
        86          0.79939860          0.21122241          0.00000000
        87          0.75022913          0.26020963          0.00000000
        88          0.71015672          0.30037758          0.00000000
        89          0.67748598          0.33309172          0.00000000
        90          0.65044520          0.35852132          0.00000000
        91          0.62764895          0.38206393          0.00000000
        92          0.60808176          0.40177377          0.00000000
        93          0.59100772          0.41891057          0.00000000
        94          0.57588982          0.43406316          0.00000000
        95          0.56233110          0.44764326          0.00000000
        96          0.55003369          0.45995473          0.00000000
        97          0.53877068          0.47122739          0.00000000
        98          0.52836670          0.48163824          0.00000000
        99          0.51868437          0.49132563          0.00000000
       100          0.50961471          0.50039919          0.00000000
       101          0.50107028          0.50894678          0.00000000
       102          0.49298015          0.51703967          0.00000000
       103          0.48528624          0.52473618          0.00000000
       104          0.47794058          0.53208451          0.00000000
       105          0.47090316          0.53912483          0.00000000
       106          0.46414041          0.54589088          0.00000000
       107          0.45762396          0.55241119          0.00000000
       108          0.45132962          0.55871009          0.00000000
       109          0.44523671          0.56480841          0.00000000
       110          0.43932739          0.57072415          0.00000000
       111          0.43358623          0.57647289          0.00000000
       112          0.42799977          0.58206824          0.00000000
       113          0.88229057          0.12750155          0.00000000
       114          0.83823688          0.17214059          0.00000000
       115          0.80277474          0.20800067          0.00000000
       116          0.77631196          0.23428015          0.00000000
       117          0.75699861          0.25351570          0.00000000
       118          0.74304409          0.26730061          0.00000000
       119          0.73307779          0.27656477          0.00000000
       120          0.72610432          0.28374400          0.00000000
       121          0.72140544          0.28852176          0.00000000
       122          0.71845814          0.29151047          0.00000000
       123          0.71687609          0.29311745          0.00000000
       124          0.71636938          0.29364041          0.00000000
       125          0.71671707          0.29330391          0.00000000
       126          0.71774826          0.29228076          0.00000000
       127          0.71932899          0.29070605          0.00000000
       128          0.72135296          0.28868680          0.00000000
       129          0.72373487          0.28630879          0.00000000
       130          0.72640560          0.28364149          0.00000000
       131          0.72930865          0.28074164          0.00000000
       132          0.73239746          0.27765602          0.00000000
       133          0.73563342          0.27442339          0.00000000
