 # generated with HiggsSignals version 2.2.1beta on 18.10.2018 at 14:01
 # settings: LHC13, effC, peak, gaussian
 #
 # column abbreviations
 #   n          : line id of input
 #   Mh(i)      : Neutral Higgs boson masses in GeV
 #   Mhplus(i)  : Charged Higgs boson masses in GeV
 #   csq(mu)    : Chi^2 from the signal strengths observables
 #   csq(mh)    : Chi^2 from the Higgs mass observables
 #   csq(tot)   : total Chi^2
 #   nobs(mu)   : number of signal strength observables
 #   nobs(mh)   : number of Higgs mass observables
 #   nobs(tot)  : total number of observables
#   Pvalue     : Probability, given csq(tot) and ndf=nobs(tot)-  0
 #   additional : optional additional data stored in <prefix>additional.dat (e.g. tan beta)
 #
 #cols:  n           Mh(1)           Mh(2)           Mh(3)       Mhplus(1)         csq(mu)         csq(mh)         csq(tot) nobs(mu) nobs(mh) nobs(tot)    Pvalue   additional(1)   additional(2)
 #
            17     87.5162         125.818         90.0000         120.497         613.291        0.130472         613.422        56     1   102     0.00000         90.0000         9.50000    
            18     87.7319         125.631         90.0000         120.557         613.485        0.720975E-01     613.557        56     1   102     0.00000         90.0000         10.0000    
            19     87.9208         125.468         90.0000         120.619         613.670        0.352073E-01     613.705        56     1   102     0.00000         90.0000         10.5000    
            20     88.0873         125.325         90.0000         120.683         613.846        0.136210E-01     613.860        56     1   102     0.00000         90.0000         11.0000    
            21     88.2346         125.199         90.0000         120.749         614.017        0.293850E-02     614.020        56     1   102     0.00000         90.0000         11.5000    
            22     88.3657         125.088         90.0000         120.818         614.177        0.123204E-05     614.177        56     1   102     0.00000         90.0000         12.0000    
            23     88.4829         124.989         90.0000         120.888         614.336        0.252668E-02     614.339        56     1   102     0.00000         90.0000         12.5000    
            24     88.5880         124.900         90.0000         120.961         614.513        0.885610E-02     614.522        56     1   102     0.00000         90.0000         13.0000    
            25     88.6827         124.821         90.0000         121.035         614.684        0.177789E-01     614.702        56     1   102     0.00000         90.0000         13.5000    
            26     88.7683         124.750         90.0000         121.112         614.848        0.284093E-01     614.877        56     1   102     0.00000         90.0000         14.0000    
            27     88.8460         124.687         90.0000         121.191         615.008        0.400979E-01     615.048        56     1   102     0.00000         90.0000         14.5000    
            28     88.9167         124.629         90.0000         121.272         615.162        0.523695E-01     615.214        56     1   102     0.00000         90.0000         15.0000    
            29     68.5360         158.123         100.000         126.266         661.332         0.00000         661.332        56     1   102     0.00000         100.000         1.50000    
            30     72.5320         149.916         100.000         126.906         661.332         0.00000         661.332        56     1   102     0.00000         100.000         2.00000    
            31     77.2215         144.474         100.000         127.211         648.750         0.00000         648.750        56     1   102     0.00000         100.000         2.50000    
            32     81.1706         140.575         100.000         127.385         644.642         0.00000         644.642        56     1   102     0.00000         100.000         3.00000    
            33     84.2940         137.669         100.000         127.499         641.808         0.00000         641.808        56     1   102     0.00000         100.000         3.50000    
            34     86.7461         135.456         100.000         127.582         640.056         0.00000         640.056        56     1   102     0.00000         100.000         4.00000    
            35     88.6865         133.728         100.000         127.649         639.045         0.00000         639.045        56     1   102     0.00000         100.000         4.50000    
            36     90.2407         132.347         100.000         127.707         833.949         0.00000         833.949        56     1   102     0.00000         100.000         5.00000    
            37     91.5014         131.229         100.000         127.759         834.164         0.00000         834.164        56     1   102     0.00000         100.000         5.50000    
            38     92.5364         130.312         100.000         127.809         825.791         0.00000         825.791        56     1   102     0.00000         100.000         6.00000    
            39     93.3957         129.550         100.000         127.858         826.667         0.00000         826.667        56     1   102     0.00000         100.000         6.50000    
            40     94.1164         128.911         100.000         127.907         827.573         0.00000         827.573        56     1   102     0.00000         100.000         7.00000    
            41     94.7263         128.370         100.000         127.956         828.485         0.00000         828.485        56     1   102     0.00000         100.000         7.50000    
            42     95.2469         127.908         100.000         128.006         823.176         0.00000         823.176        56     1   102     0.00000         100.000         8.00000    
            43     95.6946         127.511         100.000         128.057         824.144         0.00000         824.144        56     1   102     0.00000         100.000         8.50000    
            44     96.0823         127.167         100.000         128.110         821.147         1.06357         822.211        56     1   102     0.00000         100.000         9.00000    
            45     96.4202         126.868         100.000         128.165         821.642        0.779329         822.422        56     1   102     0.00000         100.000         9.50000    
            46     96.7164         126.606         100.000         128.222         821.983        0.566665         822.550        56     1   102     0.00000         100.000         10.0000    
            47     96.9774         126.376         100.000         128.281         822.301        0.407485         822.708        56     1   102     0.00000         100.000         10.5000    
            48     97.2087         126.172         100.000         128.342         822.591        0.288558         822.879        56     1   102     0.00000         100.000         11.0000    
            49     97.4145         125.991         100.000         128.404         822.862        0.200114         823.062        56     1   102     0.00000         100.000         11.5000    
            50     97.5984         125.830         100.000         128.469         823.116        0.134875         823.251        56     1   102     0.00000         100.000         12.0000    
            51     97.7634         125.685         100.000         128.536         823.357        0.873763E-01     823.444        56     1   102     0.00000         100.000         12.5000    
            52     97.9121         125.556         100.000         128.604         823.583        0.534813E-01     823.637        56     1   102     0.00000         100.000         13.0000    
            53     98.0464         125.439         100.000         128.675         823.797        0.300399E-01     823.827        56     1   102     0.00000         100.000         13.5000    
            54     98.1683         125.334         100.000         128.748         823.996        0.146379E-01     824.010        56     1   102     0.00000         100.000         14.0000    
            55     98.2792         125.238         100.000         128.823         824.186        0.541586E-02     824.191        56     1   102     0.00000         100.000         14.5000    
            56     98.3803         125.152         100.000         128.899         824.368        0.934118E-03     824.369        56     1   102     0.00000         100.000         15.0000    
            57     71.5167         163.416         110.000         134.301         658.769         0.00000         658.769        56     1   102     0.00000         110.000         1.50000    
            58     76.4544         154.925         110.000         134.924         658.764         0.00000         658.764        56     1   102     0.00000         110.000         2.00000    
            59     81.8384         149.153         110.000         135.220         658.467         0.00000         658.467        56     1   102     0.00000         110.000         2.50000    
            60     86.3223         144.928         110.000         135.390         644.512         0.00000         644.512        56     1   102     0.00000         110.000         3.00000    
            61     89.8792         141.714         110.000         135.501         641.143         0.00000         641.143        56     1   102     0.00000         110.000         3.50000    
            62     92.6965         139.227         110.000         135.581         834.499         0.00000         834.499        56     1   102     0.00000         110.000         4.00000    
            63     94.9525         137.244         110.000         135.646         832.971         0.00000         832.971        56     1   102     0.00000         110.000         4.50000    
            64     96.7844         135.630         110.000         135.701         832.158         0.00000         832.158        56     1   102     0.00000         110.000         5.00000    
            65     98.2922         134.298         110.000         135.751         831.778         0.00000         831.778        56     1   102     0.00000         110.000         5.50000    
            66     99.5492         133.182         110.000         135.799         831.831         0.00000         831.831        56     1   102     0.00000         110.000         6.00000    
            67     100.609         132.239         110.000         135.845         832.449         0.00000         832.449        56     1   102     0.00000         110.000         6.50000    
            68     101.512         131.433         110.000         135.892         833.635         0.00000         833.635        56     1   102     0.00000         110.000         7.00000    
            69     102.287         130.738         110.000         135.938         835.351         0.00000         835.351        56     1   102     0.00000         110.000         7.50000    
            70     102.959         130.135         110.000         135.986         832.988         0.00000         832.988        56     1   102     0.00000         110.000         8.00000    
            71     103.546         129.607         110.000         136.035         836.070         0.00000         836.070        56     1   102     0.00000         110.000         8.50000    
            72     104.060         129.143         110.000         136.085         839.835         0.00000         839.835        56     1   102     0.00000         110.000         9.00000    
            73     104.515         128.732         110.000         136.137         844.324         0.00000         844.324        56     1   102     0.00000         110.000         9.50000    
            74     104.919         128.368         110.000         136.191         849.613         0.00000         849.613        56     1   102     0.00000         110.000         10.0000    
            75     105.279         128.042         110.000         136.247         853.711         0.00000         853.711        56     1   102     0.00000         110.000         10.5000    
            76     105.602         127.750         110.000         136.304         853.769         0.00000         853.769        56     1   102     0.00000         110.000         11.0000    
            77     105.893         127.487         110.000         136.364         853.821         0.00000         853.821        56     1   102     0.00000         110.000         11.5000    
            78     106.155         127.250         110.000         136.425         853.861         0.00000         853.861        56     1   102     0.00000         110.000         12.0000    
            79     106.393         127.035         110.000         136.488         853.892         0.00000         853.892        56     1   102     0.00000         110.000         12.5000    
            80     106.610         126.840         110.000         136.553         853.920         0.00000         853.920        56     1   102     0.00000         110.000         13.0000    
            81     106.807         126.662         110.000         136.620         853.944         0.00000         853.944        56     1   102     0.00000         110.000         13.5000    
            82     106.987         126.499         110.000         136.689         853.966         0.00000         853.966        56     1   102     0.00000         110.000         14.0000    
            83     107.153         126.351         110.000         136.760         853.982         0.00000         853.982        56     1   102     0.00000         110.000         14.5000    
            84     107.305         126.214         110.000         136.832         853.997         0.00000         853.997        56     1   102     0.00000         110.000         15.0000    
            85     74.1698         169.216         120.000         142.577         659.155         0.00000         659.155        56     1   102     0.00000         120.000         1.50000    
            86     79.8709         160.561         120.000         143.189         659.265         0.00000         659.265        56     1   102     0.00000         120.000         2.00000    
            87     85.7958         154.570         120.000         143.478         659.074         0.00000         659.074        56     1   102     0.00000         120.000         2.50000    
            88     90.6805         150.129         120.000         143.644         854.098         0.00000         854.098        56     1   102     0.00000         120.000         3.00000    
            89     94.5526         146.715         120.000         143.752         854.031         0.00000         854.031        56     1   102     0.00000         120.000         3.50000    
            90     97.6297         144.041         120.000         143.831         838.535         0.00000         838.535        56     1   102     0.00000         120.000         4.00000    
            91     100.108         141.894         120.000         143.893         836.652         0.00000         836.652        56     1   102     0.00000         120.000         4.50000    
            92     102.135         140.124         120.000         143.947         835.340         0.00000         835.340        56     1   102     0.00000         120.000         5.00000    
            93     103.818         138.645         120.000         143.995         834.216         0.00000         834.216        56     1   102     0.00000         120.000         5.50000    
            94     105.234         137.393         120.000         144.040         858.251         0.00000         858.251        56     1   102     0.00000         120.000         6.00000    
            95     106.441         136.320         120.000         144.085         858.392         0.00000         858.392        56     1   102     0.00000         120.000         6.50000    
            96     107.479         135.391         120.000         144.129         858.490         0.00000         858.490        56     1   102     0.00000         120.000         7.00000    
            97     108.383         134.579         120.000         144.173         858.550         0.00000         858.550        56     1   102     0.00000         120.000         7.50000    
            98     109.175         133.864         120.000         144.219         858.575         0.00000         858.575        56     1   102     0.00000         120.000         8.00000    
            99     109.874         133.231         120.000         144.265         858.580         0.00000         858.580        56     1   102     0.00000         120.000         8.50000    
           100     110.497         132.665         120.000         144.313         858.615         0.00000         858.615        56     1   102     0.00000         120.000         9.00000    
           101     111.054         132.158         120.000         144.362         858.652         0.00000         858.652        56     1   102     0.00000         120.000         9.50000    
           102     111.555         131.700         120.000         144.413         858.684         0.00000         858.684        56     1   102     0.00000         120.000         10.0000    
           103     112.008         131.285         120.000         144.466         858.714         0.00000         858.714        56     1   102     0.00000         120.000         10.5000    
           104     112.420         130.907         120.000         144.521         858.730         0.00000         858.730        56     1   102     0.00000         120.000         11.0000    
           105     112.796         130.561         120.000         144.577         858.745         0.00000         858.745        56     1   102     0.00000         120.000         11.5000    
           106     113.140         130.245         120.000         144.635         858.015         0.00000         858.015        56     1   102     0.00000         120.000         12.0000    
           107     113.456         129.954         120.000         144.695         858.018         0.00000         858.018        56     1   102     0.00000         120.000         12.5000    
           108     113.748         129.685         120.000         144.756         858.020         0.00000         858.020        56     1   102     0.00000         120.000         13.0000    
           109     114.017         129.436         120.000         144.820         858.022         0.00000         858.022        56     1   102     0.00000         120.000         13.5000    
           110     114.267         129.206         120.000         144.885         858.012         0.00000         858.012        56     1   102     0.00000         120.000         14.0000    
           111     114.500         128.991         120.000         144.952         858.004         0.00000         858.004        56     1   102     0.00000         120.000         14.5000    
           112     114.717         128.791         120.000         145.021         857.995         0.00000         857.995        56     1   102     0.00000         120.000         15.0000    
           113     76.4672         175.462         130.000         151.052         659.496         0.00000         659.496        56     1   102     0.00000         130.000         1.50000    
           114     82.7833         166.762         130.000         151.658         659.654         0.00000         659.654        56     1   102     0.00000         130.000         2.00000    
           115     89.1073         160.676         130.000         151.943         659.531         0.00000         659.531        56     1   102     0.00000         130.000         2.50000    
           116     94.2579         156.143         130.000         152.106         855.149         0.00000         855.149        56     1   102     0.00000         130.000         3.00000    
           117     98.3150         152.652         130.000         152.213         855.174         0.00000         855.174        56     1   102     0.00000         130.000         3.50000    
           118     101.526         149.892         130.000         152.290         854.866         0.00000         854.866        56     1   102     0.00000         130.000         4.00000    
           119     104.103         147.712         130.000         152.351         854.408         0.00000         854.408        56     1   102     0.00000         130.000         4.50000    
           120     106.206         145.905         130.000         152.402         850.314         0.00000         850.314        56     1   102     0.00000         130.000         5.00000    
           121     107.947         144.396         130.000         152.449         858.531         0.00000         858.531        56     1   102     0.00000         130.000         5.50000    
           122     109.408         143.118         130.000         152.493         858.577         0.00000         858.577        56     1   102     0.00000         130.000         6.00000    
           123     110.650         142.026         130.000         152.535         858.625         0.00000         858.625        56     1   102     0.00000         130.000         6.50000    
           124     111.717         141.081         130.000         152.577         858.695         0.00000         858.695        56     1   102     0.00000         130.000         7.00000    
           125     112.643         140.258         130.000         152.620         858.739         0.00000         858.739        56     1   102     0.00000         130.000         7.50000    
           126     113.452         139.534         130.000         152.663         858.755         0.00000         858.755        56     1   102     0.00000         130.000         8.00000    
           127     114.165         138.894         130.000         152.707         858.751         0.00000         858.751        56     1   102     0.00000         130.000         8.50000    
           128     114.798         138.323         130.000         152.752         858.726         0.00000         858.726        56     1   102     0.00000         130.000         9.00000    
           129     115.363         137.813         130.000         152.799         858.757         0.00000         858.757        56     1   102     0.00000         130.000         9.50000    
           130     115.870         137.353         130.000         152.848         858.812         0.00000         858.812        56     1   102     0.00000         130.000         10.0000    
           131     116.327         136.937         130.000         152.898         858.844         0.00000         858.844        56     1   102     0.00000         130.000         10.5000    
           132     116.742         136.560         130.000         152.949         858.866         0.00000         858.866        56     1   102     0.00000         130.000         11.0000    
           133     117.119         136.216         130.000         153.003         858.884         0.00000         858.884        56     1   102     0.00000         130.000         11.5000    
           134     117.463         135.902         130.000         153.057         858.893         0.00000         858.893        56     1   102     0.00000         130.000         12.0000    
           135     117.779         135.613         130.000         153.114         858.901         0.00000         858.901        56     1   102     0.00000         130.000         12.5000    
           136     118.069         135.347         130.000         153.172         858.908         0.00000         858.908        56     1   102     0.00000         130.000         13.0000    
           137     118.337         135.102         130.000         153.232         858.912         0.00000         858.912        56     1   102     0.00000         130.000         13.5000    
           138     118.584         134.875         130.000         153.294         858.915         0.00000         858.915        56     1   102     0.00000         130.000         14.0000    
           139     118.814         134.665         130.000         153.358         858.919         0.00000         858.919        56     1   102     0.00000         130.000         14.5000    
           140     119.027         134.470         130.000         153.423         858.921         0.00000         858.921        56     1   102     0.00000         130.000         15.0000    
           141     78.4783         182.158         140.000         159.692         659.789         0.00000         659.789        56     1   102     0.00000         140.000         1.50000    
           142     85.2627         173.495         140.000         160.297         659.959         0.00000         659.959        56     1   102     0.00000         140.000         2.00000    
           143     91.8533         167.412         140.000         160.582         855.524         0.00000         855.524        56     1   102     0.00000         140.000         2.50000    
           144     97.1470         162.892         140.000         160.744         855.943         0.00000         855.943        56     1   102     0.00000         140.000         3.00000    
           145     101.273         159.430         140.000         160.849         855.909         0.00000         855.909        56     1   102     0.00000         140.000         3.50000    
           146     104.505         156.716         140.000         160.925         855.690         0.00000         855.690        56     1   102     0.00000         140.000         4.00000    
           147     107.075         154.569         140.000         160.984         856.002         0.00000         856.002        56     1   102     0.00000         140.000         4.50000    
           148     109.149         152.828         140.000         161.035         852.385         0.00000         852.385        56     1   102     0.00000         140.000         5.00000    
           149     110.847         151.386         140.000         161.080         849.977         0.00000         849.977        56     1   102     0.00000         140.000         5.50000    
           150     112.258         150.179         140.000         161.122         848.444         0.00000         848.444        56     1   102     0.00000         140.000         6.00000    
           151     113.442         149.158         140.000         161.163         847.320         0.00000         847.320        56     1   102     0.00000         140.000         6.50000    
           152     114.447         148.287         140.000         161.203         846.516         0.00000         846.516        56     1   102     0.00000         140.000         7.00000    
           153     115.308         147.537         140.000         161.244         846.106         0.00000         846.106        56     1   102     0.00000         140.000         7.50000    
           154     116.052         146.886         140.000         161.285         846.122         0.00000         846.122        56     1   102     0.00000         140.000         8.00000    
           155     116.699         146.318         140.000         161.327         846.322         0.00000         846.322        56     1   102     0.00000         140.000         8.50000    
           156     117.265         145.819         140.000         161.370         846.729         0.00000         846.729        56     1   102     0.00000         140.000         9.00000    
           157     117.764         145.378         140.000         161.414         847.344         0.00000         847.344        56     1   102     0.00000         140.000         9.50000    
           158     118.207         144.986         140.000         161.461         858.910         0.00000         858.910        56     1   102     0.00000         140.000         10.0000    
           159     118.600         144.637         140.000         161.508         858.915         0.00000         858.915        56     1   102     0.00000         140.000         10.5000    
           160     118.952         144.325         140.000         161.557         858.920         0.00000         858.920        56     1   102     0.00000         140.000         11.0000    
           161     119.269         144.044         140.000         161.607         858.919         0.00000         858.919        56     1   102     0.00000         140.000         11.5000    
           162     119.554         143.790         140.000         161.659         858.916         0.00000         858.916        56     1   102     0.00000         140.000         12.0000    
           163     119.812         143.560         140.000         161.713         857.579         0.00000         857.579        56     1   102     0.00000         140.000         12.5000    
           164     120.047         143.352         140.000         161.768         858.966         0.00000         858.966        56     1   102     0.00000         140.000         13.0000    
           165     120.260         143.162         140.000         161.825         858.979         0.00000         858.979        56     1   102     0.00000         140.000         13.5000    
           166     120.456         142.988         140.000         161.883         858.991         0.00000         858.991        56     1   102     0.00000         140.000         14.0000    
           167     120.635         142.829         140.000         161.943         859.001         0.00000         859.001        56     1   102     0.00000         140.000         14.5000    
           168     120.799         142.683         140.000         162.005         859.010         0.00000         859.010        56     1   102     0.00000         140.000         15.0000    
           169     80.2274         189.249         150.000         168.460         661.332         0.00000         661.332        56     1   102     0.00000         150.000         1.50000    
           170     87.3599         180.691         150.000         169.074         661.332         0.00000         661.332        56     1   102     0.00000         150.000         2.00000    
           171     94.1124         174.688         150.000         169.363         857.260         0.00000         857.260        56     1   102     0.00000         150.000         2.50000    
           172     99.4566         170.259         150.000         169.526         857.796         0.00000         857.796        56     1   102     0.00000         150.000         3.00000    
           173     103.568         166.900         150.000         169.631         858.157         0.00000         858.157        56     1   102     0.00000         150.000         3.50000    
           174     106.750         164.298         150.000         169.707         858.423         0.00000         858.423        56     1   102     0.00000         150.000         4.00000    
           175     109.246         162.243         150.000         169.766         856.571         0.00000         856.571        56     1   102     0.00000         150.000         4.50000    
           176     111.235         160.613         150.000         169.816         853.438         0.00000         853.438        56     1   102     0.00000         150.000         5.00000    
           177     112.842         159.290         150.000         169.860         851.336         0.00000         851.336        56     1   102     0.00000         150.000         5.50000    
           178     114.159         158.195         150.000         169.901         849.702         0.00000         849.702        56     1   102     0.00000         150.000         6.00000    
           179     115.251         157.281         150.000         169.940         848.494         0.00000         848.494        56     1   102     0.00000         150.000         6.50000    
           180     116.165         156.510         150.000         169.979         847.797         0.00000         847.797        56     1   102     0.00000         150.000         7.00000    
           181     116.939         155.856         150.000         170.018         847.218         0.00000         847.218        56     1   102     0.00000         150.000         7.50000    
           182     117.599         155.296         150.000         170.057         846.740         0.00000         846.740        56     1   102     0.00000         150.000         8.00000    
           183     118.166         154.813         150.000         170.097         846.351         0.00000         846.351        56     1   102     0.00000         150.000         8.50000    
           184     118.657         154.394         150.000         170.138         846.030         0.00000         846.030        56     1   102     0.00000         150.000         9.00000    
           185     119.085         154.028         150.000         170.180         845.764         0.00000         845.764        56     1   102     0.00000         150.000         9.50000    
           186     119.461         153.706         150.000         170.224         845.537         0.00000         845.537        56     1   102     0.00000         150.000         10.0000    
           187     119.792         153.423         150.000         170.268         840.158         0.00000         840.158        56     1   102     0.00000         150.000         10.5000    
           188     120.085         153.172         150.000         170.314         841.354         0.00000         841.354        56     1   102     0.00000         150.000         11.0000    
           189     120.346         152.948         150.000         170.362         841.236         0.00000         841.236        56     1   102     0.00000         150.000         11.5000    
           190     120.579         152.748         150.000         170.411         841.136         0.00000         841.136        56     1   102     0.00000         150.000         12.0000    
           191     120.789         152.568         150.000         170.462         841.052         0.00000         841.052        56     1   102     0.00000         150.000         12.5000    
           192     120.978         152.406         150.000         170.514         840.981         0.00000         840.981        56     1   102     0.00000         150.000         13.0000    
           193     121.149         152.260         150.000         170.567         840.924         0.00000         840.924        56     1   102     0.00000         150.000         13.5000    
           194     121.304         152.128         150.000         170.622         840.875         0.00000         840.875        56     1   102     0.00000         150.000         14.0000    
           195     121.446         152.007         150.000         170.679         840.836         0.00000         840.836        56     1   102     0.00000         150.000         14.5000    
           196     121.575         151.897         150.000         170.737         840.803         0.00000         840.803        56     1   102     0.00000         150.000         15.0000    
           197     81.7427         196.681         160.000         177.333         661.332         0.00000         661.332        56     1   102     0.00000         160.000         1.50000    
           198     89.1309         188.289         160.000         177.978         661.332         0.00000         661.332        56     1   102     0.00000         160.000         2.00000    
           199     95.9677         182.417         160.000         178.271         857.482         0.00000         857.482        56     1   102     0.00000         160.000         2.50000    
           200     101.300         178.125         160.000         178.436         857.972         0.00000         857.972        56     1   102     0.00000         160.000         3.00000    
           201     105.349         174.910         160.000         178.542         858.265         0.00000         858.265        56     1   102     0.00000         160.000         3.50000    
           202     108.442         172.451         160.000         178.618         858.553         0.00000         858.553        56     1   102     0.00000         160.000         4.00000    
           203     110.838         170.536         160.000         178.676         856.237         0.00000         856.237        56     1   102     0.00000         160.000         4.50000    
           204     112.723         169.019         160.000         178.725         853.416         0.00000         853.416        56     1   102     0.00000         160.000         5.00000    
           205     114.230         167.802         160.000         178.768         851.282         0.00000         851.282        56     1   102     0.00000         160.000         5.50000    
           206     115.450         166.825         160.000         178.808         849.796         0.00000         849.796        56     1   102     0.00000         160.000         6.00000    
           207     116.450         166.017         160.000         178.846         848.866         0.00000         848.866        56     1   102     0.00000         160.000         6.50000    
           208     117.280         165.343         160.000         178.883         848.108         0.00000         848.108        56     1   102     0.00000         160.000         7.00000    
           209     117.975         164.775         160.000         178.920         847.492         0.00000         847.492        56     1   102     0.00000         160.000         7.50000    
           210     118.563         164.293         160.000         178.957         846.986         0.00000         846.986        56     1   102     0.00000         160.000         8.00000    
           211     119.064         163.881         160.000         178.995         846.570         0.00000         846.570        56     1   102     0.00000         160.000         8.50000    
           212     119.495         163.527         160.000         179.034         846.217         0.00000         846.217        56     1   102     0.00000         160.000         9.00000    
           213     119.868         163.220         160.000         179.074         838.804         0.00000         838.804        56     1   102     0.00000         160.000         9.50000    
           214     120.193         162.952         160.000         179.116         839.900         0.00000         839.900        56     1   102     0.00000         160.000         10.0000    
           215     120.477         162.717         160.000         179.158         839.678         0.00000         839.678        56     1   102     0.00000         160.000         10.5000    
           216     120.728         162.510         160.000         179.201         839.487         0.00000         839.487        56     1   102     0.00000         160.000         11.0000    
           217     120.951         162.327         160.000         179.246         839.322         0.00000         839.322        56     1   102     0.00000         160.000         11.5000    
           218     121.149         162.164         160.000         179.292         839.180         0.00000         839.180        56     1   102     0.00000         160.000         12.0000    
           219     121.326         162.018         160.000         179.340         839.057         0.00000         839.057        56     1   102     0.00000         160.000         12.5000    
           220     121.485         161.888         160.000         179.389         838.950         0.00000         838.950        56     1   102     0.00000         160.000         13.0000    
           221     121.628         161.770         160.000         179.439         838.856         0.00000         838.856        56     1   102     0.00000         160.000         13.5000    
           222     121.758         161.664         160.000         179.491         838.773         0.00000         838.773        56     1   102     0.00000         160.000         14.0000    
           223     121.876         161.568         160.000         179.544         838.701         0.00000         838.701        56     1   102     0.00000         160.000         14.5000    
           224     121.983         161.481         160.000         179.599         830.796         0.00000         830.796        56     1   102     0.00000         160.000         15.0000    
           225     83.0561         204.401         170.000         186.303         661.332         0.00000         661.332        56     1   102     0.00000         170.000         1.50000    
           226     90.6245         196.203         170.000         186.973         856.761         0.00000         856.761        56     1   102     0.00000         170.000         2.00000    
           227     97.4941         190.510         170.000         187.287         857.678         0.00000         857.678        56     1   102     0.00000         170.000         2.50000    
           228     102.778         186.389         170.000         187.462         858.116         0.00000         858.116        56     1   102     0.00000         170.000         3.00000    
           229     106.741         183.337         170.000         187.572         858.422         0.00000         858.422        56     1   102     0.00000         170.000         3.50000    
           230     109.732         181.026         170.000         187.646         858.579         0.00000         858.579        56     1   102     0.00000         170.000         4.00000    
           231     112.024         179.247         170.000         187.702         855.562         0.00000         855.562        56     1   102     0.00000         170.000         4.50000    
           232     113.809         177.856         170.000         187.749         852.747         0.00000         852.747        56     1   102     0.00000         170.000         5.00000    
           233     115.221         176.750         170.000         187.790         850.696         0.00000         850.696        56     1   102     0.00000         170.000         5.50000    
           234     116.355         175.859         170.000         187.829         849.490         0.00000         849.490        56     1   102     0.00000         170.000         6.00000    
