 # List of peak observables used from LHC13:
 #
 # Number        : HS internal numbering of analysis
 # Analysis-ID   : identity number of analysis
 # mh_obs        : Mass position of peak observable (hypothetical Higgs mass where signal strength was measured)
 # mu_obs        : Observed (best-fit) signal strength value
 # dmu_low       : Lower 1s (cyan band) signal strength value
 # dmu_high      : Upper 1s (cyan band) signal strength value
 # dmh_exp       : Experimental mass uncertainty of analysis
 # collaboration : Exp. collaboration which published the data
 # energy        : center-of-mass energy of the experiment (TeV)
 # luminosity    : integrated luminosity used for the measurement (fb-1)
 # mass-chi2     : Mass measurement entering the Chi^2 (1/0=yes/no)
 # description   : Higgs process of analysis
 # reference     : Experimental publication of the data/analysis
 #
 # Number Analysis-ID   mh_obs    mu_obs  dmu_low dmu_high  dmh_exp  collaboration  energy  luminosity  mass-chi2                         description     reference
 #
 29           1604006   125.09    1.1000   0.6000   0.8000   2.5000       CMS       13.00      35.90     0                        (pp)->h->gaga(VBF1)     CMS-PAS-HIG-16-040                                                                                  
 30           1604007   125.09    1.0000   0.5000   0.6000   2.5000       CMS       13.00      35.90     0                        (pp)->h->gaga(VBF2)     CMS-PAS-HIG-16-040                                                                                  
 31           1604014   125.09    0.5000   1.3000   1.3000   2.5000       CMS       13.00      35.90     0                       (pp)->h->gaga(VHMET)     CMS-PAS-HIG-16-040                                                                                  
 32           1604013   125.09    2.0000   0.7000   0.8000   2.5000       CMS       13.00      35.90     0                  (pp)->h->gaga(VHhadronic)     CMS-PAS-HIG-16-040                                                                                  
 33           1604012   125.09    2.6000   2.1000   2.4000   2.5000       CMS       13.00      35.90     0            (pp)->h->gaga(VHleptonic-loose)     CMS-PAS-HIG-16-040                                                                                  
 34           1604011   125.09    2.9000   1.3000   1.5000   2.5000       CMS       13.00      35.90     0                  (pp)->h->gaga(WHleptonic)     CMS-PAS-HIG-16-040                                                                                  
 35           1604010   125.09    0.0000   1.0000   1.0000   2.5000       CMS       13.00      35.90     0                  (pp)->h->gaga(ZHleptonic)     CMS-PAS-HIG-16-040                                                                                  
 36           1604008   125.09    1.5000   0.8000   1.0000   2.5000       CMS       13.00      35.90     0                 (pp)->h->gaga(ttHhadronic)     CMS-PAS-HIG-16-040                                                                                  
 37           1604009   125.09    2.9000   1.1000   1.4000   2.5000       CMS       13.00      35.90     0                 (pp)->h->gaga(ttHleptonic)     CMS-PAS-HIG-16-040                                                                                  
 38           1604001   125.09    1.0100   0.2800   0.3200   2.5000       CMS       13.00      35.90     0                   (pp)->h->gaga(untagged0)     CMS-PAS-HIG-16-040                                                                                  
 39           1604002   125.09    0.9100   0.1600   0.2000   2.5000       CMS       13.00      35.90     0                   (pp)->h->gaga(untagged1)     CMS-PAS-HIG-16-040                                                                                  
 40           1604003   125.09    1.1200   0.2400   0.2900   2.5000       CMS       13.00      35.90     0                   (pp)->h->gaga(untagged2)     CMS-PAS-HIG-16-040                                                                                  
 41           1604004   125.09    1.7000   0.4000   0.5000   2.5000       CMS       13.00      35.90     0                   (pp)->h->gaga(untagged3)     CMS-PAS-HIG-16-040                                                                                  
