         1        180.00000000          7.50000000
         2        180.00000000          7.60000000
         3        180.00000000          7.70000000
         4        180.00000000          7.80000000
         5        180.00000000          7.90000000
         6        180.00000000          8.00000000
         7        180.00000000          8.10000000
         8        180.00000000          8.20000000
         9        180.00000000          8.30000000
        10        180.00000000          8.40000000
        11        180.00000000          8.50000000
        12        180.00000000          8.60000000
        13        180.00000000          8.70000000
        14        180.00000000          8.80000000
        15        180.00000000          8.90000000
        16        180.00000000          9.00000000
        17        182.00000000          7.30000000
        18        182.00000000          7.40000000
        19        182.00000000          7.50000000
        20        182.00000000          7.60000000
        21        182.00000000          7.70000000
        22        182.00000000          7.80000000
        23        182.00000000          7.90000000
        24        182.00000000          8.00000000
        25        182.00000000          8.10000000
        26        182.00000000          8.20000000
        27        182.00000000          8.30000000
        28        182.00000000          8.40000000
        29        182.00000000          8.50000000
        30        182.00000000          8.60000000
        31        182.00000000          8.70000000
        32        182.00000000          8.80000000
        33        182.00000000          8.90000000
        34        182.00000000          9.00000000
        35        184.00000000          7.20000000
        36        184.00000000          7.30000000
        37        184.00000000          7.40000000
        38        184.00000000          7.50000000
        39        184.00000000          7.60000000
        40        184.00000000          7.70000000
        41        184.00000000          7.80000000
        42        184.00000000          7.90000000
        43        184.00000000          8.00000000
        44        184.00000000          8.10000000
        45        184.00000000          8.20000000
        46        184.00000000          8.30000000
        47        184.00000000          8.40000000
        48        184.00000000          8.50000000
        49        184.00000000          8.60000000
        50        184.00000000          8.70000000
        51        184.00000000          8.80000000
        52        184.00000000          8.90000000
        53        184.00000000          9.00000000
        54        186.00000000          7.00000000
        55        186.00000000          7.10000000
        56        186.00000000          7.20000000
        57        186.00000000          7.30000000
        58        186.00000000          7.40000000
        59        186.00000000          7.50000000
        60        186.00000000          7.60000000
        61        186.00000000          7.70000000
        62        186.00000000          7.80000000
        63        186.00000000          7.90000000
        64        186.00000000          8.00000000
        65        186.00000000          8.10000000
        66        186.00000000          8.20000000
        67        186.00000000          8.30000000
        68        186.00000000          8.40000000
        69        186.00000000          8.50000000
        70        186.00000000          8.60000000
        71        186.00000000          8.70000000
        72        186.00000000          8.80000000
        73        186.00000000          8.90000000
        74        186.00000000          9.00000000
        75        188.00000000          6.90000000
        76        188.00000000          7.00000000
        77        188.00000000          7.10000000
        78        188.00000000          7.20000000
        79        188.00000000          7.30000000
        80        188.00000000          7.40000000
        81        188.00000000          7.50000000
        82        188.00000000          7.60000000
        83        188.00000000          7.70000000
        84        188.00000000          7.80000000
        85        188.00000000          7.90000000
        86        188.00000000          8.00000000
        87        188.00000000          8.10000000
        88        188.00000000          8.20000000
        89        188.00000000          8.30000000
        90        188.00000000          8.40000000
        91        188.00000000          8.50000000
        92        188.00000000          8.60000000
        93        188.00000000          8.70000000
        94        188.00000000          8.80000000
        95        188.00000000          8.90000000
        96        188.00000000          9.00000000
        97        190.00000000          6.80000000
        98        190.00000000          6.90000000
        99        190.00000000          7.00000000
       100        190.00000000          7.10000000
       101        190.00000000          7.20000000
       102        190.00000000          7.30000000
       103        190.00000000          7.40000000
       104        190.00000000          7.50000000
       105        190.00000000          7.60000000
       106        190.00000000          7.70000000
       107        190.00000000          7.80000000
       108        190.00000000          7.90000000
       109        190.00000000          8.00000000
       110        190.00000000          8.10000000
       111        190.00000000          8.20000000
       112        190.00000000          8.30000000
       113        190.00000000          8.40000000
       114        190.00000000          8.50000000
       115        190.00000000          8.60000000
       116        190.00000000          8.70000000
       117        190.00000000          8.80000000
       118        190.00000000          8.90000000
       119        190.00000000          9.00000000
       120        192.00000000          6.60000000
       121        192.00000000          6.70000000
       122        192.00000000          6.80000000
       123        192.00000000          6.90000000
       124        192.00000000          7.00000000
       125        192.00000000          7.10000000
       126        192.00000000          7.20000000
       127        192.00000000          7.30000000
       128        192.00000000          7.40000000
       129        192.00000000          7.50000000
       130        192.00000000          7.60000000
       131        192.00000000          7.70000000
       132        192.00000000          7.80000000
       133        192.00000000          7.90000000
       134        192.00000000          8.00000000
       135        192.00000000          8.10000000
       136        192.00000000          8.20000000
       137        192.00000000          8.30000000
       138        192.00000000          8.40000000
       139        192.00000000          8.50000000
       140        192.00000000          8.60000000
       141        192.00000000          8.70000000
       142        192.00000000          8.80000000
       143        192.00000000          8.90000000
       144        192.00000000          9.00000000
       145        194.00000000          6.50000000
       146        194.00000000          6.60000000
       147        194.00000000          6.70000000
       148        194.00000000          6.80000000
       149        194.00000000          6.90000000
