         1         15.45497081        125.09427216        157.95335709          0.00650634          0.00700422          0.32421748
         2         25.28297449        125.23218399        158.04881014          0.01126420          0.01410714          0.28689380
         3         32.06146822        125.37003345        158.14343396          0.01421177          0.02487507          0.25307376
         4         37.49101025        125.50798662        158.23725466          0.01654514          0.03834058          0.22254436
         5         52.69189967        124.87845970        158.79394490          0.02257403          0.03928656          0.13066572
         6         61.29347004        124.53085024        159.17755106          0.02604121          0.02240009          0.08531978
         7         67.28405492        124.33365450        159.46974797          0.02853925          0.00620703          0.06903227
         8         72.09696940        124.20439950        159.72092124          0.03060269          0.00655132          0.06927375
         9         76.18828943        124.11757485        159.94690923          0.03239404          0.00694155          0.06919248
        10         79.77558691        124.06146009        160.15521675          0.03398584          0.00738104          0.06965267
        11         82.98342943        124.02971808        160.35012695          0.03541544          0.00787501          0.07034604
        12         85.89119554        124.01866263        160.53436944          0.03670268          0.00843026          0.07116864
        13         88.55315384        124.02612830        160.70981733          0.03785714          0.00905518          0.07207241
        14         91.00826900        124.05093210        160.87782505          0.03888148          0.00975983          0.07303118
        15         93.28551347        124.09259452        161.03941320          0.03977317          0.01055618          0.07402925
        16         95.40697019        124.15118922        161.19537457          0.04052529          0.01145831          0.07505649
        17          7.50774555        124.84761720        160.08154189          0.00048210          0.00616566          0.36553474
        18         21.91367060        124.98809536        160.17698766          0.00953031          0.00468669          0.32397198
        19         29.84820033        125.12862413        160.27157528          0.01296668          0.00894889          0.28624528
        20         35.90474693        125.26938265        160.36533416          0.01550933          0.01779307          0.25212837
        21         40.93357785        125.41054729        160.45829130          0.01762979          0.03000648          0.22139003
        22         54.87007534        124.82245791        160.98514971          0.02305493          0.03124481          0.13282506
        23         63.55760209        124.45030264        161.38076450          0.02649713          0.00572450          0.08537476
        24         69.53098444        124.24533819        161.67648370          0.02895138          0.00602856          0.06883682
        25         74.31859061        124.11303855        161.92924002          0.03097380          0.00638294          0.06903433
        26         78.38458418        124.02574325        162.15599043          0.03272517          0.00678812          0.06894175
        27         81.94734847        123.97103283        162.36461885          0.03427551          0.00724837          0.06940001
        28         85.13111771        123.94231844        162.55957898          0.03565974          0.00777018          0.07009591
        29         88.01476172        123.93586045        162.74369071          0.03689531          0.00836201          0.07092359
        30         90.65204538        123.94955553        162.91888039          0.03798917          0.00903427          0.07183404
        31         93.08145503        123.98236750        163.08653638          0.03894109          0.00979954          0.07280060
        32         95.33149507        124.03403806        163.24770216          0.03974515          0.01067285          0.07380724
        33         97.42376963        124.10493520        163.40318663          0.04039054          0.01167196          0.07484365
        34         99.37488121        124.19597582        163.55363325          0.04086194          0.01281761          0.07590282
        35         16.86143046        124.73641669        162.29959657          0.00696159          0.01217833          0.36693895
        36         26.84074763        124.87859928        162.39421050          0.01143577          0.00516704          0.32467858
        37         33.80082631        125.02115141        162.48796469          0.01430477          0.00535896          0.28641315
        38         39.38589415        125.16426660        162.58088966          0.01659616          0.01132802          0.25187233
        39         44.12894975        125.30813488        162.67301342          0.01856755          0.02156149          0.22081023
        40         56.72104144        124.78366353        163.15759017          0.02339596          0.02337612          0.13700057
        41         65.66257745        124.37470107        163.57183042          0.02687607          0.00552839          0.08612515
        42         71.66796217        124.15855654        163.87272480          0.02930630          0.00583620          0.06860910
        43         76.45779983        124.02131213        164.12791222          0.03129905          0.00619942          0.06879659
        44         80.51714051        123.93227765        164.35597071          0.03301787          0.00661904          0.06867484
        45         84.06926285        123.87809332        164.56531343          0.03453152          0.00710049          0.06912497
